000004,0.779,Susah,Tunisia,36.17N,9.94E
1952-12-01,0.3120000000000001,0.311,Suzhou,China,34.56N,116.76E
1953-01-01,-0.08200000000000003,0.273,Suzhou,China,34.56N,116.76E
1953-02-01,2.286,0.196,Suzhou,China,34.56N,116.76E
1953-03-01,8.378,0.35200000000000004,Suzhou,China,34.56N,116.76E
1953-04-01,14.682,0.49,Suzhou,China,34.56N,116.76E
1953-05-01,21.863000000000003,0.348,Suzhou,China,34.56N,116.76E
1953-06-01,26.881,0.336,Suzhou,China,34.56N,116.76E
1953-07-01,29.065,0.341,Suzhou,China,34.56N,116.76E
1953-08-01,27.79,0.272,Suzhou,China,34.56N,116.76E
1953-09-01,22.66,0.27399999999999997,Suzhou,China,34.56N,116.76E
1953-10-01,17.967,0.223,Suzhou,China,34.56N,116.76E
1953-11-01,8.376,0.223,Suzhou,China,34.56N,116.76E
1953-12-01,2.66,0.228,Suzhou,China,34.56N,116.76E
1954-01-01,0.722,0.332,Suzhou,China,34.56N,116.76E
1954-02-01,2.785,0.28600000000000003,Suzhou,China,34.56N,116.76E
1954-03-01,7.114000000000001,0.309,Suzhou,China,34.56N,116.76E
1954-04-01,14.53,0.321,Suzhou,China,34.56N,116.76E
1954-05-01,19.762,0.262,Suzhou,China,34.56N,116.76E
1954-06-01,24.122,0.322,Suzhou,China,34.56N,116.76E
1954-07-01,25.48,0.451,Suzhou,China,34.56N,116.76E
1954-08-01,26.759,0.355,Suzhou,China,34.56N,116.76E
1954-09-01,22.065,0.267,Suzhou,China,34.56N,116.76E
1954-10-01,15.035,0.263,Suzhou,China,34.56N,116.76E
1954-11-01,10.428,0.413,Suzhou,China,34.56N,116.76E
1954-12-01,-1.877,0.26,Suzhou,China,34.56N,116.76E
1955-01-01,-3.355,0.336,Suzhou,China,34.56N,116.76E
1955-02-01,4.698,0.32899999999999996,Suzhou,China,34.56N,116.76E
1955-03-01,6.519,0.22399999999999998,Suzhou,China,34.56N,116.76E
1955-04-01,14.64,0.32299999999999995,Suzhou,China,34.56N,116.76E
1955-05-01,21.421999999999997,0.332,Suzhou,China,34.56N,116.76E
1955-06-01,26.891,0.317,Suzhou,China,34.56N,116.76E
1955-07-01,27.471999999999998,0.23399999999999999,Suzhou,China,34.56N,116.76E
1955-08-01,27.002,0.391,Suzhou,China,34.56N,116.76E
1955-09-01,22.993000000000002,0.419,Suzhou,China,34.56N,116.76E
1955-10-01,13.985999999999999,0.37,Suzhou,China,34.56N,116.76E
1955-11-01,7.789,0.36700000000000005,Suzhou,China,34.56N,116.76E
1955-12-01,4.3450000000000015,0.33899999999999997,Suzhou,China,34.56N,116.76E
1956-01-01,-1.715,0.525,Suzhou,China,34.56N,116.76E
1956-02-01,1.902,0.183,Suzhou,China,34.56N,116.76E
1956-03-01,5.82,0.298,Suzhou,China,34.56N,116.76E
1956-04-01,15.165999999999999,0.22399999999999998,Suzhou,China,34.56N,116.76E
1956-05-01,18.816000000000006,0.319,Suzhou,China,34.56N,116.76E
1956-06-01,24.228,0.275,Suzhou,China,34.56N,116.76E
1956-07-01,28.451,0.107,Suzhou,China,34.56N,116.76E
1956-08-01,25.95,0.228,Suzhou,China,34.56N,116.76E
1956-09-01,22.626,0.342,Suzhou,China,34.56N,116.76E
1956-10-01,15.244000000000002,0.366,Suzhou,China,34.56N,116.76E
1956-11-01,6.415999999999999,0.303,Suzhou,China,34.56N,116.76E
1956-12-01,0.14800000000000013,0.37,Suzhou,China,34.56N,116.76E
1957-01-01,-2.72,0.645,Suzhou,China,34.56N,116.76E
1957-02-01,-1.7000000000000002,0.332,Suzhou,China,34.56N,116.76E
1957-03-01,6.2410000000000005,0.46299999999999997,Suzhou,China,34.56N,116.76E
1957-04-01,13.751,0.37799999999999995,Suzhou,China,34.56N,116.76E
1957-05-01,20.39,0.226,Suzhou,China,34.56N,116.76E
1957-06-01,24.016,0.514,Suzhou,China,34.56N,116.76E
1957-07-01,26.772,0.44299999999999995,Suzhou,China,34.56N,116.76E
1957-08-01,26.785,0.722,Suzhou,China,34.56N,116.76E
1957-09-01,21.058000000000003,0.546,Suzhou,China,34.56N,116.76E
1957-10-01,15.799,0.32299999999999995,Suzhou,China,34.56N,116.76E
1957-11-01,10.192,0.239,Suzhou,China,34.56N,116.76E
1957-12-01,3.092,0.213,Suzhou,China,34.56N,116.76E
1958-01-01,-0.7929999999999999,0.3,Suzhou,China,34.56N,116.76E
1958-02-01,3.279,0.511,Suzhou,China,34.56N,116.76E
1958-03-01,8.51,0.203,Suzhou,China,34.56N,116.76E
1958-04-01,14.485,0.237,Suzhou,China,34.56N,116.76E
1958-05-01,19.738000000000003,0.363,Suzhou,China,34.56N,116.76E
1958-06-01,26.421999999999997,0.386,Suzhou,China,34.56N,116.76E
1958-07-01,28.776000000000003,0.353,Suzhou,China,34.56N,116.76E
1958-08-01,25.468000000000004,0.415,Suzhou,China,34.56N,116.76E
1958-09-01,21.9,0.287,Suzhou,China,34.56N,116.76E
1958-10-01,13.832,0.27899999999999997,Suzhou,China,34.56N,116.76E
1958-11-01,7.971999999999999,0.22699999999999998,Suzhou,China,34.56N,116.76E
1958-12-01,4.408,0.264,Suzhou,China,34.56N,116.76E
1959-01-01,-0.47100000000000003,0.34700000000000003,Suzhou,China,34.56N,116.76E
1959-02-01,3.245,0.217,Suzhou,China,34.56N,116.76E
1959-03-01,9.281,0.444,Suzhou,China,34.56N,116.76E
1959-04-01,14.777999999999999,0.401,Suzhou,China,34.56N,116.76E
1959-05-01,20.211,0.129,Suzhou,China,34.56N,116.76E
1959-06-01,25.531,0.19899999999999998,Suzhou,China,34.56N,116.76E
1959-07-01,29.592,0.486,Suzhou,China,34.56N,116.76E
1959-08-01,29.055,0.37799999999999995,Suzhou,China,34.56N,116.76E
1959-09-01,22.086,0.361,Suzhou,China,34.56N,116.76E
1959-10-01,16.802,0.235,Suzhou,China,34.56N,116.76E
1959-11-01,7.446999999999999,0.312,Suzhou,China,34.56N,116.76E
1959-12-01,1.598,0.373,Suzhou,China,34.56N,116.76E
1960-01-01,0.37200000000000005,0.293,Suzhou,China,34.56N,116.76E
1960-02-01,5.763,0.376,Suzhou,China,34.56N,116.76E
1960-03-01,9.294,0.207,Suzhou,China,34.56N,116.76E
1960-04-01,14.67,0.265,Suzhou,China,34.56N,116.76E
1960-05-01,20.206000000000003,0.384,Suzhou,China,34.56N,116.76E
1960-06-01,26.730999999999998,0.455,Suzhou,China,34.56N,116.76E
1960-07-01,27.609,0.228,Suzhou,China,34.56N,116.76E
1960-08-01,26.603,0.23199999999999998,Suzhou,China,34.56N,116.76E
1960-09-01,22.524,0.183,Suzhou,China,34.56N,116.76E
1960-10-01,15.345,0.33,Suzhou,China,34.56N,116.76E
1960-11-01,8.331,0.292,Suzhou,China,34.56N,116.76E
1960-12-01,0.4199999999999999,0.19899999999999998,Suzhou,China,34.56N,116.76E
1961-01-01,0.3300000000000001,0.263,Suzhou,China,34.56N,116.76E
1961-02-01,4.853,0.251,Suzhou,China,34.56N,116.76E
1961-03-01,9.263,0.113,Suzhou,China,34.56N,116.76E
1961-04-01,16.407,0.316,Suzhou,China,34.56N,116.76E
1961-05-01,21.498,0.218,Suzhou,China,34.56N,116.76E
1961-06-01,25.82,0.465,Suzhou,China,34.56N,116.76E
1961-07-01,29.526000000000003,0.222,Suzhou,China,34.56N,116.76E
1961-08-01,27.386999999999997,0.192,Suzhou,China,34.56N,116.76E
1961-09-01,21.664,0.215,Suzhou,China,34.56N,116.76E
1961-10-01,16.35,0.484,Suzhou,China,34.56N,116.76E
1961-11-01,10.093,0.18,Suzhou,China,34.56N,116.76E
1961-12-01,2.319,0.223,Suzhou,China,34.56N,116.76E
1962-01-01,-0.609,0.368,Suzhou,China,34.56N,116.76E
1962-02-01,4.126,0.382,Suzhou,China,34.56N,116.76E
1962-03-01,8.424,0.39899999999999997,Suzhou,China,34.56N,116.76E
1962-04-01,13.995999999999999,0.513,Suzhou,China,34.56N,116.76E
1962-05-01,21.766,0.22399999999999998,Suzhou,China,34.56N,116.76E
1962-06-01,25.200000000000006,0.522,Suzhou,China,34.56N,116.76E
1962-07-01,28.486,0.20199999999999999,Suzhou,China,34.56N,116.76E
1962-08-01,26.448,0.35600000000000004,Suzhou,China,34.56N,116.76E
1962-09-01,21.944000000000003,0.462,Suzhou,China,34.56N,116.76E
1962-10-01,15.244000000000002,0.42200000000000004,Suzhou,China,34.56N,116.76E
1962-11-01,7.608999999999999,0.201,Suzhou,China,34.56N,116.76E
1962-12-01,3.758,0.418,Suzhou,China,34.56N,116.76E
1963-01-01,-1.287,0.424,Suzhou,China,34.56N,116.76E
1963-02-01,2.318,0.293,Suzhou,China,34.56N,116.76E
1963-03-01,8.798,0.36700000000000005,Suzhou,China,34.56N,116.76E
1963-04-01,13.154000000000002,0.18899999999999997,Suzhou,China,34.56N,116.76E
1963-05-01,18.822000000000006,0.39,Suzhou,China,34.56N,116.76E
1963-06-01,25.522,0.23800000000000002,Suzhou,China,34.56N,116.76E
1963-07-01,27.217,0.392,Suzhou,China,34.56N,116.76E
1963-08-01,26.81,0.188,Suzhou,China,34.56N,116.76E
1963-09-01,21.986,0.235,Suzhou,China,34.56N,116.76E
1963-10-01,15.493,0.317,Suzhou,China,34.56N,116.76E
1963-11-01,9.741,0.326,Suzhou,China,34.56N,116.76E
1963-12-01,2.658,0.365,Suzhou,China,34.56N,116.76E
1964-01-01,0.8009999999999999,0.332,Suzhou,China,34.56N,116.76E
1964-02-01,-3.1710000000000003,0.293,Suzhou,China,34.56N,116.76E
1964-03-01,8.238999999999999,0.204,Suzhou,China,34.56N,116.76E
1964-04-01,14.402999999999999,0.285,Suzhou,China,34.56N,116.76E
1964-05-01,20.268,0.226,Suzhou,China,34.56N,116.76E
1964-06-01,25.604000000000006,0.312,Suzhou,China,34.56N,116.76E
1964-07-01,28.774,0.392,Suzhou,China,34.56N,116.76E
1964-08-01,27.171,0.252,Suzhou,China,34.56N,116.76E
1964-09-01,21.508000000000003,0.2,Suzhou,China,34.56N,116.76E
1964-10-01,15.725,0.319,Suzhou,China,34.56N,116.76E
1964-11-01,8.899,0.268,Suzhou,China,34.56N,116.76E
1964-12-01,2.9739999999999998,0.22899999999999998,Suzhou,China,34.56N,116.76E
1965-01-01,1.445,0.22899999999999998,Suzhou,China,34.56N,116.76E
1965-02-01,3.7089999999999996,0.225,Suzhou,China,34.56N,116.76E
1965-03-01,7.7040000000000015,0.34,Suzhou,China,34.56N,116.76E
1965-04-01,12.790999999999999,0.091,Suzhou,China,34.56N,116.76E
1965-05-01,21.558000000000003,0.223,Suzhou,China,34.56N,116.76E
1965-06-01,25.906,0.451,Suzhou,China,34.56N,116.76E
1965-07-01,27.158,0.195,Suzhou,China,34.56N,116.76E
1965-08-01,25.927,0.168,Suzhou,China,34.56N,116.76E
1965-09-01,22.137,0.33799999999999997,Suzhou,China,34.56N,116.76E
1965-10-01,17.034000000000002,0.31,Suzhou,China,34.56N,116.76E
1965-11-01,9.728,0.34700000000000003,Suzhou,China,34.56N,116.76E
1965-12-01,1.7209999999999999,0.44299999999999995,Suzhou,China,34.56N,116.76E
1966-01-01,1.21,0.349,Suzhou,China,34.56N,116.76E
1966-02-01,4.843,0.191,Suzhou,China,34.56N,116.76E
1966-03-01,8.219000000000001,0.2,Suzhou,China,34.56N,116.76E
1966-04-01,14.652999999999999,0.29100000000000004,Suzhou,China,34.56N,116.76E
1966-05-01,20.743,0.212,Suzhou,China,34.56N,116.76E
1966-06-01,26.16,0.212,Suzhou,China,34.56N,116.76E
1966-07-01,28.618,0.287,Suzhou,China,34.56N,116.76E
1966-08-01,28.820999999999998,0.212,Suzhou,China,34.56N,116.76E
1966-09-01,20.953000000000003,0.344,Suzhou,China,34.56N,116.76E
1966-10-01,16.046,0.23399999999999999,Suzhou,China,34.56N,116.76E
1966-11-01,9.037999999999998,0.21,Suzhou,China,34.56N,116.76E
1966-12-01,0.31499999999999995,0.26899999999999996,Suzhou,China,34.56N,116.76E
1967-01-01,-1.109,0.462,Suzhou,China,34.56N,116.76E
1967-02-01,1.93,0.35100000000000003,Suzhou,China,34.56N,116.76E
1967-03-01,8.312000000000001,0.33299999999999996,Suzhou,China,34.56N,116.76E
1967-04-01,14.773,0.221,Suzhou,China,34.56N,116.76E
1967-05-01,22.497,0.363,Suzhou,China,34.56N,116.76E
1967-06-01,27.225,0.353,Suzhou,China,34.56N,116.76E
1967-07-01,27.912000000000006,0.419,Suzhou,China,34.56N,116.76E
1967-08-01,29.429,0.344,Suzhou,China,34.56N,116.76E
1967-09-01,20.852,0.306,Suzhou,China,34.56N,116.76E
1967-10-01,15.504000000000001,0.156,Suzhou,China,34.56N,116.76E
1967-11-01,7.204999999999999,0.242,Suzhou,China,34.56N,116.76E
1967-12-01,-1.9610000000000003,0.348,Suzhou,China,34.56N,116.76E
1968-01-01,-0.22,0.294,Suzhou,China,34.56N,116.76E
1968-02-01,0.05600000000000005,0.39299999999999996,Suzhou,China,34.56N,116.76E
1968-03-01,9.451,0.25,Suzhou,China,34.56N,116.76E
1968-04-01,15.359000000000002,0.14300000000000002,Suzhou,China,34.56N,116.76E
1968-05-01,21.156,0.187,Suzhou,China,34.56N,116.76E
1968-06-01,27.011000000000006,0.373,Suzhou,China,34.56N,116.76E
1968-07-01,27.406999999999996,0.298,Suzhou,China,34.56N,116.76E
1968-08-01,26.138,0.158,Suzhou,China,34.56N,116.76E
1968-09-01,21.507,0.28800000000000003,Suzhou,China,34.56N,116.76E
1968-10-01,13.841,0.23,Suzhou,China,34.56N,116.76E
1968-11-01,10.072000000000001,0.212,Suzhou,China,34.56N,116.76E
1968-12-01,4.508,0.253,Suzhou,China,34.56N,116.76E
1969-01-01,-2.048,0.158,Suzhou,China,34.56N,116.76E
1969-02-01,-2.803,0.542,Suzhou,China,34.56N,116.76E
1969-03-01,6.2330000000000005,0.12300000000000001,Suzhou,China,34.56N,116.76E
1969-04-01,14.171,0.32,Suzhou,China,34.56N,116.76E
1969-05-01,21.151999999999997,0.20800000000000002,Suzhou,China,34.56N,116.76E
1969-06-01,25.186999999999998,0.319,Suzhou,China,34.56N,116.76E
1969-07-01,27.1,0.187,Suzhou,China,34.56N,116.76E
1969-08-01,27.34,0.24600000000000002,Suzhou,China,34.56N,116.76E
1969-09-01,21.825,0.315,Suzhou,China,34.56N,116.76E
1969-10-01,16.076,0.18600000000000003,Suzhou,China,34.56N,116.76E
1969-11-01,6.9049999999999985,0.213,Suzhou,China,34.56N,116.76E
1969-12-01,1.164,0.295,Suzhou,China,34.56N,116.76E
1970-01-01,-0.907,0.29600000000000004,Suzhou,China,34.56N,116.76E
1970-02-01,3.9410000000000003,0.263,Suzhou,China,34.56N,116.76E
1970-03-01,5.852,0.331,Suzhou,China,34.56N,116.76E
1970-04-01,14.433,0.313,Suzhou,China,34.56N,116.76E
1970-05-01,20.825000000000006,0.195,Suzhou,China,34.56N,116.76E
1970-06-01,24.290000000000006,0.213,Suzhou,China,34.56N,116.76E
1970-07-01,27.024,0.12300000000000001,Suzhou,China,34.56N,116.76E
1970-08-01,27.046,0.33299999999999996,Suzhou,China,34.56N,116.76E
1970-09-01,21.317,0.27,Suzhou,China,34.56N,116.76E
1970-10-01,16.158,0.226,Suzhou,China,34.56N,116.76E
1970-11-01,7.967999999999999,0.185,Suzhou,China,34.56N,116.76E
1970-12-01,2.5869999999999997,0.289,Suzhou,China,34.56N,116.76E
1971-01-01,0.28600000000000003,0.205,Suzhou,China,34.56N,116.76E
1971-02-01,1.307,0.16399999999999998,Suzhou,China,34.56N,116.76E
1971-03-01,6.885000000000002,0.12300000000000001,Suzhou,China,34.56N,116.76E
1971-04-01,14.409,0.135,Suzhou,China,34.56N,116.76E
1971-05-01,21.636000000000006,0.13699999999999998,Suzhou,China,34.56N,116.76E
1971-06-01,24.469,0.258,Suzhou,China,34.56N,116.76E
1971-07-01,29.266,0.162,Suzhou,China,34.56N,116.76E
1971-08-01,26.211,0.226,Suzhou,China,34.56N,116.76E
1971-09-01,21.785,0.221,Suzhou,China,34.56N,116.76E
1971-10-01,14.947,0.24100000000000002,Suzhou,China,34.56N,116.76E
1971-11-01,9.507,0.16699999999999998,Suzhou,China,34.56N,116.76E
1971-12-01,1.036,0.36200000000000004,Suzhou,China,34.56N,116.76E
1972-01-01,-0.502,0.46799999999999997,Suzhou,China,34.56N,116.76E
1972-02-01,-0.6840000000000002,0.318,Suzhou,China,34.56N,116.76E
1972-03-01,7.848000000000001,0.085,Suzhou,China,34.56N,116.76E
1972-04-01,14.852,0.257,Suzhou,China,34.56N,116.76E
1972-05-01,19.854000000000006,0.17600000000000002,Suzhou,China,34.56N,116.76E
1972-06-01,26.046999999999997,0.198,Suzhou,China,34.56N,116.76E
1972-07-01,26.404000000000003,0.249,Suzhou,China,34.56N,116.76E
1972-08-01,25.962,0.377,Suzhou,China,34.56N,116.76E
1972-09-01,20.789,0.192,Suzhou,China,34.56N,116.76E
1972-10-01,15.522,0.348,Suzhou,China,34.56N,116.76E
1972-11-01,8.818999999999997,0.126,Suzhou,China,34.56N,116.76E
1972-12-01,2.773,0.258,Suzhou,China,34.56N,116.76E
1973-01-01,0.556,0.381,Suzhou,China,34.56N,116.76E
1973-02-01,3.6430000000000002,0.332,Suzhou,China,34.56N,116.76E
1973-03-01,9.339,0.312,Suzhou,China,34.56N,116.76E
1973-04-01,15.843,0.358,Suzhou,China,34.56N,116.76E
1973-05-01,19.304,0.304,Suzhou,China,34.56N,116.76E
1973-06-01,24.913,0.2,Suzhou,China,34.56N,116.76E
1973-07-01,27.074,0.284,Suzhou,China,34.56N,116.76E
1973-08-01,28.016,0.22399999999999998,Suzhou,China,34.56N,116.76E
1973-09-01,21.295,0.195,Suzhou,China,34.56N,116.76E
1973-10-01,14.363,0.203,Suzhou,China,34.56N,116.76E
1973-11-01,8.879999999999997,0.22399999999999998,Suzhou,China,34.56N,116.76E
1973-12-01,1.541,0.21899999999999997,Suzhou,China,34.56N,116.76E
1974-01-01,-0.119,0.32899999999999996,Suzhou,China,34.56N,116.76E
1974-02-01,1.9980000000000002,0.35100000000000003,Suzhou,China,34.56N,116.76E
1974-03-01,7.630000000000001,0.19899999999999998,Suzhou,China,34.56N,116.76E
1974-04-01,15.854000000000001,0.228,Suzhou,China,34.56N,116.76E
1974-05-01,20.842,0.19,Suzhou,China,34.56N,116.76E
1974-06-01,24.908,0.165,Suzhou,China,34.56N,116.76E
1974-07-01,27.31,0.282,Suzhou,China,34.56N,116.76E
1974-08-01,25.953000000000003,0.256,Suzhou,China,34.56N,116.76E
1974-09-01,21.903000000000002,0.3,Suzhou,China,34.56N,116.76E
1974-10-01,14.450999999999999,0.17,Suzhou,China,34.56N,116.76E
1974-11-01,9.088,0.366,Suzhou,China,34.56N,116.76E
1974-12-01,0.562,0.207,Suzhou,China,34.56N,116.76E
1975-01-01,1.601,0.319,Suzhou,China,34.56N,116.76E
1975-02-01,3.4330000000000003,0.336,Suzhou,China,34.56N,116.76E
1975-03-01,9.062,0.165,Suzhou,China,34.56N,116.76E
1975-04-01,14.579,0.163,Suzhou,China,34.56N,116.76E
1975-05-01,20.219,0.215,Suzhou,China,34.56N,116.76E
1975-06-01,25.985000000000007,0.278,Suzhou,China,34.56N,116.76E
1975-07-01,27.035,0.354,Suzhou,China,34.56N,116.76E
1975-08-01,27.41,0.366,Suzhou,China,34.56N,116.76E
1975-09-01,23.5,0.16699999999999998,Suzhou,China,34.56N,116.76E
1975-10-01,15.767,0.207,Suzhou,China,34.56N,116.76E
1975-11-01,8.841000000000001,0.125,Suzhou,China,34.56N,116.76E
1975-12-01,0.976,0.281,Suzhou,China,34.56N,116.76E
1976-01-01,0.735,0.21,Suzhou,China,34.56N,116.76E
1976-02-01,3.626,0.179,Suzhou,China,34.56N,116.76E
1976-03-01,7.707999999999999,0.15,Suzhou,China,34.56N,116.76E
1976-04-01,13.173,0.28800000000000003,Suzhou,China,34.56N,116.76E
1976-05-01,20.604000000000006,0.35600000000000004,Suzhou,China,34.56N,116.76E
1976-06-01,24.594,0.259,Suzhou,China,34.56N,116.76E
1976-07-01,26.335,0.292,Suzhou,China,34.56N,116.76E
1976-08-01,26.27,0.455,Suzhou,China,34.56N,116.76E
1976-09-01,21.607,0.315,Suzhou,China,34.56N,116.76E
1976-10-01,16.395,0.354,Suzhou,China,34.56N,116.76E
1976-11-01,5.825999999999999,0.151,Suzhou,China,34.56N,116.76E
1976-12-01,1.984,0.313,Suzhou,China,34.56N,116.76E
1977-01-01,-2.447,0.10800000000000001,Suzhou,China,34.56N,116.76E
1977-02-01,3.12,0.195,Suzhou,China,34.56N,116.76E
1977-03-01,10.146,0.266,Suzhou,China,34.56N,116.76E
1977-04-01,15.857000000000001,0.172,Suzhou,China,34.56N,116.76E
1977-05-01,18.838,0.306,Suzhou,China,34.56N,116.76E
1977-06-01,25.984,0.243,Suzhou,China,34.56N,116.76E
1977-07-01,28.103,0.207,Suzhou,China,34.56N,116.76E
1977-08-01,26.252,0.278,Suzhou,China,34.56N,116.76E
1977-09-01,22.134,0.324,Suzhou,China,34.56N,116.76E
1977-10-01,17.484,0.18100000000000002,Suzhou,China,34.56N,116.76E
1977-11-01,8.155,0.166,Suzhou,China,34.56N,116.76E
1977-12-01,4.391,0.307,Suzhou,China,34.56N,116.76E
1978-01-01,1.1909999999999998,0.327,Suzhou,China,34.56N,116.76E
1978-02-01,2.142,0.193,Suzhou,China,34.56N,116.76E
1978-03-01,7.826,0.228,Suzhou,China,34.56N,116.76E
1978-04-01,16.687,0.512,Suzhou,China,34.56N,116.76E
1978-05-01,22.14,0.276,Suzhou,China,34.56N,116.76E
1978-06-01,27.218000000000004,0.27399999999999997,Suzhou,China,34.56N,116.76E
1978-07-01,28.226999999999997,0.266,Suzhou,China,34.56N,116.76E
1978-08-01,27.791999999999998,0.203,Suzhou,China,34.56N,116.76E
1978-09-01,22.152,0.14,Suzhou,China,34.56N,116.76E
1978-10-01,15.682,0.077,Suzhou,China,34.56N,116.76E
1978-11-01,8.69,0.312,Suzhou,China,34.56N,116.76E
1978-12-01,3.255,0.35100000000000003,Suzhou,China,34.56N,116.76E
1979-01-01,1.269,0.252,Suzhou,China,34.56N,116.76E
1979-02-01,4.5,0.253,Suzhou,China,34.56N,116.76E
1979-03-01,8.635,0.228,Suzhou,China,34.56N,116.76E
1979-04-01,13.183,0.28,Suzhou,China,34.56N,116.76E
1979-05-01,19.8,0.19699999999999998,Suzhou,China,34.56N,116.76E
1979-06-01,26.449,0.187,Suzhou,China,34.56N,116.76E
1979-07-01,26.956000000000003,0.226,Suzhou,China,34.56N,116.76E
1979-08-01,27.165,0.295,Suzhou,China,34.56N,116.76E
1979-09-01,20.462,0.196,Suzhou,China,34.56N,116.76E
1979-10-01,17.352,0.223,Suzhou,China,34.56N,116.76E
1979-11-01,7.9449999999999985,0.27699999999999997,Suzhou,China,34.56N,116.76E
1979-12-01,3.415,0.235,Suzhou,China,34.56N,116.76E
1980-01-01,0.39899999999999997,0.23,Suzhou,China,34.56N,116.76E
1980-02-01,1.75,0.134,Suzhou,China,34.56N,116.76E
1980-03-01,6.605,0.276,Suzhou,China,34.56N,116.76E
1980-04-01,13.719000000000001,0.259,Suzhou,China,34.56N,116.76E
1980-05-01,20.167,0.313,Suzhou,China,34.56N,116.76E
1980-06-01,25.336,0.131,Suzhou,China,34.56N,116.76E
1980-07-01,26.410999999999998,0.265,Suzhou,China,34.56N,116.76E
1980-08-01,25.155,0.20600000000000002,Suzhou,China,34.56N,116.76E
1980-09-01,21.556,0.165,Suzhou,China,34.56N,116.76E
1980-10-01,15.76,0.145,Suzhou,China,34.56N,116.76E
1980-11-01,10.939,0.084,Suzhou,China,34.56N,116.76E
1980-12-01,1.52,0.233,Suzhou,China,34.56N,116.76E
1981-01-01,-1.234,0.228,Suzhou,China,34.56N,116.76E
1981-02-01,2.773,0.20600000000000002,Suzhou,China,34.56N,116.76E
1981-03-01,10.22,0.136,Suzhou,China,34.56N,116.76E
1981-04-01,15.815,0.24600000000000002,Suzhou,China,34.56N,116.76E
1981-05-01,21.506,0.18,Suzhou,China,34.56N,116.76E
1981-06-01,25.445,0.203,Suzhou,China,34.56N,116.76E
1981-07-01,28.691000000000006,0.354,Suzhou,China,34.56N,116.76E
1981-08-01,26.636,0.19399999999999998,Suzhou,China,34.56N,116.76E
1981-09-01,21.778000000000002,0.195,Suzhou,China,34.56N,116.76E
1981-10-01,13.618,0.245,Suzhou,China,34.56N,116.76E
1981-11-01,6.73,0.157,Suzhou,China,34.56N,116.76E
1981-12-01,1.883,0.264,Suzhou,China,34.56N,116.76E
1982-01-01,0.396,0.21,Suzhou,China,34.56N,116.76E
1982-02-01,2.755,0.268,Suzhou,China,34.56N,116.76E
1982-03-01,8.712,0.308,Suzhou,China,34.56N,116.76E
1982-04-01,14.832,0.17800000000000002,Suzhou,China,34.56N,116.76E
1982-05-01,22.728,0.264,Suzhou,China,34.56N,116.76E
1982-06-01,25.225,0.41,Suzhou,China,34.56N,116.76E
1982-07-01,26.224,0.34299999999999997,Suzhou,China,34.56N,116.76E
1982-08-01,26.291999999999998,0.146,Suzhou,China,34.56N,116.76E
1982-09-01,20.803,0.179,Suzhou,China,34.56N,116.76E
1982-10-01,17.194000000000003,0.138,Suzhou,China,34.56N,116.76E
1982-11-01,9.307,0.348,Suzhou,China,34.56N,116.76E
1982-12-01,2.2569999999999997,0.23399999999999999,Suzhou,China,34.56N,116.76E
1983-01-01,0.8380000000000001,0.191,Suzhou,China,34.56N,116.76E
