00000002,3.29,Nefteyugansk,Russia,61.88N,73.02E
1941-12-01,18.776,0.35200000000000004,Neuquen,Argentina,39.38S,68.67W
1942-01-01,21.764,0.39299999999999996,Neuquen,Argentina,39.38S,68.67W
1942-02-01,19.697,0.35100000000000003,Neuquen,Argentina,39.38S,68.67W
1942-03-01,15.307,0.281,Neuquen,Argentina,39.38S,68.67W
1942-04-01,11.612,0.457,Neuquen,Argentina,39.38S,68.67W
1942-05-01,6.987,0.266,Neuquen,Argentina,39.38S,68.67W
1942-06-01,3.53,0.9590000000000001,Neuquen,Argentina,39.38S,68.67W
1942-07-01,3.153,0.315,Neuquen,Argentina,39.38S,68.67W
1942-08-01,5.412999999999999,0.348,Neuquen,Argentina,39.38S,68.67W
1942-09-01,9.857,0.284,Neuquen,Argentina,39.38S,68.67W
1942-10-01,13.119000000000002,0.32799999999999996,Neuquen,Argentina,39.38S,68.67W
1942-11-01,17.98,0.43799999999999994,Neuquen,Argentina,39.38S,68.67W
1942-12-01,20.861,0.22899999999999998,Neuquen,Argentina,39.38S,68.67W
1943-01-01,21.487,0.39299999999999996,Neuquen,Argentina,39.38S,68.67W
1943-02-01,21.265,0.21,Neuquen,Argentina,39.38S,68.67W
1943-03-01,15.514,0.342,Neuquen,Argentina,39.38S,68.67W
1943-04-01,12.325999999999999,1.13,Neuquen,Argentina,39.38S,68.67W
1943-05-01,8.666,0.395,Neuquen,Argentina,39.38S,68.67W
1943-06-01,4.2139999999999995,0.456,Neuquen,Argentina,39.38S,68.67W
1943-07-01,5.688,0.273,Neuquen,Argentina,39.38S,68.67W
1943-08-01,4.652,0.295,Neuquen,Argentina,39.38S,68.67W
1943-09-01,9.721,0.544,Neuquen,Argentina,39.38S,68.67W
1943-10-01,13.718,0.5329999999999999,Neuquen,Argentina,39.38S,68.67W
1943-11-01,16.691,0.47700000000000004,Neuquen,Argentina,39.38S,68.67W
1943-12-01,22.121,0.542,Neuquen,Argentina,39.38S,68.67W
1944-01-01,20.78,0.35200000000000004,Neuquen,Argentina,39.38S,68.67W
1944-02-01,21.075,0.33799999999999997,Neuquen,Argentina,39.38S,68.67W
1944-03-01,17.934,0.47700000000000004,Neuquen,Argentina,39.38S,68.67W
1944-04-01,12.849,0.384,Neuquen,Argentina,39.38S,68.67W
1944-05-01,8.021,0.40299999999999997,Neuquen,Argentina,39.38S,68.67W
1944-06-01,6.331,0.518,Neuquen,Argentina,39.38S,68.67W
1944-07-01,4.613,0.40700000000000003,Neuquen,Argentina,39.38S,68.67W
1944-08-01,6.027,0.6940000000000001,Neuquen,Argentina,39.38S,68.67W
1944-09-01,10.657,0.40299999999999997,Neuquen,Argentina,39.38S,68.67W
1944-10-01,12.861,0.43799999999999994,Neuquen,Argentina,39.38S,68.67W
1944-11-01,17.005,0.307,Neuquen,Argentina,39.38S,68.67W
1944-12-01,21.094,0.355,Neuquen,Argentina,39.38S,68.67W
1945-01-01,21.225,0.426,Neuquen,Argentina,39.38S,68.67W
1945-02-01,19.187,0.6729999999999999,Neuquen,Argentina,39.38S,68.67W
1945-03-01,17.234,0.406,Neuquen,Argentina,39.38S,68.67W
1945-04-01,12.677999999999999,0.451,Neuquen,Argentina,39.38S,68.67W
1945-05-01,9.243,0.8240000000000001,Neuquen,Argentina,39.38S,68.67W
1945-06-01,4.856000000000001,0.311,Neuquen,Argentina,39.38S,68.67W
1945-07-01,4.093,0.526,Neuquen,Argentina,39.38S,68.67W
1945-08-01,7.296,0.41700000000000004,Neuquen,Argentina,39.38S,68.67W
1945-09-01,10.33,0.32799999999999996,Neuquen,Argentina,39.38S,68.67W
1945-10-01,14.318,0.565,Neuquen,Argentina,39.38S,68.67W
1945-11-01,16.12,0.177,Neuquen,Argentina,39.38S,68.67W
1945-12-01,19.167,0.37200000000000005,Neuquen,Argentina,39.38S,68.67W
1946-01-01,19.404,0.231,Neuquen,Argentina,39.38S,68.67W
1946-02-01,19.32,0.386,Neuquen,Argentina,39.38S,68.67W
1946-03-01,15.495999999999999,0.37799999999999995,Neuquen,Argentina,39.38S,68.67W
1946-04-01,12.439,0.22,Neuquen,Argentina,39.38S,68.67W
1946-05-01,7.952999999999999,0.264,Neuquen,Argentina,39.38S,68.67W
1946-06-01,4.716,0.584,Neuquen,Argentina,39.38S,68.67W
1946-07-01,5.446999999999999,0.408,Neuquen,Argentina,39.38S,68.67W
1946-08-01,7.0230000000000015,0.36700000000000005,Neuquen,Argentina,39.38S,68.67W
1946-09-01,9.685,0.359,Neuquen,Argentina,39.38S,68.67W
1946-10-01,12.905,0.638,Neuquen,Argentina,39.38S,68.67W
1946-11-01,16.232,0.462,Neuquen,Argentina,39.38S,68.67W
1946-12-01,18.834,0.342,Neuquen,Argentina,39.38S,68.67W
1947-01-01,20.037,0.355,Neuquen,Argentina,39.38S,68.67W
1947-02-01,20.056,0.873,Neuquen,Argentina,39.38S,68.67W
1947-03-01,16.105,0.37799999999999995,Neuquen,Argentina,39.38S,68.67W
1947-04-01,11.057,0.821,Neuquen,Argentina,39.38S,68.67W
1947-05-01,8.55,0.48100000000000004,Neuquen,Argentina,39.38S,68.67W
1947-06-01,6.6000000000000005,0.48200000000000004,Neuquen,Argentina,39.38S,68.67W
1947-07-01,4.0779999999999985,0.33299999999999996,Neuquen,Argentina,39.38S,68.67W
1947-08-01,5.542000000000001,1.011,Neuquen,Argentina,39.38S,68.67W
1947-09-01,8.8,0.647,Neuquen,Argentina,39.38S,68.67W
1947-10-01,13.805,0.733,Neuquen,Argentina,39.38S,68.67W
1947-11-01,18.748,0.36200000000000004,Neuquen,Argentina,39.38S,68.67W
1947-12-01,18.262,0.44799999999999995,Neuquen,Argentina,39.38S,68.67W
1948-01-01,20.785,0.6509999999999999,Neuquen,Argentina,39.38S,68.67W
1948-02-01,20.174,0.5760000000000001,Neuquen,Argentina,39.38S,68.67W
1948-03-01,15.452,0.613,Neuquen,Argentina,39.38S,68.67W
1948-04-01,11.297,0.245,Neuquen,Argentina,39.38S,68.67W
1948-05-01,8.525,0.526,Neuquen,Argentina,39.38S,68.67W
1948-06-01,5.242000000000001,0.419,Neuquen,Argentina,39.38S,68.67W
1948-07-01,3.556,0.526,Neuquen,Argentina,39.38S,68.67W
1948-08-01,4.0280000000000005,0.855,Neuquen,Argentina,39.38S,68.67W
1948-09-01,9.172,0.31,Neuquen,Argentina,39.38S,68.67W
1948-10-01,12.552,0.44,Neuquen,Argentina,39.38S,68.67W
1948-11-01,17.048,0.629,Neuquen,Argentina,39.38S,68.67W
1948-12-01,20.21,0.706,Neuquen,Argentina,39.38S,68.67W
1949-01-01,21.877,0.557,Neuquen,Argentina,39.38S,68.67W
1949-02-01,18.798,0.087,Neuquen,Argentina,39.38S,68.67W
1949-03-01,15.450999999999999,0.447,Neuquen,Argentina,39.38S,68.67W
1949-04-01,13.241,0.6509999999999999,Neuquen,Argentina,39.38S,68.67W
1949-05-01,8.056000000000001,0.525,Neuquen,Argentina,39.38S,68.67W
1949-06-01,5.527,0.444,Neuquen,Argentina,39.38S,68.67W
1949-07-01,4.305999999999999,0.915,Neuquen,Argentina,39.38S,68.67W
1949-08-01,5.893000000000002,0.46,Neuquen,Argentina,39.38S,68.67W
1949-09-01,9.338,0.374,Neuquen,Argentina,39.38S,68.67W
1949-10-01,13.67,0.7390000000000001,Neuquen,Argentina,39.38S,68.67W
1949-11-01,18.555999999999997,0.5670000000000001,Neuquen,Argentina,39.38S,68.67W
1949-12-01,18.772000000000002,0.604,Neuquen,Argentina,39.38S,68.67W
1950-01-01,21.366999999999997,0.607,Neuquen,Argentina,39.38S,68.67W
1950-02-01,20.75,0.64,Neuquen,Argentina,39.38S,68.67W
1950-03-01,17.199,0.66,Neuquen,Argentina,39.38S,68.67W
1950-04-01,12.308,0.62,Neuquen,Argentina,39.38S,68.67W
1950-05-01,7.489000000000001,0.34700000000000003,Neuquen,Argentina,39.38S,68.67W
1950-06-01,6.245,0.647,Neuquen,Argentina,39.38S,68.67W
1950-07-01,5.337999999999999,0.557,Neuquen,Argentina,39.38S,68.67W
1950-08-01,6.371,0.19899999999999998,Neuquen,Argentina,39.38S,68.67W
1950-09-01,7.4860000000000015,0.35600000000000004,Neuquen,Argentina,39.38S,68.67W
1950-10-01,12.175999999999998,0.281,Neuquen,Argentina,39.38S,68.67W
1950-11-01,15.115,0.37200000000000005,Neuquen,Argentina,39.38S,68.67W
1950-12-01,18.664,0.335,Neuquen,Argentina,39.38S,68.67W
1951-01-01,20.132,0.39799999999999996,Neuquen,Argentina,39.38S,68.67W
1951-02-01,17.584,0.292,Neuquen,Argentina,39.38S,68.67W
1951-03-01,15.745999999999999,0.6729999999999999,Neuquen,Argentina,39.38S,68.67W
1951-04-01,12.259,0.292,Neuquen,Argentina,39.38S,68.67W
1951-05-01,9.242,0.315,Neuquen,Argentina,39.38S,68.67W
1951-06-01,5.5360000000000005,0.867,Neuquen,Argentina,39.38S,68.67W
1951-07-01,5.52,0.5539999999999999,Neuquen,Argentina,39.38S,68.67W
1951-08-01,7.977,0.46,Neuquen,Argentina,39.38S,68.67W
1951-09-01,8.199,0.365,Neuquen,Argentina,39.38S,68.67W
1951-10-01,12.732000000000001,0.134,Neuquen,Argentina,39.38S,68.67W
1951-11-01,15.437000000000001,0.35,Neuquen,Argentina,39.38S,68.67W
1951-12-01,19.057000000000002,0.302,Neuquen,Argentina,39.38S,68.67W
1952-01-01,20.921,0.584,Neuquen,Argentina,39.38S,68.67W
1952-02-01,20.87,0.19899999999999998,Neuquen,Argentina,39.38S,68.67W
1952-03-01,16.232,0.55,Neuquen,Argentina,39.38S,68.67W
1952-04-01,12.876,0.374,Neuquen,Argentina,39.38S,68.67W
1952-05-01,8.514000000000001,0.248,Neuquen,Argentina,39.38S,68.67W
1952-06-01,2.5700000000000003,0.8190000000000001,Neuquen,Argentina,39.38S,68.67W
1952-07-01,5.627000000000001,0.44,Neuquen,Argentina,39.38S,68.67W
1952-08-01,6.1880000000000015,0.58,Neuquen,Argentina,39.38S,68.67W
1952-09-01,10.765,0.284,Neuquen,Argentina,39.38S,68.67W
1952-10-01,13.218,0.32,Neuquen,Argentina,39.38S,68.67W
1952-11-01,17.124000000000002,0.222,Neuquen,Argentina,39.38S,68.67W
1952-12-01,19.983,0.632,Neuquen,Argentina,39.38S,68.67W
1953-01-01,20.102,0.38299999999999995,Neuquen,Argentina,39.38S,68.67W
1953-02-01,21.484,0.315,Neuquen,Argentina,39.38S,68.67W
1953-03-01,16.586000000000002,0.33,Neuquen,Argentina,39.38S,68.67W
1953-04-01,11.722000000000001,0.262,Neuquen,Argentina,39.38S,68.67W
1953-05-01,8.940000000000003,0.536,Neuquen,Argentina,39.38S,68.67W
1953-06-01,5.631,0.46,Neuquen,Argentina,39.38S,68.67W
1953-07-01,3.389,0.311,Neuquen,Argentina,39.38S,68.67W
1953-08-01,7.308,0.319,Neuquen,Argentina,39.38S,68.67W
1953-09-01,9.593,0.35600000000000004,Neuquen,Argentina,39.38S,68.67W
1953-10-01,11.14,0.376,Neuquen,Argentina,39.38S,68.67W
1953-11-01,16.725,0.742,Neuquen,Argentina,39.38S,68.67W
1953-12-01,19.462,0.578,Neuquen,Argentina,39.38S,68.67W
1954-01-01,19.222,0.479,Neuquen,Argentina,39.38S,68.67W
1954-02-01,19.788,0.281,Neuquen,Argentina,39.38S,68.67W
1954-03-01,18.515,0.718,Neuquen,Argentina,39.38S,68.67W
1954-04-01,10.924000000000001,0.17800000000000002,Neuquen,Argentina,39.38S,68.67W
1954-05-01,7.247000000000001,0.461,Neuquen,Argentina,39.38S,68.67W
1954-06-01,4.474,0.385,Neuquen,Argentina,39.38S,68.67W
1954-07-01,3.785,0.47100000000000003,Neuquen,Argentina,39.38S,68.67W
1954-08-01,6.599,0.5920000000000001,Neuquen,Argentina,39.38S,68.67W
1954-09-01,7.880000000000001,0.26,Neuquen,Argentina,39.38S,68.67W
1954-10-01,12.088,0.215,Neuquen,Argentina,39.38S,68.67W
1954-11-01,16.972,0.21100000000000002,Neuquen,Argentina,39.38S,68.67W
1954-12-01,19.071,0.495,Neuquen,Argentina,39.38S,68.67W
1955-01-01,21.134,0.7440000000000001,Neuquen,Argentina,39.38S,68.67W
1955-02-01,19.015,0.17300000000000001,Neuquen,Argentina,39.38S,68.67W
1955-03-01,15.770999999999999,0.247,Neuquen,Argentina,39.38S,68.67W
1955-04-01,11.620999999999999,0.44299999999999995,Neuquen,Argentina,39.38S,68.67W
1955-05-01,6.4239999999999995,0.262,Neuquen,Argentina,39.38S,68.67W
1955-06-01,4.203,0.446,Neuquen,Argentina,39.38S,68.67W
1955-07-01,2.812,0.728,Neuquen,Argentina,39.38S,68.67W
1955-08-01,5.043,0.542,Neuquen,Argentina,39.38S,68.67W
1955-09-01,8.195,0.124,Neuquen,Argentina,39.38S,68.67W
1955-10-01,12.56,0.221,Neuquen,Argentina,39.38S,68.67W
1955-11-01,18.275,0.524,Neuquen,Argentina,39.38S,68.67W
1955-12-01,18.116,0.8320000000000001,Neuquen,Argentina,39.38S,68.67W
1956-01-01,17.976,0.772,Neuquen,Argentina,39.38S,68.67W
1956-02-01,19.34,0.466,Neuquen,Argentina,39.38S,68.67W
1956-03-01,15.216,0.311,Neuquen,Argentina,39.38S,68.67W
1956-04-01,9.615,0.55,Neuquen,Argentina,39.38S,68.67W
1956-05-01,5.8980000000000015,0.349,Neuquen,Argentina,39.38S,68.67W
1956-06-01,3.958,0.677,Neuquen,Argentina,39.38S,68.67W
1956-07-01,5.7109999999999985,0.368,Neuquen,Argentina,39.38S,68.67W
1956-08-01,6.5070000000000014,0.298,Neuquen,Argentina,39.38S,68.67W
1956-09-01,8.757,0.47700000000000004,Neuquen,Argentina,39.38S,68.67W
1956-10-01,13.053,0.618,Neuquen,Argentina,39.38S,68.67W
1956-11-01,18.06,0.7390000000000001,Neuquen,Argentina,39.38S,68.67W
1956-12-01,21.248,0.7290000000000001,Neuquen,Argentina,39.38S,68.67W
1957-01-01,21.436,0.48,Neuquen,Argentina,39.38S,68.67W
1957-02-01,19.075,0.9540000000000001,Neuquen,Argentina,39.38S,68.67W
1957-03-01,18.325,0.478,Neuquen,Argentina,39.38S,68.67W
1957-04-01,10.634,0.49700000000000005,Neuquen,Argentina,39.38S,68.67W
1957-05-01,9.425,0.221,Neuquen,Argentina,39.38S,68.67W
1957-06-01,4.572,0.607,Neuquen,Argentina,39.38S,68.67W
1957-07-01,4.265,0.28,Neuquen,Argentina,39.38S,68.67W
1957-08-01,6.132999999999999,0.65,Neuquen,Argentina,39.38S,68.67W
1957-09-01,8.985000000000003,0.8220000000000001,Neuquen,Argentina,39.38S,68.67W
1957-10-01,11.989,0.659,Neuquen,Argentina,39.38S,68.67W
1957-11-01,17.278,0.7170000000000001,Neuquen,Argentina,39.38S,68.67W
1957-12-01,19.058,0.418,Neuquen,Argentina,39.38S,68.67W
1958-01-01,21.769,0.48200000000000004,Neuquen,Argentina,39.38S,68.67W
1958-02-01,18.829,1.079,Neuquen,Argentina,39.38S,68.67W
1958-03-01,17.490000000000002,0.46799999999999997,Neuquen,Argentina,39.38S,68.67W
1958-04-01,12.282,0.48700000000000004,Neuquen,Argentina,39.38S,68.67W
1958-05-01,7.351000000000001,0.33799999999999997,Neuquen,Argentina,39.38S,68.67W
1958-06-01,5.315,0.353,Neuquen,Argentina,39.38S,68.67W
1958-07-01,8.296,0.36200000000000004,Neuquen,Argentina,39.38S,68.67W
1958-08-01,5.396000000000001,0.289,Neuquen,Argentina,39.38S,68.67W
1958-09-01,9.0,0.34,Neuquen,Argentina,39.38S,68.67W
1958-10-01,15.135,0.486,Neuquen,Argentina,39.38S,68.67W
1958-11-01,15.552,0.469,Neuquen,Argentina,39.38S,68.67W
1958-12-01,18.202,0.763,Neuquen,Argentina,39.38S,68.67W
1959-01-01,19.504,0.469,Neuquen,Argentina,39.38S,68.67W
1959-02-01,20.111,0.9890000000000001,Neuquen,Argentina,39.38S,68.67W
1959-03-01,16.330000000000002,0.446,Neuquen,Argentina,39.38S,68.67W
1959-04-01,8.738999999999999,0.529,Neuquen,Argentina,39.38S,68.67W
1959-05-01,8.21,0.40700000000000003,Neuquen,Argentina,39.38S,68.67W
1959-06-01,5.143000000000002,0.313,Neuquen,Argentina,39.38S,68.67W
1959-07-01,4.899,0.433,Neuquen,Argentina,39.38S,68.67W
1959-08-01,6.002000000000002,0.868,Neuquen,Argentina,39.38S,68.67W
1959-09-01,9.133,0.44799999999999995,Neuquen,Argentina,39.38S,68.67W
1959-10-01,11.445,0.6920000000000001,Neuquen,Argentina,39.38S,68.67W
1959-11-01,16.48,0.258,Neuquen,Argentina,39.38S,68.67W
1959-12-01,19.554000000000002,0.8420000000000001,Neuquen,Argentina,39.38S,68.67W
1960-01-01,22.299,0.597,Neuquen,Argentina,39.38S,68.67W
1960-02-01,20.93,0.462,Neuquen,Argentina,39.38S,68.67W
1960-03-01,16.972,0.544,Neuquen,Argentina,39.38S,68.67W
1960-04-01,12.306,0.58,Neuquen,Argentina,39.38S,68.67W
1960-05-01,8.158999999999999,0.44799999999999995,Neuquen,Argentina,39.38S,68.67W
1960-06-01,4.3100000000000005,0.498,Neuquen,Argentina,39.38S,68.67W
1960-07-01,3.286,0.309,Neuquen,Argentina,39.38S,68.67W
1960-08-01,6.83,0.622,Neuquen,Argentina,39.38S,68.67W
1960-09-01,9.01,0.593,Neuquen,Argentina,39.38S,68.67W
1960-10-01,12.393,0.496,Neuquen,Argentina,39.38S,68.67W
1960-11-01,17.312,0.252,Neuquen,Argentina,39.38S,68.67W
1960-12-01,19.222,0.353,Neuquen,Argentina,39.38S,68.67W
1961-01-01,19.625,0.623,Neuquen,Argentina,39.38S,68.67W
1961-02-01,19.5,0.455,Neuquen,Argentina,39.38S,68.67W
1961-03-01,16.22,0.201,Neuquen,Argentina,39.38S,68.67W
1961-04-01,11.276,0.444,Neuquen,Argentina,39.38S,68.67W
1961-05-01,8.674000000000001,0.418,Neuquen,Argentina,39.38S,68.67W
1961-06-01,4.2589999999999995,0.517,Neuquen,Argentina,39.38S,68.67W
1961-07-01,4.59,0.847,Neuquen,Argentina,39.38S,68.67W
1961-08-01,7.662000000000001,0.451,Neuquen,Argentina,39.38S,68.67W
1961-09-01,8.038,0.3,Neuquen,Argentina,39.38S,68.67W
1961-10-01,13.322000000000001,0.34700000000000003,Neuquen,Argentina,39.38S,68.67W
1961-11-01,16.887999999999998,0.1,Neuquen,Argentina,39.38S,68.67W
1961-12-01,19.641,0.315,Neuquen,Argentina,39.38S,68.67W
1962-01-01,20.248,0.39299999999999996,Neuquen,Argentina,39.38S,68.67W
1962-02-01,19.916,0.522,Neuquen,Argentina,39.38S,68.67W
1962-03-01,18.363,0.302,Neuquen,Argentina,39.38S,68.67W
1962-04-01,10.66,0.27,Neuquen,Argentina,39.38S,68.67W
1962-05-01,7.879,0.2,Neuquen,Argentina,39.38S,68.67W
1962-06-01,5.6979999999999995,0.63,Neuquen,Argentina,39.38S,68.67W
1962-07-01,3.297,0.24100000000000002,Neuquen,Argentina,39.38S,68.67W
1962-08-01,7.247000000000001,0.525,Neuquen,Argentina,39.38S,68.67W
1962-09-01,9.92,0.89,Neuquen,Argentina,39.38S,68.67W
1962-10-01,13.911,0.445,Neuquen,Argentina,39.38S,68.67W
1962-11-01,18.59,0.278,Neuquen,Argentina,39.38S,68.67W
1962-12-01,20.731,0.368,Neuquen,Argentina,39.38S,68.67W
1963-01-01,20.241,0.17300000000000001,Neuquen,Argentina,39.38S,68.67W
1963-02-01,21.07,0.795,Neuquen,Argentina,39.38S,68.67W
1963-03-01,15.629,0.14800000000000002,Neuquen,Argentina,39.38S,68.67W
1963-04-01,13.112,0.16,Neuquen,Argentina,39.38S,68.67W
1963-05-01,7.492999999999999,0.35600000000000004,Neuquen,Argentina,39.38S,68.67W
1963-06-01,5.104,0.203,Neuquen,Argentina,39.38S,68.67W
1963-07-01,5.8889999999999985,0.327,Neuquen,Argentina,39.38S,68.67W
1963-08-01,6.3530000000000015,0.475,Neuquen,Argentina,39.38S,68.67W
1963-09-01,7.791,0.603,Neuquen,Argentina,39.38S,68.67W
1963-10-01,12.068,0.49,Neuquen,Argentina,39.38S,68.67W
1963-11-01,13.975,0.532,Neuquen,Argentina,39.38S,68.67W
1963-12-01,19.025,0.163,Neuquen,Argentina,39.38S,68.67W
1964-01-01,20.979,0.265,Neuquen,Argentina,39.38S,68.67W
1964-02-01,18.162,0.371,Neuquen,Argentina,39.38S,68.67W
1964-03-01,14.818,0.282,Neuquen,Argentina,39.38S,68.67W
1964-04-01,11.494000000000002,0.20199999999999999,Neuquen,Argentina,39.38S,68.67W
1964-05-01,8.126000000000001,0.835,Neuquen,Argentina,39.38S,68.67W
1964-06-01,3.742,0.32899999999999996,Neuquen,Argentina,39.38S,68.67W
1964-07-01,4.4,0.278,Neuquen,Argentina,39.38S,68.67W
1964-08-01,6.5470000000000015,0.45399999999999996,Neuquen,Argentina,39.38S,68.67W
1964-09-01,9.118,0.312,Neuquen,Argentina,39.38S,68.67W
1964-10-01,13.383,0.389,Neuquen,Argentina,39.38S,68.67W
1964-11-01,16.546,0.32899999999999996,Neuquen,Argentina,39.38S,68.67W
1964-12-01,18.322,0.5670000000000001,Neuquen,Argentina,39.38S,68.67W
1965-01-01,20.877,0.418,Neuquen,Argentina,39.38S,68.67W
1965-02-01,19.242,0.525,Neuquen,Argentina,39.38S,68.67W
1965-03-01,17.177,0.369,Neuquen,Argentina,39.38S,68.67W
1965-04-01,11.011,0.289,Neuquen,Argentina,39.38S,68.67W
1965-05-01,6.4479999999999995,0.39899999999999997,Neuquen,Argentina,39.38S,68.67W
1965-06-01,7.859,0.7170000000000001,Neuquen,Argentina,39.38S,68.67W
1965-07-01,3.737,0.574,Neuquen,Argentina,39.38S,68.67W
1965-08-01,6.436,0.308,Neuquen,Argentina,39.38S,68.67W
1965-09-01,8.781,0.271,Neuquen,Argentina,39.38S,68.67W
1965-10-01,12.914000000000001,0.22399999999999998,Neuquen,Argentina,39.38S,68.67W
1965-11-01,17.134999999999998,0.551,Neuquen,Argentina,39.38S,68.67W
1965-12-01,17.221,0.406,Neuquen,Argentina,39.38S,68.67W
1966-01-01,20.526999999999997,0.242,Neuquen,Argentina,39.38S,68.67W
1966-02-01,17.038999999999998,0.43,Neuquen,Argentina,39.38S,68.67W
1966-03-01,16.492,0.44,Neuquen,Argentina,39.38S,68.67W
1966-04-01,12.532,0.41700000000000004,Neuquen,Argentina,39.38S,68.67W
1966-05-01,9.847,0.155,Neuquen,Argentina,39.38S,68.67W
1966-06-01,5.612,0.5529999999999999,Neuquen,Argentina,39.38S,68.67W
1966-07-01,4.4049999999999985,0.5529999999999999,Neuquen,Argentina,39.38S,68.67W
1966-08-01,6.099,0.376,Neuquen,Argentina,39.38S,68.67W
1966-09-01,8.642000000000001,0.6409999999999999,Neuquen,Argentina,39.38S,68.67W
1966-10-01,11.702,0.451,Neuquen,Argentina,39.38S,68.67W
1966-11-01,16.735,0.8320000000000001,Neuquen,Argentina,39.38S,68.67W
1966-12-01,17.212,0.612,Neuquen,Argentina,39.38S,68.67W
1967-01-01,20.175,0.266,Neuquen,Argentina,39.38S,68.67W
1967-02-01,19.4,0.18600000000000003,Neuquen,Argentina,39.38S,68.67W
1967-03-01,16.378,0.42700000000000005,Neuquen,Argentina,39.38S,68.67W
1967-04-01,12.501,0.305,Neuquen,Argentina,39.38S,68.67W
1967-05-01,9.476,0.615,Neuquen,Argentina,39.38S,68.67W
1967-06-01,2.3180000000000005,0.619,Neuquen,Argentina,39.38S,68.67W
1967-07-01,4.340999999999998,0.47,Neuquen,Argentina,39.38S,68.67W
1967-08-01,6.176,0.613,Neuquen,Argentina,39.38S,68.67W
1967-09-01,9.511,0.665,Neuquen,Argentina,39.38S,68.67W
1967-10-01,12.633,0.225,Neuquen,Argentina,39.38S,68.67W
1967-11-01,17.723,0.43700000000000006,Neuquen,Argentina,39.38S,68.67W
1967-12-01,20.518,0.354,Neuquen,Argentina,39.38S,68.67W
1968-01-01,20.76,0.193,Neuquen,Argentina,39.38S,68.67W
1968-02-01,19.698,0.40399999999999997,Neuquen,Argentina,39.38S,68.67W
1968-03-01,15.972,0.503,Neuquen,Argentina,39.38S,68.67W
1968-04-01,11.78,0.45799999999999996,Neuquen,Argentina,39.38S,68.67W
1968-05-01,9.158999999999999,0.385,Neuquen,Argentina,39.38S,68.67W
1968-06-01,6.007999999999999,0.281,Neuquen,Argentina,39.38S,68.67W
1968-07-01,6.486000000000001,0.331,Neuquen,Argentina,39.38S,68.67W
1968-08-01,7.8530000000000015,0.304,Neuquen,Argentina,39.38S,68.67W
1968-09-01,10.405999999999999,0.455,Neuquen,Argentina,39.38S,68.67W
1968-10-01,11.989,0.413,Neuquen,Argentina,39.38S,68.67W
1968-11-01,18.494,0.182,Neuquen,Argentina,39.38S,68.67W
1968-12-01,18.046,0.509,Neuquen,Argentina,39.38S,68.67W
1969-01-01,21.403000000000002,0.653,Neuquen,Argentina,39.38S,68.67W
1969-02-01,18.99,0.363,Neuquen,Argentina,39.38S,68.67W
1969-03-01,16.062,0.28600000000000003,Neuquen,Argentina,39.38S,68.67W
1969-04-01,12.218,0.266,Neuquen,Argentina,39.38S,68.67W
1969-05-01,8.679,0.426,Neuquen,Argentina,39.38S,68.67W
1969-06-01,4.823,0.34600000000000003,Neuquen,Argentina,39.38S,68.67W
1969-07-01,5.558,0.366,Neuquen,Argentina,39.38S,68.67W
1969-08-01,6.557,0.5539999999999999,Neuquen,Argentina,39.38S,68.67W
1969-09-01,9.777,0.355,Neuquen,Argentina,39.38S,68.67W
1969-10-01,11.539000000000001,0.39,Neuquen,Argentina,39.38S,68.67W
1969-11-01,16.683,0.153,Neuquen,Argentina,39.38S,68.67W
1969-12-01,21.066,0.56,Neuquen,Argentina,39.38S,68.67W
1970-01-01,19.475,0.614,Neuquen,Argentina,39.38S,68.67W
1970-02-01,20.368,0.285,Neuquen,Argentina,39.38S,68.67W
1970-03-01,16.712,0.648,Neuquen,Argentina,39.38S,68.67W
1970-04-01,13.319,0.348,Neuquen,Argentina,39.38S,68.67W
1970-05-01,8.603,0.506,Neuquen,Argentina,39.38S,68.67W
1970-06-01,4.548,0.449,Neuquen,Argentina,39.38S,68.67W
1970-07-01,5.866999999999999,0.435,Neuquen,Argentina,39.38S,68.67W
1970-08-01,6.37,0.239,Neuquen,Argentina,39.38S,68.67W
1970-09-01,10.523,0.26899999999999996,Neuquen,Argentina,39.38S,68.67W
1970-10-01,12.816,0.292,Neuquen,Argentina,39.38S,68.67W
