,22.24,0.564,Chandpur,Bangladesh,23.31N,90.00E
1999-11-01,12.573,0.23399999999999999,Changde,China,28.13N,111.82E
1999-12-01,8.28,0.314,Changde,China,28.13N,111.82E
2000-01-01,3.789,0.358,Changde,China,28.13N,111.82E
2000-02-01,5.473,0.23800000000000002,Changde,China,28.13N,111.82E
2000-03-01,12.279000000000002,0.263,Changde,China,28.13N,111.82E
2000-04-01,16.684,0.11800000000000001,Changde,China,28.13N,111.82E
2000-05-01,22.753,0.282,Changde,China,28.13N,111.82E
2000-06-01,25.622,0.19899999999999998,Changde,China,28.13N,111.82E
2000-07-01,29.346999999999998,0.359,Changde,China,28.13N,111.82E
2000-08-01,27.362,0.35700000000000004,Changde,China,28.13N,111.82E
2000-09-01,22.984,0.19399999999999998,Changde,China,28.13N,111.82E
2000-10-01,17.244,0.348,Changde,China,28.13N,111.82E
2000-11-01,10.38,0.324,Changde,China,28.13N,111.82E
2000-12-01,7.883999999999999,0.444,Changde,China,28.13N,111.82E
2001-01-01,5.431,0.252,Changde,China,28.13N,111.82E
2001-02-01,7.318,0.20800000000000002,Changde,China,28.13N,111.82E
2001-03-01,12.773,0.188,Changde,China,28.13N,111.82E
2001-04-01,15.989,0.152,Changde,China,28.13N,111.82E
2001-05-01,22.230999999999998,0.192,Changde,China,28.13N,111.82E
2001-06-01,25.298,0.19399999999999998,Changde,China,28.13N,111.82E
2001-07-01,29.570999999999998,0.40399999999999997,Changde,China,28.13N,111.82E
2001-08-01,26.971,0.231,Changde,China,28.13N,111.82E
2001-09-01,24.674,0.281,Changde,China,28.13N,111.82E
2001-10-01,18.83,0.20800000000000002,Changde,China,28.13N,111.82E
2001-11-01,13.245999999999999,0.217,Changde,China,28.13N,111.82E
2001-12-01,5.134,0.33,Changde,China,28.13N,111.82E
2002-01-01,7.981,0.235,Changde,China,28.13N,111.82E
2002-02-01,9.451,0.21,Changde,China,28.13N,111.82E
2002-03-01,13.497,0.253,Changde,China,28.13N,111.82E
2002-04-01,16.989,0.191,Changde,China,28.13N,111.82E
2002-05-01,20.191000000000006,0.324,Changde,China,28.13N,111.82E
2002-06-01,26.639,0.172,Changde,China,28.13N,111.82E
2002-07-01,27.772,0.311,Changde,China,28.13N,111.82E
2002-08-01,26.111,0.22899999999999998,Changde,China,28.13N,111.82E
2002-09-01,22.682,0.225,Changde,China,28.13N,111.82E
2002-10-01,17.855,0.25,Changde,China,28.13N,111.82E
2002-11-01,13.167,0.161,Changde,China,28.13N,111.82E
2002-12-01,5.9529999999999985,0.501,Changde,China,28.13N,111.82E
2003-01-01,5.601,0.265,Changde,China,28.13N,111.82E
2003-02-01,7.776,0.507,Changde,China,28.13N,111.82E
2003-03-01,10.629000000000001,0.23199999999999998,Changde,China,28.13N,111.82E
2003-04-01,16.486,0.335,Changde,China,28.13N,111.82E
2003-05-01,21.002,0.239,Changde,China,28.13N,111.82E
2003-06-01,25.631999999999998,0.225,Changde,China,28.13N,111.82E
2003-07-01,29.678,0.382,Changde,China,28.13N,111.82E
2003-08-01,28.353,0.257,Changde,China,28.13N,111.82E
2003-09-01,24.226999999999997,0.243,Changde,China,28.13N,111.82E
2003-10-01,17.860000000000007,0.262,Changde,China,28.13N,111.82E
2003-11-01,12.675999999999998,0.127,Changde,China,28.13N,111.82E
2003-12-01,6.64,0.33299999999999996,Changde,China,28.13N,111.82E
2004-01-01,4.723,0.298,Changde,China,28.13N,111.82E
2004-02-01,10.183,0.447,Changde,China,28.13N,111.82E
2004-03-01,11.894,0.24100000000000002,Changde,China,28.13N,111.82E
2004-04-01,19.314,0.24,Changde,China,28.13N,111.82E
2004-05-01,22.078000000000007,0.193,Changde,China,28.13N,111.82E
2004-06-01,25.195999999999998,0.348,Changde,China,28.13N,111.82E
2004-07-01,27.933000000000003,0.37200000000000005,Changde,China,28.13N,111.82E
2004-08-01,26.708000000000002,0.293,Changde,China,28.13N,111.82E
2004-09-01,23.736,0.163,Changde,China,28.13N,111.82E
2004-10-01,17.607000000000006,0.35200000000000004,Changde,China,28.13N,111.82E
2004-11-01,13.629,0.162,Changde,China,28.13N,111.82E
2004-12-01,7.108,0.3,Changde,China,28.13N,111.82E
2005-01-01,3.1860000000000004,0.134,Changde,China,28.13N,111.82E
2005-02-01,3.591,0.37200000000000005,Changde,China,28.13N,111.82E
2005-03-01,10.544,0.23600000000000002,Changde,China,28.13N,111.82E
2005-04-01,19.726,0.423,Changde,China,28.13N,111.82E
2005-05-01,22.191999999999997,0.156,Changde,China,28.13N,111.82E
2005-06-01,26.785999999999998,0.17300000000000001,Changde,China,28.13N,111.82E
2005-07-01,29.441999999999997,0.32299999999999995,Changde,China,28.13N,111.82E
2005-08-01,26.625,0.20600000000000002,Changde,China,28.13N,111.82E
2005-09-01,24.643,0.263,Changde,China,28.13N,111.82E
2005-10-01,17.84,0.24600000000000002,Changde,China,28.13N,111.82E
2005-11-01,14.575,0.16399999999999998,Changde,China,28.13N,111.82E
2005-12-01,6.585,0.33799999999999997,Changde,China,28.13N,111.82E
2006-01-01,5.08,0.267,Changde,China,28.13N,111.82E
2006-02-01,5.808,0.275,Changde,China,28.13N,111.82E
2006-03-01,12.274,0.281,Changde,China,28.13N,111.82E
2006-04-01,18.754,0.259,Changde,China,28.13N,111.82E
2006-05-01,22.504,0.32899999999999996,Changde,China,28.13N,111.82E
2006-06-01,26.003,0.13,Changde,China,28.13N,111.82E
2006-07-01,28.954,0.162,Changde,China,28.13N,111.82E
2006-08-01,28.447,0.163,Changde,China,28.13N,111.82E
2006-09-01,23.356,0.165,Changde,China,28.13N,111.82E
2006-10-01,20.288,0.268,Changde,China,28.13N,111.82E
2006-11-01,13.829,0.222,Changde,China,28.13N,111.82E
2006-12-01,7.141,0.299,Changde,China,28.13N,111.82E
2007-01-01,4.52,0.297,Changde,China,28.13N,111.82E
2007-02-01,11.144,0.205,Changde,China,28.13N,111.82E
2007-03-01,12.154000000000002,0.207,Changde,China,28.13N,111.82E
2007-04-01,16.307000000000002,0.397,Changde,China,28.13N,111.82E
2007-05-01,24.31,0.27899999999999997,Changde,China,28.13N,111.82E
2007-06-01,25.546,0.129,Changde,China,28.13N,111.82E
2007-07-01,29.058000000000003,0.252,Changde,China,28.13N,111.82E
2007-08-01,28.307,0.311,Changde,China,28.13N,111.82E
2007-09-01,22.581,0.294,Changde,China,28.13N,111.82E
2007-10-01,18.335,0.237,Changde,China,28.13N,111.82E
2007-11-01,12.915,0.294,Changde,China,28.13N,111.82E
2007-12-01,7.71,0.33399999999999996,Changde,China,28.13N,111.82E
2008-01-01,1.791,0.231,Changde,China,28.13N,111.82E
2008-02-01,4.8740000000000006,0.406,Changde,China,28.13N,111.82E
2008-03-01,14.008,0.21100000000000002,Changde,China,28.13N,111.82E
2008-04-01,17.65,0.19699999999999998,Changde,China,28.13N,111.82E
2008-05-01,23.08,0.331,Changde,China,28.13N,111.82E
2008-06-01,25.638,0.22,Changde,China,28.13N,111.82E
2008-07-01,28.465999999999998,0.22699999999999998,Changde,China,28.13N,111.82E
2008-08-01,27.325,0.295,Changde,China,28.13N,111.82E
2008-09-01,24.423000000000002,0.221,Changde,China,28.13N,111.82E
2008-10-01,19.08,0.207,Changde,China,28.13N,111.82E
2008-11-01,12.7,0.18,Changde,China,28.13N,111.82E
2008-12-01,8.19,0.231,Changde,China,28.13N,111.82E
2009-01-01,4.604,0.263,Changde,China,28.13N,111.82E
2009-02-01,9.972000000000001,0.28300000000000003,Changde,China,28.13N,111.82E
2009-03-01,11.946,0.12,Changde,China,28.13N,111.82E
2009-04-01,17.093,0.253,Changde,China,28.13N,111.82E
2009-05-01,21.188,0.128,Changde,China,28.13N,111.82E
2009-06-01,26.814,0.225,Changde,China,28.13N,111.82E
2009-07-01,28.471,0.313,Changde,China,28.13N,111.82E
2009-08-01,28.281,0.256,Changde,China,28.13N,111.82E
2009-09-01,25.090999999999998,0.14,Changde,China,28.13N,111.82E
2009-10-01,20.114,0.295,Changde,China,28.13N,111.82E
2009-11-01,9.962,0.249,Changde,China,28.13N,111.82E
2009-12-01,6.555,0.23600000000000002,Changde,China,28.13N,111.82E
2010-01-01,6.053,0.17300000000000001,Changde,China,28.13N,111.82E
2010-02-01,8.027999999999999,0.196,Changde,China,28.13N,111.82E
2010-03-01,11.47,0.318,Changde,China,28.13N,111.82E
2010-04-01,14.770999999999999,0.27899999999999997,Changde,China,28.13N,111.82E
2010-05-01,21.160999999999998,0.25,Changde,China,28.13N,111.82E
2010-06-01,24.171999999999997,0.132,Changde,China,28.13N,111.82E
2010-07-01,29.183000000000003,0.195,Changde,China,28.13N,111.82E
2010-08-01,28.698,0.22899999999999998,Changde,China,28.13N,111.82E
2010-09-01,24.093000000000004,0.17,Changde,China,28.13N,111.82E
2010-10-01,17.042,0.175,Changde,China,28.13N,111.82E
2010-11-01,13.578,0.29100000000000004,Changde,China,28.13N,111.82E
2010-12-01,8.131,0.369,Changde,China,28.13N,111.82E
2011-01-01,1.3569999999999998,0.512,Changde,China,28.13N,111.82E
2011-02-01,7.971999999999999,0.23,Changde,China,28.13N,111.82E
2011-03-01,9.972,0.12300000000000001,Changde,China,28.13N,111.82E
2011-04-01,17.735,0.132,Changde,China,28.13N,111.82E
2011-05-01,21.746,0.22,Changde,China,28.13N,111.82E
2011-06-01,25.37,0.342,Changde,China,28.13N,111.82E
2011-07-01,29.078000000000003,0.301,Changde,China,28.13N,111.82E
2011-08-01,27.609,0.207,Changde,China,28.13N,111.82E
2011-09-01,22.979,0.278,Changde,China,28.13N,111.82E
2011-10-01,17.494,0.177,Changde,China,28.13N,111.82E
2011-11-01,15.35,0.23399999999999999,Changde,China,28.13N,111.82E
2011-12-01,6.391,0.564,Changde,China,28.13N,111.82E
2012-01-01,3.213,0.45299999999999996,Changde,China,28.13N,111.82E
2012-02-01,4.523,0.337,Changde,China,28.13N,111.82E
2012-03-01,9.927999999999999,0.59,Changde,China,28.13N,111.82E
2012-04-01,17.945,0.486,Changde,China,28.13N,111.82E
2012-05-01,21.581000000000003,0.38299999999999995,Changde,China,28.13N,111.82E
2012-06-01,25.462,0.373,Changde,China,28.13N,111.82E
2012-07-01,29.351,0.40399999999999997,Changde,China,28.13N,111.82E
2012-08-01,28.223000000000003,0.461,Changde,China,28.13N,111.82E
2012-09-01,22.791999999999998,0.684,Changde,China,28.13N,111.82E
2012-10-01,18.16,0.8170000000000001,Changde,China,28.13N,111.82E
2012-11-01,11.605,0.867,Changde,China,28.13N,111.82E
2012-12-01,5.617000000000001,1.048,Changde,China,28.13N,111.82E
2013-01-01,4.73,0.359,Changde,China,28.13N,111.82E
2013-02-01,7.7589999999999995,1.1079999999999999,Changde,China,28.13N,111.82E
2013-03-01,13.71,0.46399999999999997,Changde,China,28.13N,111.82E
2013-04-01,16.624000000000002,0.9309999999999999,Changde,China,28.13N,111.82E
2013-05-01,22.278,0.48,Changde,China,28.13N,111.82E
2013-06-01,26.51,0.382,Changde,China,28.13N,111.82E
2013-07-01,30.266,0.63,Changde,China,28.13N,111.82E
2013-08-01,29.539,0.34,Changde,China,28.13N,111.82E
2013-09-01,,,Changde,China,28.13N,111.82E
1820-08-01,20.146,2.286,Changji,China,44.20N,87.20E
1820-09-01,15.331,1.775,Changji,China,44.20N,87.20E
1820-10-01,5.256,1.848,Changji,China,44.20N,87.20E
1820-11-01,-4.956,2.19,Changji,China,44.20N,87.20E
1820-12-01,-14.118,2.5810000000000004,Changji,China,44.20N,87.20E
1821-01-01,-14.595999999999998,2.475,Changji,China,44.20N,87.20E
1821-02-01,-10.454999999999998,2.6039999999999996,Changji,China,44.20N,87.20E
1821-03-01,-1.489,2.213,Changji,China,44.20N,87.20E
1821-04-01,8.867,2.334,Changji,China,44.20N,87.20E
1821-05-01,16.936,1.8969999999999998,Changji,China,44.20N,87.20E
1821-06-01,20.327,1.8869999999999998,Changji,China,44.20N,87.20E
1821-07-01,22.471,1.986,Changji,China,44.20N,87.20E
1821-08-01,21.693,1.564,Changji,China,44.20N,87.20E
1821-09-01,14.072000000000001,1.916,Changji,China,44.20N,87.20E
1821-10-01,6.03,1.8459999999999999,Changji,China,44.20N,87.20E
1821-11-01,-3.1919999999999997,2.855,Changji,China,44.20N,87.20E
1821-12-01,-12.556,2.648,Changji,China,44.20N,87.20E
1822-01-01,-16.11,2.536,Changji,China,44.20N,87.20E
1822-02-01,-10.876,2.612,Changji,China,44.20N,87.20E
1822-03-01,1.0699999999999998,2.574,Changji,China,44.20N,87.20E
1822-04-01,9.48,2.31,Changji,China,44.20N,87.20E
1822-05-01,16.438,1.956,Changji,China,44.20N,87.20E
1822-06-01,21.135,1.595,Changji,China,44.20N,87.20E
1822-07-01,23.68,1.5859999999999999,Changji,China,44.20N,87.20E
1822-08-01,21.543000000000003,1.838,Changji,China,44.20N,87.20E
1822-09-01,14.864,1.768,Changji,China,44.20N,87.20E
1822-10-01,5.699,1.824,Changji,China,44.20N,87.20E
1822-11-01,-4.666,2.309,Changji,China,44.20N,87.20E
1822-12-01,-14.27,2.952,Changji,China,44.20N,87.20E
1823-01-01,-16.878,2.3040000000000003,Changji,China,44.20N,87.20E
1823-02-01,-13.145,2.681,Changji,China,44.20N,87.20E
1823-03-01,-2.387,2.4090000000000003,Changji,China,44.20N,87.20E
1823-04-01,8.557,2.5140000000000002,Changji,China,44.20N,87.20E
1823-05-01,16.198,2.042,Changji,China,44.20N,87.20E
1823-06-01,21.971,2.0909999999999997,Changji,China,44.20N,87.20E
1823-07-01,23.596,1.556,Changji,China,44.20N,87.20E
1823-08-01,21.215999999999998,1.59,Changji,China,44.20N,87.20E
1823-09-01,14.158,1.629,Changji,China,44.20N,87.20E
1823-10-01,5.074,1.96,Changji,China,44.20N,87.20E
1823-11-01,-4.218999999999999,2.332,Changji,China,44.20N,87.20E
1823-12-01,-13.285,2.679,Changji,China,44.20N,87.20E
1824-01-01,-15.773,2.336,Changji,China,44.20N,87.20E
1824-02-01,-12.119000000000002,2.487,Changji,China,44.20N,87.20E
1824-03-01,-1.85,2.502,Changji,China,44.20N,87.20E
1824-04-01,9.48,2.6289999999999996,Changji,China,44.20N,87.20E
1824-05-01,17.142,2.289,Changji,China,44.20N,87.20E
1824-06-01,21.523000000000003,2.677,Changji,China,44.20N,87.20E
1824-07-01,24.079,2.949,Changji,China,44.20N,87.20E
1824-08-01,21.746,1.758,Changji,China,44.20N,87.20E
1824-09-01,15.453,1.8259999999999998,Changji,China,44.20N,87.20E
1824-10-01,6.122999999999999,1.8940000000000001,Changji,China,44.20N,87.20E
1824-11-01,-2.861,2.329,Changji,China,44.20N,87.20E
1824-12-01,-9.537,2.765,Changji,China,44.20N,87.20E
1825-01-01,-14.574000000000002,2.42,Changji,China,44.20N,87.20E
1825-02-01,-12.431,2.5669999999999997,Changji,China,44.20N,87.20E
1825-03-01,-2.209,2.532,Changji,China,44.20N,87.20E
1825-04-01,9.753,2.721,Changji,China,44.20N,87.20E
1825-05-01,17.031,1.9709999999999999,Changji,China,44.20N,87.20E
1825-06-01,22.288,1.646,Changji,China,44.20N,87.20E
1825-07-01,22.918000000000003,1.798,Changji,China,44.20N,87.20E
1825-08-01,21.255,1.6480000000000001,Changji,China,44.20N,87.20E
1825-09-01,15.079,1.848,Changji,China,44.20N,87.20E
1825-10-01,5.877000000000002,2.076,Changji,China,44.20N,87.20E
1825-11-01,-2.197,2.511,Changji,China,44.20N,87.20E
1825-12-01,-12.505,2.625,Changji,China,44.20N,87.20E
1826-01-01,-16.518,2.405,Changji,China,44.20N,87.20E
1826-02-01,-14.15,2.707,Changji,China,44.20N,87.20E
1826-03-01,-2.515,2.428,Changji,China,44.20N,87.20E
1826-04-01,9.235,2.972,Changji,China,44.20N,87.20E
1826-05-01,17.68,2.021,Changji,China,44.20N,87.20E
1826-06-01,21.752,1.7309999999999999,Changji,China,44.20N,87.20E
1826-07-01,23.896,1.709,Changji,China,44.20N,87.20E
1826-08-01,21.296,1.6219999999999999,Changji,China,44.20N,87.20E
1826-09-01,15.135,2.109,Changji,China,44.20N,87.20E
1826-10-01,6.422999999999999,2.201,Changji,China,44.20N,87.20E
1826-11-01,-2.5200000000000005,2.285,Changji,China,44.20N,87.20E
1826-12-01,-10.485999999999999,3.125,Changji,China,44.20N,87.20E
1827-01-01,-14.525,3.0180000000000002,Changji,China,44.20N,87.20E
1827-02-01,-11.118,2.4330000000000003,Changji,China,44.20N,87.20E
1827-03-01,-0.595,2.365,Changji,China,44.20N,87.20E
1827-04-01,9.988999999999999,3.188,Changji,China,44.20N,87.20E
1827-05-01,17.675,2.659,Changji,China,44.20N,87.20E
1827-06-01,22.234,1.733,Changji,China,44.20N,87.20E
1827-07-01,24.326,1.696,Changji,China,44.20N,87.20E
1827-08-01,21.909000000000002,1.556,Changji,China,44.20N,87.20E
1827-09-01,15.085999999999999,1.686,Changji,China,44.20N,87.20E
1827-10-01,6.422999999999999,1.824,Changji,China,44.20N,87.20E
1827-11-01,-2.5130000000000003,2.285,Changji,China,44.20N,87.20E
1827-12-01,-12.627,3.549,Changji,China,44.20N,87.20E
1828-01-01,-18.293,3.04,Changji,China,44.20N,87.20E
1828-02-01,-13.753,2.846,Changji,China,44.20N,87.20E
1828-03-01,-1.568,2.826,Changji,China,44.20N,87.20E
1828-04-01,9.083,2.603,Changji,China,44.20N,87.20E
1828-05-01,16.523,2.136,Changji,China,44.20N,87.20E
1828-06-01,21.874,2.228,Changji,China,44.20N,87.20E
1828-07-01,24.171,1.859,Changji,China,44.20N,87.20E
1828-08-01,21.933000000000003,1.7730000000000001,Changji,China,44.20N,87.20E
1828-09-01,14.332,1.6840000000000002,Changji,China,44.20N,87.20E
1828-10-01,6.659,1.9709999999999999,Changji,China,44.20N,87.20E
1828-11-01,-2.966,2.3819999999999997,Changji,China,44.20N,87.20E
1828-12-01,-11.825,2.67,Changji,China,44.20N,87.20E
1829-01-01,-16.201,2.432,Changji,China,44.20N,87.20E
1829-02-01,-13.579999999999998,3.179,Changji,China,44.20N,87.20E
1829-03-01,-2.267,2.495,Changji,China,44.20N,87.20E
1829-04-01,8.191,2.115,Changji,China,44.20N,87.20E
1829-05-01,16.794999999999998,2.438,Changji,China,44.20N,87.20E
1829-06-01,20.863000000000003,2.175,Changji,China,44.20N,87.20E
1829-07-01,23.691,1.945,Changji,China,44.20N,87.20E
1829-08-01,21.518,1.7930000000000001,Changji,China,44.20N,87.20E
1829-09-01,14.564,1.745,Changji,China,44.20N,87.20E
1829-10-01,6.659,2.2769999999999997,Changji,China,44.20N,87.20E
1829-11-01,-3.4730000000000003,2.392,Changji,China,44.20N,87.20E
1829-12-01,-12.479,3.335,Changji,China,44.20N,87.20E
1830-01-01,-14.614,2.737,Changji,China,44.20N,87.20E
1830-02-01,-10.499,2.9789999999999996,Changji,China,44.20N,87.20E
1830-03-01,-3.005,2.488,Changji,China,44.20N,87.20E
1830-04-01,9.249,2.263,Changji,China,44.20N,87.20E
1830-05-01,15.859000000000002,2.209,Changji,China,44.20N,87.20E
1830-06-01,21.193,2.4019999999999997,Changji,China,44.20N,87.20E
1830-07-01,24.851,2.2159999999999997,Changji,China,44.20N,87.20E
1830-08-01,21.308000000000003,1.736,Changji,China,44.20N,87.20E
1830-09-01,14.767000000000001,2.155,Changji,China,44.20N,87.20E
1830-10-01,5.461,2.1959999999999997,Changji,China,44.20N,87.20E
1830-11-01,-1.626,2.611,Changji,China,44.20N,87.20E
1830-12-01,-10.748,2.957,Changji,China,44.20N,87.20E
1831-01-01,-16.52,2.968,Changji,China,44.20N,87.20E
1831-02-01,-15.015,3.077,Changji,China,44.20N,87.20E
1831-03-01,-3.545,2.426,Changji,China,44.20N,87.20E
1831-04-01,8.171000000000001,2.189,Changji,China,44.20N,87.20E
1831-05-01,16.544999999999998,2.447,Changji,China,44.20N,87.20E
1831-06-01,21.721999999999998,2.055,Changji,China,44.20N,87.20E
1831-07-01,23.124000000000002,1.8459999999999999,Changji,China,44.20N,87.20E
1831-08-01,20.883000000000003,1.739,Changji,China,44.20N,87.20E
1831-09-01,13.963,1.806,Changji,China,44.20N,87.20E
1831-10-01,5.11,2.496,Changji,China,44.20N,87.20E
1831-11-01,-5.11,2.968,Changji,China,44.20N,87.20E
1831-12-01,-13.155,3.265,Changji,China,44.20N,87.20E
1832-01-01,-17.676,2.7239999999999998,Changji,China,44.20N,87.20E
1832-02-01,-14.021999999999998,2.66,Changji,China,44.20N,87.20E
1832-03-01,-2.718,2.543,Changji,China,44.20N,87.20E
1832-04-01,8.622,2.867,Changji,China,44.20N,87.20E
1832-05-01,16.136,2.141,Changji,China,44.20N,87.20E
1832-06-01,21.239,2.011,Changji,China,44.20N,87.20E
1832-07-01,24.155,2.735,Changji,China,44.20N,87.20E
1832-08-01,20.99,2.002,Changji,China,44.20N,87.20E
1832-09-01,14.598,2.0180000000000002,Changji,China,44.20N,87.20E
1832-10-01,,,Changji,China,44.20N,87.20E
1832-11-01,-4.300000000000002,2.351,Changji,China,44.20N,87.20E
1832-12-01,-14.642000000000001,2.952,Changji,China,44.20N,87.20E
1833-01-01,-16.215999999999998,2.5180000000000002,Changji,China,44.20N,87.20E
1833-02-01,-13.173,2.333,Changji,China,44.20N,87.20E
1833-03-01,-3.994,2.359,Changji,China,44.20N,87.20E
1833-04-01,7.711,2.0709999999999997,Changji,China,44.20N,87.20E
1833-05-01,16.439,1.849,Changji,China,44.20N,87.20E
1833-06-01,20.761999999999997,1.594,Changji,China,44.20N,87.20E
1833-07-01,23.680999999999997,2.171,Changji,China,44.20N,87.20E
1833-08-01,21.474,1.6840000000000002,Changji,China,44.20N,87.20E
1833-09-01,15.185,1.611,Changji,China,44.20N,87.20E
1833-10-01,5.8740000000000006,1.882,Changji,China,44.20N,87.20E
1833-11-01,-2.5410000000000004,2.6180000000000003,Changji,China,44.20N,87.20E
1833-12-01,-12.432,2.9789999999999996,Changji,China,44.20N,87.20E
1834-01-01,-19.169,2.7,Changji,China,44.20N,87.20E
1834-02-01,-12.863,2.582,Changji,China,44.20N,87.20E
1834-03-01,-0.72,2.2230000000000003,Changji,China,44.20N,87.20E
