3,0.23199999999999998,Ibarra,Ecuador,0.80N,77.95W
1985-12-01,12.303999999999998,0.466,Ica,Peru,13.66S,75.14W
1986-01-01,12.192,0.523,Ica,Peru,13.66S,75.14W
1986-02-01,12.218,0.491,Ica,Peru,13.66S,75.14W
1986-03-01,11.827,0.365,Ica,Peru,13.66S,75.14W
1986-04-01,11.21,0.584,Ica,Peru,13.66S,75.14W
1986-05-01,9.206,1.172,Ica,Peru,13.66S,75.14W
1986-06-01,7.957999999999999,0.861,Ica,Peru,13.66S,75.14W
1986-07-01,7.629,0.26899999999999996,Ica,Peru,13.66S,75.14W
1986-08-01,8.732000000000001,0.34,Ica,Peru,13.66S,75.14W
1986-09-01,9.787,0.371,Ica,Peru,13.66S,75.14W
1986-10-01,10.665,0.385,Ica,Peru,13.66S,75.14W
1986-11-01,11.814,0.667,Ica,Peru,13.66S,75.14W
1986-12-01,12.655,0.5579999999999999,Ica,Peru,13.66S,75.14W
1987-01-01,13.504000000000001,0.455,Ica,Peru,13.66S,75.14W
1987-02-01,13.597000000000001,0.251,Ica,Peru,13.66S,75.14W
1987-03-01,14.174000000000001,0.679,Ica,Peru,13.66S,75.14W
1987-04-01,12.899000000000001,0.738,Ica,Peru,13.66S,75.14W
1987-05-01,10.814,0.402,Ica,Peru,13.66S,75.14W
1987-06-01,9.34,0.478,Ica,Peru,13.66S,75.14W
1987-07-01,8.779,0.439,Ica,Peru,13.66S,75.14W
1987-08-01,9.964,0.904,Ica,Peru,13.66S,75.14W
1987-09-01,10.374,0.535,Ica,Peru,13.66S,75.14W
1987-10-01,11.958,0.469,Ica,Peru,13.66S,75.14W
1987-11-01,12.390999999999998,0.261,Ica,Peru,13.66S,75.14W
1987-12-01,12.475,0.687,Ica,Peru,13.66S,75.14W
1988-01-01,12.542,0.193,Ica,Peru,13.66S,75.14W
1988-02-01,13.225,1.07,Ica,Peru,13.66S,75.14W
1988-03-01,12.380999999999998,0.45899999999999996,Ica,Peru,13.66S,75.14W
1988-04-01,11.709000000000001,0.27699999999999997,Ica,Peru,13.66S,75.14W
1988-05-01,10.207999999999998,0.57,Ica,Peru,13.66S,75.14W
1988-06-01,7.941,0.39899999999999997,Ica,Peru,13.66S,75.14W
1988-07-01,7.292000000000001,0.562,Ica,Peru,13.66S,75.14W
1988-08-01,8.203,0.774,Ica,Peru,13.66S,75.14W
1988-09-01,9.533,0.434,Ica,Peru,13.66S,75.14W
1988-10-01,10.481,0.784,Ica,Peru,13.66S,75.14W
1988-11-01,11.812000000000001,0.517,Ica,Peru,13.66S,75.14W
1988-12-01,12.132,0.294,Ica,Peru,13.66S,75.14W
1989-01-01,11.995,0.47700000000000004,Ica,Peru,13.66S,75.14W
1989-02-01,13.043,0.493,Ica,Peru,13.66S,75.14W
1989-03-01,12.072000000000001,0.532,Ica,Peru,13.66S,75.14W
1989-04-01,10.59,0.679,Ica,Peru,13.66S,75.14W
1989-05-01,9.441,0.648,Ica,Peru,13.66S,75.14W
1989-06-01,8.014,1.016,Ica,Peru,13.66S,75.14W
1989-07-01,7.794,0.205,Ica,Peru,13.66S,75.14W
1989-08-01,8.683,0.62,Ica,Peru,13.66S,75.14W
1989-09-01,9.983,0.644,Ica,Peru,13.66S,75.14W
1989-10-01,10.963,0.175,Ica,Peru,13.66S,75.14W
1989-11-01,11.265,0.8170000000000001,Ica,Peru,13.66S,75.14W
1989-12-01,12.39,0.602,Ica,Peru,13.66S,75.14W
1990-01-01,12.195,0.446,Ica,Peru,13.66S,75.14W
1990-02-01,12.419,1.212,Ica,Peru,13.66S,75.14W
1990-03-01,12.329,0.59,Ica,Peru,13.66S,75.14W
1990-04-01,11.085999999999999,0.649,Ica,Peru,13.66S,75.14W
1990-05-01,10.505999999999998,0.452,Ica,Peru,13.66S,75.14W
1990-06-01,8.411,0.57,Ica,Peru,13.66S,75.14W
1990-07-01,7.8679999999999986,0.395,Ica,Peru,13.66S,75.14W
1990-08-01,8.351,0.578,Ica,Peru,13.66S,75.14W
1990-09-01,9.801,0.46299999999999997,Ica,Peru,13.66S,75.14W
1990-10-01,10.518,0.295,Ica,Peru,13.66S,75.14W
1990-11-01,11.48,0.8340000000000001,Ica,Peru,13.66S,75.14W
1990-12-01,12.171,0.23600000000000002,Ica,Peru,13.66S,75.14W
1991-01-01,12.325,0.74,Ica,Peru,13.66S,75.14W
1991-02-01,12.499,1.213,Ica,Peru,13.66S,75.14W
1991-03-01,12.79,0.34600000000000003,Ica,Peru,13.66S,75.14W
1991-04-01,11.655,0.455,Ica,Peru,13.66S,75.14W
1991-05-01,10.493,0.557,Ica,Peru,13.66S,75.14W
1991-06-01,9.004,0.251,Ica,Peru,13.66S,75.14W
1991-07-01,8.152000000000001,0.442,Ica,Peru,13.66S,75.14W
1991-08-01,8.602,0.223,Ica,Peru,13.66S,75.14W
1991-09-01,10.235,0.276,Ica,Peru,13.66S,75.14W
1991-10-01,11.107999999999999,0.365,Ica,Peru,13.66S,75.14W
1991-11-01,11.925999999999998,0.314,Ica,Peru,13.66S,75.14W
1991-12-01,12.638,0.368,Ica,Peru,13.66S,75.14W
1992-01-01,13.4,0.318,Ica,Peru,13.66S,75.14W
1992-02-01,13.611,0.618,Ica,Peru,13.66S,75.14W
1992-03-01,14.735999999999999,0.725,Ica,Peru,13.66S,75.14W
1992-04-01,13.366,1.236,Ica,Peru,13.66S,75.14W
1992-05-01,11.927,0.624,Ica,Peru,13.66S,75.14W
1992-06-01,9.539,0.301,Ica,Peru,13.66S,75.14W
1992-07-01,8.045,0.366,Ica,Peru,13.66S,75.14W
1992-08-01,8.699,0.28300000000000003,Ica,Peru,13.66S,75.14W
1992-09-01,9.658,0.589,Ica,Peru,13.66S,75.14W
1992-10-01,10.832,0.58,Ica,Peru,13.66S,75.14W
1992-11-01,11.88,0.898,Ica,Peru,13.66S,75.14W
1992-12-01,12.481,0.6679999999999999,Ica,Peru,13.66S,75.14W
1993-01-01,12.254000000000001,0.413,Ica,Peru,13.66S,75.14W
1993-02-01,13.17,0.603,Ica,Peru,13.66S,75.14W
1993-03-01,13.098,0.38,Ica,Peru,13.66S,75.14W
1993-04-01,12.149000000000001,0.401,Ica,Peru,13.66S,75.14W
1993-05-01,11.172,0.444,Ica,Peru,13.66S,75.14W
1993-06-01,9.865,0.809,Ica,Peru,13.66S,75.14W
1993-07-01,8.613999999999999,0.486,Ica,Peru,13.66S,75.14W
1993-08-01,9.15,0.27699999999999997,Ica,Peru,13.66S,75.14W
1993-09-01,10.264000000000001,0.192,Ica,Peru,13.66S,75.14W
1993-10-01,11.071,0.315,Ica,Peru,13.66S,75.14W
1993-11-01,11.709000000000001,0.39899999999999997,Ica,Peru,13.66S,75.14W
1993-12-01,12.226,0.353,Ica,Peru,13.66S,75.14W
1994-01-01,12.408,0.6629999999999999,Ica,Peru,13.66S,75.14W
1994-02-01,12.594000000000001,0.45399999999999996,Ica,Peru,13.66S,75.14W
1994-03-01,12.812999999999999,0.7929999999999999,Ica,Peru,13.66S,75.14W
1994-04-01,12.009,0.307,Ica,Peru,13.66S,75.14W
1994-05-01,10.704999999999998,0.39799999999999996,Ica,Peru,13.66S,75.14W
1994-06-01,8.811,0.387,Ica,Peru,13.66S,75.14W
1994-07-01,8.243,0.441,Ica,Peru,13.66S,75.14W
1994-08-01,8.897,0.508,Ica,Peru,13.66S,75.14W
1994-09-01,10.466,0.22399999999999998,Ica,Peru,13.66S,75.14W
1994-10-01,11.625,0.518,Ica,Peru,13.66S,75.14W
1994-11-01,12.209000000000001,0.42700000000000005,Ica,Peru,13.66S,75.14W
1994-12-01,12.864,0.228,Ica,Peru,13.66S,75.14W
1995-01-01,13.241,0.825,Ica,Peru,13.66S,75.14W
1995-02-01,13.055,0.732,Ica,Peru,13.66S,75.14W
1995-03-01,12.542,0.529,Ica,Peru,13.66S,75.14W
1995-04-01,11.667,0.8029999999999999,Ica,Peru,13.66S,75.14W
1995-05-01,10.122,0.40299999999999997,Ica,Peru,13.66S,75.14W
1995-06-01,8.993,0.433,Ica,Peru,13.66S,75.14W
1995-07-01,8.5,0.67,Ica,Peru,13.66S,75.14W
1995-08-01,9.107999999999999,0.76,Ica,Peru,13.66S,75.14W
1995-09-01,10.057,0.331,Ica,Peru,13.66S,75.14W
1995-10-01,10.873,0.5710000000000001,Ica,Peru,13.66S,75.14W
1995-11-01,11.786,0.389,Ica,Peru,13.66S,75.14W
1995-12-01,11.953,0.478,Ica,Peru,13.66S,75.14W
1996-01-01,12.031,0.528,Ica,Peru,13.66S,75.14W
1996-02-01,12.27,0.5579999999999999,Ica,Peru,13.66S,75.14W
1996-03-01,12.323,0.853,Ica,Peru,13.66S,75.14W
1996-04-01,11.075,0.662,Ica,Peru,13.66S,75.14W
1996-05-01,9.693,0.888,Ica,Peru,13.66S,75.14W
1996-06-01,7.899,0.743,Ica,Peru,13.66S,75.14W
1996-07-01,7.422000000000001,0.435,Ica,Peru,13.66S,75.14W
1996-08-01,8.627,0.496,Ica,Peru,13.66S,75.14W
1996-09-01,9.814,0.705,Ica,Peru,13.66S,75.14W
1996-10-01,10.714,0.531,Ica,Peru,13.66S,75.14W
1996-11-01,11.582,0.7509999999999999,Ica,Peru,13.66S,75.14W
1996-12-01,11.981,0.34,Ica,Peru,13.66S,75.14W
1997-01-01,12.515,0.311,Ica,Peru,13.66S,75.14W
1997-02-01,12.402000000000001,0.23800000000000002,Ica,Peru,13.66S,75.14W
1997-03-01,12.969000000000001,0.402,Ica,Peru,13.66S,75.14W
1997-04-01,11.91,0.575,Ica,Peru,13.66S,75.14W
1997-05-01,11.392000000000001,0.708,Ica,Peru,13.66S,75.14W
1997-06-01,10.194,1.294,Ica,Peru,13.66S,75.14W
1997-07-01,9.592,1.198,Ica,Peru,13.66S,75.14W
1997-08-01,9.575,1.13,Ica,Peru,13.66S,75.14W
1997-09-01,11.029000000000002,0.691,Ica,Peru,13.66S,75.14W
1997-10-01,12.255999999999998,0.565,Ica,Peru,13.66S,75.14W
1997-11-01,13.075,1.351,Ica,Peru,13.66S,75.14W
1997-12-01,14.53,1.07,Ica,Peru,13.66S,75.14W
1998-01-01,14.915999999999999,0.725,Ica,Peru,13.66S,75.14W
1998-02-01,15.546,0.7829999999999999,Ica,Peru,13.66S,75.14W
1998-03-01,14.837,0.49200000000000005,Ica,Peru,13.66S,75.14W
1998-04-01,13.672,0.547,Ica,Peru,13.66S,75.14W
1998-05-01,11.345999999999998,0.475,Ica,Peru,13.66S,75.14W
1998-06-01,9.758,0.83,Ica,Peru,13.66S,75.14W
1998-07-01,9.146,0.43799999999999994,Ica,Peru,13.66S,75.14W
1998-08-01,9.336,0.642,Ica,Peru,13.66S,75.14W
1998-09-01,10.027000000000001,0.682,Ica,Peru,13.66S,75.14W
1998-10-01,10.681,0.516,Ica,Peru,13.66S,75.14W
1998-11-01,11.76,0.444,Ica,Peru,13.66S,75.14W
1998-12-01,12.378,0.44,Ica,Peru,13.66S,75.14W
1999-01-01,12.33,0.5710000000000001,Ica,Peru,13.66S,75.14W
1999-02-01,12.984000000000002,0.35100000000000003,Ica,Peru,13.66S,75.14W
1999-03-01,12.434000000000001,0.22899999999999998,Ica,Peru,13.66S,75.14W
1999-04-01,11.162,0.415,Ica,Peru,13.66S,75.14W
1999-05-01,9.383,0.8690000000000001,Ica,Peru,13.66S,75.14W
1999-06-01,8.152000000000001,0.741,Ica,Peru,13.66S,75.14W
1999-07-01,7.965,0.439,Ica,Peru,13.66S,75.14W
1999-08-01,8.693999999999999,0.39799999999999996,Ica,Peru,13.66S,75.14W
1999-09-01,9.83,0.428,Ica,Peru,13.66S,75.14W
1999-10-01,10.69,1.213,Ica,Peru,13.66S,75.14W
1999-11-01,11.412,0.485,Ica,Peru,13.66S,75.14W
1999-12-01,11.979000000000001,0.405,Ica,Peru,13.66S,75.14W
2000-01-01,12.255999999999998,0.462,Ica,Peru,13.66S,75.14W
2000-02-01,12.549000000000001,0.35600000000000004,Ica,Peru,13.66S,75.14W
2000-03-01,12.046,0.512,Ica,Peru,13.66S,75.14W
2000-04-01,11.700999999999999,0.42100000000000004,Ica,Peru,13.66S,75.14W
2000-05-01,10.072000000000001,0.389,Ica,Peru,13.66S,75.14W
2000-06-01,8.642000000000001,0.48,Ica,Peru,13.66S,75.14W
2000-07-01,8.059,0.718,Ica,Peru,13.66S,75.14W
2000-08-01,9.202,0.43,Ica,Peru,13.66S,75.14W
2000-09-01,9.99,0.49700000000000005,Ica,Peru,13.66S,75.14W
2000-10-01,10.614,0.5539999999999999,Ica,Peru,13.66S,75.14W
2000-11-01,11.828,1.001,Ica,Peru,13.66S,75.14W
2000-12-01,12.383,0.27399999999999997,Ica,Peru,13.66S,75.14W
2001-01-01,12.271999999999998,0.434,Ica,Peru,13.66S,75.14W
2001-02-01,13.236,0.244,Ica,Peru,13.66S,75.14W
2001-03-01,12.675999999999998,0.38299999999999995,Ica,Peru,13.66S,75.14W
2001-04-01,11.886,0.385,Ica,Peru,13.66S,75.14W
2001-05-01,9.92,0.41600000000000004,Ica,Peru,13.66S,75.14W
2001-06-01,8.292,0.48200000000000004,Ica,Peru,13.66S,75.14W
2001-07-01,7.987999999999999,0.39799999999999996,Ica,Peru,13.66S,75.14W
2001-08-01,8.408,0.445,Ica,Peru,13.66S,75.14W
2001-09-01,9.778,0.33299999999999996,Ica,Peru,13.66S,75.14W
2001-10-01,10.78,0.455,Ica,Peru,13.66S,75.14W
2001-11-01,11.798,0.691,Ica,Peru,13.66S,75.14W
2001-12-01,12.33,0.546,Ica,Peru,13.66S,75.14W
2002-01-01,12.709000000000001,0.821,Ica,Peru,13.66S,75.14W
2002-02-01,12.955,0.609,Ica,Peru,13.66S,75.14W
2002-03-01,13.794,0.7829999999999999,Ica,Peru,13.66S,75.14W
2002-04-01,12.124,0.52,Ica,Peru,13.66S,75.14W
2002-05-01,10.85,0.47100000000000003,Ica,Peru,13.66S,75.14W
2002-06-01,8.863999999999997,0.8690000000000001,Ica,Peru,13.66S,75.14W
2002-07-01,7.318,1.2819999999999998,Ica,Peru,13.66S,75.14W
2002-08-01,8.861,0.662,Ica,Peru,13.66S,75.14W
2002-09-01,9.705,0.267,Ica,Peru,13.66S,75.14W
2002-10-01,11.071,0.514,Ica,Peru,13.66S,75.14W
2002-11-01,11.754000000000001,0.263,Ica,Peru,13.66S,75.14W
2002-12-01,12.455,0.397,Ica,Peru,13.66S,75.14W
2003-01-01,13.042,0.287,Ica,Peru,13.66S,75.14W
2003-02-01,13.35,0.382,Ica,Peru,13.66S,75.14W
2003-03-01,13.377,0.529,Ica,Peru,13.66S,75.14W
2003-04-01,11.352,0.8140000000000001,Ica,Peru,13.66S,75.14W
2003-05-01,10.047999999999998,0.976,Ica,Peru,13.66S,75.14W
2003-06-01,8.416,0.556,Ica,Peru,13.66S,75.14W
2003-07-01,8.161999999999999,0.637,Ica,Peru,13.66S,75.14W
2003-08-01,8.802,0.779,Ica,Peru,13.66S,75.14W
2003-09-01,9.976,0.8859999999999999,Ica,Peru,13.66S,75.14W
2003-10-01,11.587,1.187,Ica,Peru,13.66S,75.14W
2003-11-01,12.494000000000002,0.823,Ica,Peru,13.66S,75.14W
2003-12-01,12.753,0.21600000000000003,Ica,Peru,13.66S,75.14W
2004-01-01,12.868,0.48,Ica,Peru,13.66S,75.14W
2004-02-01,13.273,0.27,Ica,Peru,13.66S,75.14W
2004-03-01,12.937000000000001,0.33399999999999996,Ica,Peru,13.66S,75.14W
2004-04-01,12.06,0.884,Ica,Peru,13.66S,75.14W
2004-05-01,9.375,0.625,Ica,Peru,13.66S,75.14W
2004-06-01,7.987999999999999,0.665,Ica,Peru,13.66S,75.14W
2004-07-01,7.9110000000000005,0.366,Ica,Peru,13.66S,75.14W
2004-08-01,8.65,0.628,Ica,Peru,13.66S,75.14W
2004-09-01,10.371,0.5479999999999999,Ica,Peru,13.66S,75.14W
2004-10-01,11.306,0.365,Ica,Peru,13.66S,75.14W
2004-11-01,12.099,0.33299999999999996,Ica,Peru,13.66S,75.14W
2004-12-01,12.78,0.327,Ica,Peru,13.66S,75.14W
2005-01-01,13.326,0.455,Ica,Peru,13.66S,75.14W
2005-02-01,13.294,1.121,Ica,Peru,13.66S,75.14W
2005-03-01,13.044,0.38799999999999996,Ica,Peru,13.66S,75.14W
2005-04-01,11.698,0.358,Ica,Peru,13.66S,75.14W
2005-05-01,10.091000000000001,0.7390000000000001,Ica,Peru,13.66S,75.14W
2005-06-01,8.523,0.599,Ica,Peru,13.66S,75.14W
2005-07-01,8.081999999999999,0.45399999999999996,Ica,Peru,13.66S,75.14W
2005-08-01,9.161,0.536,Ica,Peru,13.66S,75.14W
2005-09-01,9.986,0.5479999999999999,Ica,Peru,13.66S,75.14W
2005-10-01,10.508,0.32,Ica,Peru,13.66S,75.14W
2005-11-01,11.138,1.203,Ica,Peru,13.66S,75.14W
2005-12-01,11.987,0.867,Ica,Peru,13.66S,75.14W
2006-01-01,12.674000000000001,0.736,Ica,Peru,13.66S,75.14W
2006-02-01,12.514000000000001,1.4080000000000001,Ica,Peru,13.66S,75.14W
2006-03-01,13.212,0.943,Ica,Peru,13.66S,75.14W
2006-04-01,11.28,0.527,Ica,Peru,13.66S,75.14W
2006-05-01,9.698,0.528,Ica,Peru,13.66S,75.14W
2006-06-01,8.731,1.601,Ica,Peru,13.66S,75.14W
2006-07-01,9.106,0.838,Ica,Peru,13.66S,75.14W
2006-08-01,9.419,1.33,Ica,Peru,13.66S,75.14W
2006-09-01,10.355,1.0590000000000002,Ica,Peru,13.66S,75.14W
2006-10-01,11.046,1.083,Ica,Peru,13.66S,75.14W
2006-11-01,12.035,1.133,Ica,Peru,13.66S,75.14W
2006-12-01,12.273,0.873,Ica,Peru,13.66S,75.14W
2007-01-01,12.965,1.117,Ica,Peru,13.66S,75.14W
2007-02-01,13.33,0.885,Ica,Peru,13.66S,75.14W
2007-03-01,12.304,0.652,Ica,Peru,13.66S,75.14W
2007-04-01,11.463,0.371,Ica,Peru,13.66S,75.14W
2007-05-01,9.665,0.494,Ica,Peru,13.66S,75.14W
2007-06-01,7.971999999999999,0.66,Ica,Peru,13.66S,75.14W
2007-07-01,7.579,0.667,Ica,Peru,13.66S,75.14W
2007-08-01,8.624,0.6459999999999999,Ica,Peru,13.66S,75.14W
2007-09-01,9.004,0.623,Ica,Peru,13.66S,75.14W
2007-10-01,9.949,0.639,Ica,Peru,13.66S,75.14W
2007-11-01,11.243,0.644,Ica,Peru,13.66S,75.14W
2007-12-01,11.311,0.85,Ica,Peru,13.66S,75.14W
2008-01-01,12.232000000000001,0.401,Ica,Peru,13.66S,75.14W
2008-02-01,12.375,0.45299999999999996,Ica,Peru,13.66S,75.14W
2008-03-01,12.675,0.314,Ica,Peru,13.66S,75.14W
2008-04-01,11.236,0.354,Ica,Peru,13.66S,75.14W
2008-05-01,9.188,0.467,Ica,Peru,13.66S,75.14W
2008-06-01,8.366,0.493,Ica,Peru,13.66S,75.14W
2008-07-01,8.350999999999999,0.701,Ica,Peru,13.66S,75.14W
2008-08-01,9.533999999999999,0.51,Ica,Peru,13.66S,75.14W
2008-09-01,10.573,0.682,Ica,Peru,13.66S,75.14W
2008-10-01,10.925999999999998,0.456,Ica,Peru,13.66S,75.14W
2008-11-01,12.095,0.379,Ica,Peru,13.66S,75.14W
2008-12-01,12.151,0.519,Ica,Peru,13.66S,75.14W
2009-01-01,11.913,1.617,Ica,Peru,13.66S,75.14W
2009-02-01,11.821,1.608,Ica,Peru,13.66S,75.14W
2009-03-01,12.509,1.268,Ica,Peru,13.66S,75.14W
2009-04-01,11.94,0.5760000000000001,Ica,Peru,13.66S,75.14W
2009-05-01,10.308,0.561,Ica,Peru,13.66S,75.14W
2009-06-01,8.934,0.826,Ica,Peru,13.66S,75.14W
2009-07-01,8.952,1.065,Ica,Peru,13.66S,75.14W
2009-08-01,9.6,1.161,Ica,Peru,13.66S,75.14W
2009-09-01,10.880999999999998,0.9279999999999999,Ica,Peru,13.66S,75.14W
2009-10-01,11.571,0.722,Ica,Peru,13.66S,75.14W
2009-11-01,12.448,0.41200000000000003,Ica,Peru,13.66S,75.14W
2009-12-01,12.39,0.439,Ica,Peru,13.66S,75.14W
2010-01-01,12.67,1.3019999999999998,Ica,Peru,13.66S,75.14W
2010-02-01,12.851,1.3630000000000002,Ica,Peru,13.66S,75.14W
2010-03-01,12.862,0.9440000000000001,Ica,Peru,13.66S,75.14W
2010-04-01,12.324000000000002,0.41,Ica,Peru,13.66S,75.14W
2010-05-01,10.918,0.5710000000000001,Ica,Peru,13.66S,75.14W
2010-06-01,9.054,1.033,Ica,Peru,13.66S,75.14W
2010-07-01,8.01,1.804,Ica,Peru,13.66S,75.14W
2010-08-01,8.88,1.479,Ica,Peru,13.66S,75.14W
2010-09-01,10.289000000000001,1.016,Ica,Peru,13.66S,75.14W
2010-10-01,10.92,0.777,Ica,Peru,13.66S,75.14W
2010-11-01,11.898,0.94,Ica,Peru,13.66S,75.14W
2010-12-01,11.428,0.845,Ica,Peru,13.66S,75.14W
2011-01-01,11.854000000000001,1.412,Ica,Peru,13.66S,75.14W
2011-02-01,11.959000000000001,0.765,Ica,Peru,13.66S,75.14W
2011-03-01,11.242,0.6679999999999999,Ica,Peru,13.66S,75.14W
2011-04-01,11.44,0.415,Ica,Peru,13.66S,75.14W
2011-05-01,10.494000000000002,0.332,Ica,Peru,13.66S,75.14W
2011-06-01,9.789,0.775,Ica,Peru,13.66S,75.14W
2011-07-01,9.021,1.537,Ica,Peru,13.66S,75.14W
2011-08-01,9.544,0.846,Ica,Peru,13.66S,75.14W
2011-09-01,10.345,1.07,Ica,Peru,13.66S,75.14W
2011-10-01,11.151,0.629,Ica,Peru,13.66S,75.14W
2011-11-01,12.422,0.563,Ica,Peru,13.66S,75.14W
2011-12-01,11.880999999999998,0.8440000000000001,Ica,Peru,13.66S,75.14W
2012-01-01,12.39,1.077,Ica,Peru,13.66S,75.14W
2012-02-01,11.935,1.4409999999999998,Ica,Peru,13.66S,75.14W
2012-03-01,12.627,0.986,Ica,Peru,13.66S,75.14W
2012-04-01,12.181,0.731,Ica,Peru,13.66S,75.14W
2012-05-01,10.885,0.5429999999999999,Ica,Peru,13.66S,75.14W
2012-06-01,9.73,1.136,Ica,Peru,13.66S,75.14W
2012-07-01,9.541,0.978,Ica,Peru,13.66S,75.14W
2012-08-01,9.577,0.9309999999999999,Ica,Peru,13.66S,75.14W
2012-09-01,10.836,0.799,Ica,Peru,13.66S,75.14W
2012-10-01,11.415999999999999,0.395,Ica,Peru,13.66S,75.14W
2012-11-01,12.072000000000001,0.597,Ica,Peru,13.66S,75.14W
2012-12-01,12.035,0.509,Ica,Peru,13.66S,75.14W
2013-01-01,11.838,1.271,Ica,Peru,13.66S,75.14W
2013-02-01,12.003,1.4880000000000002,Ica,Peru,13.66S,75.14W
2013-03-01,11.963,0.899,Ica,Peru,13.66S,75.14W
2013-04-01,10.906,0.6890000000000001,Ica,Peru,13.66S,75.14W
2013-05-01,10.223999999999998,0.6,Ica,Peru,13.66S,75.14W
2013-06-01,8.513,1.3330000000000002,Ica,Peru,13.66S,75.14W
2013-07-01,7.672000000000001,1.3319999999999999,Ica,Peru,13.66S,75.14W
2013-08-01,8.705,0.845,Ica,Peru,13.66S,75.14W
2013-09-01,,,Ica,Peru,13.66S,75.14W
1796-01-01,23.288,2.1919999999999997,Ichalkaranji,India,16.87N,73.67E
1796-02-01,24.118,1.435,Ichalkaranji,India,16.87N,73.67E
1796-03-01,25.524,2.327,Ichalkaranji,India,16.87N,73.67E
1796-04-01,28.133000000000003,1.662,Ichalkaranji,India,16.87N,73.67E
1796-05-01,28.918000000000003,1.319,Ichalkaranji,India,16.87N,73.67E
1796-06-01,26.984,3.306,Ichalkaranji,India,16.87N,73.67E
1796-07-01,24.854000000000006,2.338,Ichalkaranji,India,16.87N,73.67E
1796-08-01,24.99,3.073,Ichalkaranji,India,16.87N,73.67E
1796-09-01,25.305999999999997,3.495,Ichalkaranji,India,16.87N,73.67E
1796-10-01,25.289,1.518,Ichalkaranji,India,16.87N,73.67E
1796-11-01,24.475,3.16,Ichalkaranji,India,16.87N,73.67E
1796-12-01,22.085,4.162,Ichalkaranji,India,16.87N,73.67E
1797-01-01,,,Ichalkaranji,India,16.87N,73.67E
1797-02-01,,,Ichalkaranji,India,16.87N,73.67E
1797-03-01,26.129,1.97,Ichalkaranji,India,16.87N,73.67E
1797-04-01,27.593000000000004,2.861,Ichalkaranji,India,16.87N,73.67E
1797-05-01,28.480999999999998,2.332,Ichalkaranji,India,16.87N,73.67E
1797-06-01,27.969,2.084,Ichalkaranji,India,16.87N,73.67E
1797-07-01,25.206000000000003,2.332,Ichalkaranji,India,16.87N,73.67E
1797-08-01,25.581,2.29,Ichalkaranji,India,16.87N,73.67E
1797-09-01,25.454,2.92,Ichalkaranji,India,16.87N,73.67E
1797-10-01,24.995,2.0669999999999997,Ichalkaranji,India,16.87N,73.67E
1797-11-01,23.919,1.714,Ichalkaranji,India,16.87N,73.67E
1797-12-01,23.514000000000006,2.62,Ichalkaranji,India,16.87N,73.67E
1798-01-01,23.4,2.077,Ichalkaranji,India,16.87N,73.67E
1798-02-01,24.590999999999998,1.801,Ichalkaranji,India,16.87N,73.67E
1798-03-01,27.255,1.7109999999999999,Ichalkaranji,India,16.87N,73.67E
1798-04-01,,,Ichalkaranji,India,16.87N,73.67E
1798-05-01,,,Ichalkaranji,India,16.87N,73.67E
1798-06-01,27.515,2.1430000000000002,Ichalkaranji,India,16.87N,73.67E
1798-07-01,26.194000000000006,2.226,Ichalkaranji,India,16.87N,73.67E
1798-08-01,25.561,4.237,Ichalkaranji,India,16.87N,73.67E
1798-09-01,25.448,2.6460000000000004,Ichalkaranji,India,16.87N,73.67E
1798-10-01,25.384,2.158,Ichalkaranji,India,16.87N,73.67E
1798-11-01,24.975,2.4859999999999998,Ichalkaranji,India,16.87N,73.67E
1798-12-01,23.264000000000006,2.1069999999999998,Ichalkaranji,India,16.87N,73.67E
1799-01-01,22.928,2.104,Ichalkaranji,India,16.87N,73.67E
1799-02-01,23.051,2.431,Ichalkaranji,India,16.87N,73.67E
1799-03-01,26.293000000000003,2.546,Ichalkaranji,India,16.87N,73.67E
1799-04-01,28.755,3.228,Ichalkaranji,India,16.87N,73.67E
1799-05-01,29.14,1.412,Ichalkaranji,India,16.87N,73.67E
1799-06-01,27.805,2.471,Ichalkaranji,India,16.87N,73.67E
1799-07-01,25.144,2.041,Ichalkaranji,India,16.87N,73.67E
1799-08-01,25.362,1.158,Ichalkaranji,India,16.87N,73.67E
1799-09-01,25.408,2.339,Ichalkaranji,India,16.87N,73.67E
1799-10-01,25.916999999999998,1.83,Ichalkaranji,India,16.87N,73.67E
1799-11-01,24.23,1.9409999999999998,Ichalkaranji,India,16.87N,73.67E
1799-12-01,23.427,1.607,Ichalkaranji,India,16.87N,73.67E
1800-01-01,23.411,1.7990000000000002,Ichalkaranji,India,16.87N,73.67E
1800-02-01,24.633000000000006,3.65,Ichalkaranji,India,16.87N,73.67E
1800-03-01,26.159000000000002,2.94,Ichalkaranji,India,16.87N,73.67E
1800-04-01,29.335,1.618,Ichalkaranji,India,16.87N,73.67E
1800-05-01,28.34,1.31,Ichalkaranji,India,16.87N,73.67E
1800-06-01,27.224,1.337,Ichalkaranji,India,16.87N,73.67E
1800-07-01,24.623,1.814,Ichalkaranji,India,16.87N,73.67E
1800-08-01,24.776,2.113,Ichalkaranji,India,16.87N,73.67E
1800-09-01,24.469,2.0909999999999997,Ichalkaranji,India,16.87N,73.67E
1800-10-01,25.635,2.2359999999999998,Ichalkaranji,India,16.87N,73.67E
1800-11-01,25.054,2.6489999999999996,Ichalkaranji,India,16.87N,73.67E
