9999999999998,0.318,Ulyanovsk,Russia,53.84N,47.73E
1874-09-01,9.767999999999999,0.847,Uppsala,Sweden,60.27N,16.22E
1874-10-01,6.862,0.508,Uppsala,Sweden,60.27N,16.22E
1874-11-01,-1.243,0.769,Uppsala,Sweden,60.27N,16.22E
1874-12-01,-9.427,1.621,Uppsala,Sweden,60.27N,16.22E
1875-01-01,-11.754,0.8220000000000001,Uppsala,Sweden,60.27N,16.22E
1875-02-01,-8.665,1.273,Uppsala,Sweden,60.27N,16.22E
1875-03-01,-4.01,0.735,Uppsala,Sweden,60.27N,16.22E
1875-04-01,1.163,0.49,Uppsala,Sweden,60.27N,16.22E
1875-05-01,9.425,0.732,Uppsala,Sweden,60.27N,16.22E
1875-06-01,14.03,0.977,Uppsala,Sweden,60.27N,16.22E
1875-07-01,15.998,0.804,Uppsala,Sweden,60.27N,16.22E
1875-08-01,14.28,0.64,Uppsala,Sweden,60.27N,16.22E
1875-09-01,9.318999999999999,0.43,Uppsala,Sweden,60.27N,16.22E
1875-10-01,1.648,0.527,Uppsala,Sweden,60.27N,16.22E
1875-11-01,-3.697,0.875,Uppsala,Sweden,60.27N,16.22E
1875-12-01,-6.167999999999999,0.659,Uppsala,Sweden,60.27N,16.22E
1876-01-01,-6.207999999999999,0.853,Uppsala,Sweden,60.27N,16.22E
1876-02-01,-6.787000000000001,0.986,Uppsala,Sweden,60.27N,16.22E
1876-03-01,-3.298,1.546,Uppsala,Sweden,60.27N,16.22E
1876-04-01,2.414,0.86,Uppsala,Sweden,60.27N,16.22E
1876-05-01,6.091000000000001,0.805,Uppsala,Sweden,60.27N,16.22E
1876-06-01,16.165,1.179,Uppsala,Sweden,60.27N,16.22E
1876-07-01,16.189,0.675,Uppsala,Sweden,60.27N,16.22E
1876-08-01,14.599,0.606,Uppsala,Sweden,60.27N,16.22E
1876-09-01,9.17,0.569,Uppsala,Sweden,60.27N,16.22E
1876-10-01,3.801,0.74,Uppsala,Sweden,60.27N,16.22E
1876-11-01,-4.062,0.973,Uppsala,Sweden,60.27N,16.22E
1876-12-01,-10.754000000000001,1.472,Uppsala,Sweden,60.27N,16.22E
1877-01-01,-7.821000000000001,1.538,Uppsala,Sweden,60.27N,16.22E
1877-02-01,-8.545,1.492,Uppsala,Sweden,60.27N,16.22E
1877-03-01,-6.3229999999999995,0.514,Uppsala,Sweden,60.27N,16.22E
1877-04-01,-0.956,1.17,Uppsala,Sweden,60.27N,16.22E
1877-05-01,5.421000000000001,0.586,Uppsala,Sweden,60.27N,16.22E
1877-06-01,13.664,1.5319999999999998,Uppsala,Sweden,60.27N,16.22E
1877-07-01,15.123,0.595,Uppsala,Sweden,60.27N,16.22E
1877-08-01,12.339,0.722,Uppsala,Sweden,60.27N,16.22E
1877-09-01,6.644,0.37200000000000005,Uppsala,Sweden,60.27N,16.22E
1877-10-01,3.1050000000000004,0.546,Uppsala,Sweden,60.27N,16.22E
1877-11-01,3.3040000000000003,0.655,Uppsala,Sweden,60.27N,16.22E
1877-12-01,-1.6380000000000003,2.9360000000000004,Uppsala,Sweden,60.27N,16.22E
1878-01-01,-4.837,1.569,Uppsala,Sweden,60.27N,16.22E
1878-02-01,-1.582,1.105,Uppsala,Sweden,60.27N,16.22E
1878-03-01,-1.5490000000000002,0.875,Uppsala,Sweden,60.27N,16.22E
1878-04-01,4.2780000000000005,0.79,Uppsala,Sweden,60.27N,16.22E
1878-05-01,8.251000000000001,0.556,Uppsala,Sweden,60.27N,16.22E
1878-06-01,13.332,0.821,Uppsala,Sweden,60.27N,16.22E
1878-07-01,14.192,0.6,Uppsala,Sweden,60.27N,16.22E
1878-08-01,14.61,0.687,Uppsala,Sweden,60.27N,16.22E
1878-09-01,10.870999999999999,0.634,Uppsala,Sweden,60.27N,16.22E
1878-10-01,6.4380000000000015,0.467,Uppsala,Sweden,60.27N,16.22E
1878-11-01,-1.099,1.1840000000000002,Uppsala,Sweden,60.27N,16.22E
1878-12-01,-6.952999999999999,1.4269999999999998,Uppsala,Sweden,60.27N,16.22E
1879-01-01,-7.644,0.698,Uppsala,Sweden,60.27N,16.22E
1879-02-01,-8.597000000000001,0.7959999999999999,Uppsala,Sweden,60.27N,16.22E
1879-03-01,-3.932,0.41,Uppsala,Sweden,60.27N,16.22E
1879-04-01,0.6339999999999999,1.112,Uppsala,Sweden,60.27N,16.22E
1879-05-01,8.431000000000001,1.196,Uppsala,Sweden,60.27N,16.22E
1879-06-01,13.484000000000002,0.7559999999999999,Uppsala,Sweden,60.27N,16.22E
1879-07-01,15.133,0.693,Uppsala,Sweden,60.27N,16.22E
1879-08-01,15.224,0.848,Uppsala,Sweden,60.27N,16.22E
1879-09-01,10.752,0.648,Uppsala,Sweden,60.27N,16.22E
1879-10-01,3.9339999999999997,0.506,Uppsala,Sweden,60.27N,16.22E
1879-11-01,-3.094,0.741,Uppsala,Sweden,60.27N,16.22E
1879-12-01,-5.8740000000000006,1.062,Uppsala,Sweden,60.27N,16.22E
1880-01-01,-4.388,1.57,Uppsala,Sweden,60.27N,16.22E
1880-02-01,-2.092,0.91,Uppsala,Sweden,60.27N,16.22E
1880-03-01,-0.6809999999999999,0.47100000000000003,Uppsala,Sweden,60.27N,16.22E
1880-04-01,3.557,0.862,Uppsala,Sweden,60.27N,16.22E
1880-05-01,8.327,0.562,Uppsala,Sweden,60.27N,16.22E
1880-06-01,13.627,0.301,Uppsala,Sweden,60.27N,16.22E
1880-07-01,15.453,0.514,Uppsala,Sweden,60.27N,16.22E
1880-08-01,16.509999999999998,0.387,Uppsala,Sweden,60.27N,16.22E
1880-09-01,11.443,0.679,Uppsala,Sweden,60.27N,16.22E
1880-10-01,-1.2110000000000003,1.136,Uppsala,Sweden,60.27N,16.22E
1880-11-01,-2.722,1.902,Uppsala,Sweden,60.27N,16.22E
1880-12-01,-7.516,1.147,Uppsala,Sweden,60.27N,16.22E
1881-01-01,-9.794,0.9520000000000001,Uppsala,Sweden,60.27N,16.22E
1881-02-01,-11.049000000000001,0.968,Uppsala,Sweden,60.27N,16.22E
1881-03-01,-7.922999999999999,0.6990000000000001,Uppsala,Sweden,60.27N,16.22E
1881-04-01,-0.6539999999999999,0.479,Uppsala,Sweden,60.27N,16.22E
1881-05-01,7.544,0.57,Uppsala,Sweden,60.27N,16.22E
1881-06-01,12.783,0.905,Uppsala,Sweden,60.27N,16.22E
1881-07-01,14.342,0.40399999999999997,Uppsala,Sweden,60.27N,16.22E
1881-08-01,12.419,0.47,Uppsala,Sweden,60.27N,16.22E
1881-09-01,9.238999999999999,0.45399999999999996,Uppsala,Sweden,60.27N,16.22E
1881-10-01,1.926,0.39899999999999997,Uppsala,Sweden,60.27N,16.22E
1881-11-01,0.696,0.789,Uppsala,Sweden,60.27N,16.22E
1881-12-01,-1.149,1.23,Uppsala,Sweden,60.27N,16.22E
1882-01-01,-0.8280000000000003,1.119,Uppsala,Sweden,60.27N,16.22E
1882-02-01,-2.6089999999999995,0.662,Uppsala,Sweden,60.27N,16.22E
1882-03-01,0.1629999999999998,0.608,Uppsala,Sweden,60.27N,16.22E
1882-04-01,2.523,0.486,Uppsala,Sweden,60.27N,16.22E
1882-05-01,9.333,0.636,Uppsala,Sweden,60.27N,16.22E
1882-06-01,13.595,0.462,Uppsala,Sweden,60.27N,16.22E
1882-07-01,15.778,0.344,Uppsala,Sweden,60.27N,16.22E
1882-08-01,15.699000000000002,0.516,Uppsala,Sweden,60.27N,16.22E
1882-09-01,11.152999999999999,0.466,Uppsala,Sweden,60.27N,16.22E
1882-10-01,4.683,0.423,Uppsala,Sweden,60.27N,16.22E
1882-11-01,-2.9330000000000003,0.841,Uppsala,Sweden,60.27N,16.22E
1882-12-01,-7.068,0.7609999999999999,Uppsala,Sweden,60.27N,16.22E
1883-01-01,-6.15,0.5579999999999999,Uppsala,Sweden,60.27N,16.22E
1883-02-01,-3.638,1.228,Uppsala,Sweden,60.27N,16.22E
1883-03-01,-5.1370000000000005,0.787,Uppsala,Sweden,60.27N,16.22E
1883-04-01,2.6069999999999998,0.375,Uppsala,Sweden,60.27N,16.22E
1883-05-01,8.828000000000003,0.486,Uppsala,Sweden,60.27N,16.22E
1883-06-01,14.485,0.6990000000000001,Uppsala,Sweden,60.27N,16.22E
1883-07-01,15.719000000000001,0.589,Uppsala,Sweden,60.27N,16.22E
1883-08-01,13.633,0.579,Uppsala,Sweden,60.27N,16.22E
1883-09-01,9.689,0.344,Uppsala,Sweden,60.27N,16.22E
1883-10-01,4.186,0.28800000000000003,Uppsala,Sweden,60.27N,16.22E
1883-11-01,2.0540000000000003,0.799,Uppsala,Sweden,60.27N,16.22E
1883-12-01,-3.843,0.9520000000000001,Uppsala,Sweden,60.27N,16.22E
1884-01-01,-4.138999999999999,0.9,Uppsala,Sweden,60.27N,16.22E
1884-02-01,-3.72,0.637,Uppsala,Sweden,60.27N,16.22E
1884-03-01,-0.7420000000000002,0.987,Uppsala,Sweden,60.27N,16.22E
1884-04-01,1.925,0.7340000000000001,Uppsala,Sweden,60.27N,16.22E
1884-05-01,7.3389999999999995,0.415,Uppsala,Sweden,60.27N,16.22E
1884-06-01,12.157,0.7190000000000001,Uppsala,Sweden,60.27N,16.22E
1884-07-01,15.720999999999998,0.401,Uppsala,Sweden,60.27N,16.22E
1884-08-01,13.655,0.639,Uppsala,Sweden,60.27N,16.22E
1884-09-01,11.860999999999999,0.353,Uppsala,Sweden,60.27N,16.22E
1884-10-01,5.257000000000001,0.588,Uppsala,Sweden,60.27N,16.22E
1884-11-01,-2.784,0.784,Uppsala,Sweden,60.27N,16.22E
1884-12-01,-5.331,0.985,Uppsala,Sweden,60.27N,16.22E
1885-01-01,-7.837999999999999,0.988,Uppsala,Sweden,60.27N,16.22E
1885-02-01,-3.0060000000000002,0.614,Uppsala,Sweden,60.27N,16.22E
1885-03-01,-1.673,0.375,Uppsala,Sweden,60.27N,16.22E
1885-04-01,2.938,0.634,Uppsala,Sweden,60.27N,16.22E
1885-05-01,6.5,0.498,Uppsala,Sweden,60.27N,16.22E
1885-06-01,12.272,0.56,Uppsala,Sweden,60.27N,16.22E
1885-07-01,15.617,0.73,Uppsala,Sweden,60.27N,16.22E
1885-08-01,11.82,0.7040000000000001,Uppsala,Sweden,60.27N,16.22E
1885-09-01,7.992999999999999,0.33,Uppsala,Sweden,60.27N,16.22E
1885-10-01,2.362,0.593,Uppsala,Sweden,60.27N,16.22E
1885-11-01,-1.439,0.6920000000000001,Uppsala,Sweden,60.27N,16.22E
1885-12-01,-3.468,0.868,Uppsala,Sweden,60.27N,16.22E
1886-01-01,-5.846,1.013,Uppsala,Sweden,60.27N,16.22E
1886-02-01,-5.781000000000001,1.328,Uppsala,Sweden,60.27N,16.22E
1886-03-01,-3.628,0.40299999999999997,Uppsala,Sweden,60.27N,16.22E
1886-04-01,3.7039999999999997,0.375,Uppsala,Sweden,60.27N,16.22E
1886-05-01,8.675,0.53,Uppsala,Sweden,60.27N,16.22E
1886-06-01,13.889,0.618,Uppsala,Sweden,60.27N,16.22E
1886-07-01,15.537999999999998,0.598,Uppsala,Sweden,60.27N,16.22E
1886-08-01,14.575,0.282,Uppsala,Sweden,60.27N,16.22E
1886-09-01,9.835,0.285,Uppsala,Sweden,60.27N,16.22E
1886-10-01,4.013999999999999,0.6659999999999999,Uppsala,Sweden,60.27N,16.22E
1886-11-01,2.319,0.65,Uppsala,Sweden,60.27N,16.22E
1886-12-01,-5.727,0.982,Uppsala,Sweden,60.27N,16.22E
1887-01-01,-3.1439999999999997,1.004,Uppsala,Sweden,60.27N,16.22E
1887-02-01,-1.609,0.971,Uppsala,Sweden,60.27N,16.22E
1887-03-01,-0.8140000000000001,0.406,Uppsala,Sweden,60.27N,16.22E
1887-04-01,2.968,0.518,Uppsala,Sweden,60.27N,16.22E
1887-05-01,8.98,0.521,Uppsala,Sweden,60.27N,16.22E
1887-06-01,13.385000000000002,0.516,Uppsala,Sweden,60.27N,16.22E
1887-07-01,15.708,0.703,Uppsala,Sweden,60.27N,16.22E
1887-08-01,13.493,0.446,Uppsala,Sweden,60.27N,16.22E
1887-09-01,10.187999999999999,0.425,Uppsala,Sweden,60.27N,16.22E
1887-10-01,2.234,0.37200000000000005,Uppsala,Sweden,60.27N,16.22E
1887-11-01,-2.081,0.9790000000000001,Uppsala,Sweden,60.27N,16.22E
1887-12-01,-5.831,0.8109999999999999,Uppsala,Sweden,60.27N,16.22E
1888-01-01,-5.433,1.145,Uppsala,Sweden,60.27N,16.22E
1888-02-01,-10.557,1.633,Uppsala,Sweden,60.27N,16.22E
1888-03-01,-9.867,1.287,Uppsala,Sweden,60.27N,16.22E
1888-04-01,-0.7869999999999999,0.7240000000000001,Uppsala,Sweden,60.27N,16.22E
1888-05-01,6.9270000000000005,0.5710000000000001,Uppsala,Sweden,60.27N,16.22E
1888-06-01,12.696000000000002,0.7020000000000001,Uppsala,Sweden,60.27N,16.22E
1888-07-01,14.178999999999998,0.569,Uppsala,Sweden,60.27N,16.22E
1888-08-01,12.838,0.35100000000000003,Uppsala,Sweden,60.27N,16.22E
1888-09-01,9.347999999999999,0.37,Uppsala,Sweden,60.27N,16.22E
1888-10-01,2.1,0.685,Uppsala,Sweden,60.27N,16.22E
1888-11-01,-2.85,0.914,Uppsala,Sweden,60.27N,16.22E
1888-12-01,-1.2790000000000004,0.943,Uppsala,Sweden,60.27N,16.22E
1889-01-01,-3.198,0.95,Uppsala,Sweden,60.27N,16.22E
1889-02-01,-8.625,0.445,Uppsala,Sweden,60.27N,16.22E
1889-03-01,-4.8389999999999995,0.746,Uppsala,Sweden,60.27N,16.22E
1889-04-01,1.913,0.36200000000000004,Uppsala,Sweden,60.27N,16.22E
1889-05-01,11.838,0.836,Uppsala,Sweden,60.27N,16.22E
1889-06-01,16.988,0.5720000000000001,Uppsala,Sweden,60.27N,16.22E
1889-07-01,14.657,0.364,Uppsala,Sweden,60.27N,16.22E
1889-08-01,13.56,0.48200000000000004,Uppsala,Sweden,60.27N,16.22E
1889-09-01,8.207,0.565,Uppsala,Sweden,60.27N,16.22E
1889-10-01,5.593,0.239,Uppsala,Sweden,60.27N,16.22E
1889-11-01,0.723,0.7959999999999999,Uppsala,Sweden,60.27N,16.22E
1889-12-01,-3.256,1.089,Uppsala,Sweden,60.27N,16.22E
1890-01-01,-1.109,0.732,Uppsala,Sweden,60.27N,16.22E
1890-02-01,-3.425,0.93,Uppsala,Sweden,60.27N,16.22E
1890-03-01,-0.3480000000000001,0.963,Uppsala,Sweden,60.27N,16.22E
1890-04-01,3.1839999999999997,0.821,Uppsala,Sweden,60.27N,16.22E
1890-05-01,10.839,0.8190000000000001,Uppsala,Sweden,60.27N,16.22E
1890-06-01,12.935,0.601,Uppsala,Sweden,60.27N,16.22E
1890-07-01,13.719000000000001,0.45899999999999996,Uppsala,Sweden,60.27N,16.22E
1890-08-01,13.594000000000001,0.49,Uppsala,Sweden,60.27N,16.22E
1890-09-01,10.657,0.418,Uppsala,Sweden,60.27N,16.22E
1890-10-01,2.8040000000000003,0.359,Uppsala,Sweden,60.27N,16.22E
1890-11-01,-0.389,0.59,Uppsala,Sweden,60.27N,16.22E
1890-12-01,-5.742999999999999,0.7290000000000001,Uppsala,Sweden,60.27N,16.22E
1891-01-01,-7.1850000000000005,0.805,Uppsala,Sweden,60.27N,16.22E
1891-02-01,-1.5059999999999991,0.877,Uppsala,Sweden,60.27N,16.22E
1891-03-01,-4.019,0.6579999999999999,Uppsala,Sweden,60.27N,16.22E
1891-04-01,1.9769999999999999,0.133,Uppsala,Sweden,60.27N,16.22E
1891-05-01,8.651,0.39899999999999997,Uppsala,Sweden,60.27N,16.22E
1891-06-01,12.602,0.687,Uppsala,Sweden,60.27N,16.22E
1891-07-01,16.855999999999998,0.449,Uppsala,Sweden,60.27N,16.22E
1891-08-01,13.199000000000002,0.35,Uppsala,Sweden,60.27N,16.22E
1891-09-01,9.859,0.433,Uppsala,Sweden,60.27N,16.22E
1891-10-01,6.495,0.461,Uppsala,Sweden,60.27N,16.22E
1891-11-01,-0.7559999999999999,0.573,Uppsala,Sweden,60.27N,16.22E
1891-12-01,-2.819,0.615,Uppsala,Sweden,60.27N,16.22E
1892-01-01,-8.81,0.958,Uppsala,Sweden,60.27N,16.22E
1892-02-01,-7.593,0.586,Uppsala,Sweden,60.27N,16.22E
1892-03-01,-2.439,0.722,Uppsala,Sweden,60.27N,16.22E
1892-04-01,2.313,0.39799999999999996,Uppsala,Sweden,60.27N,16.22E
1892-05-01,7.687,0.469,Uppsala,Sweden,60.27N,16.22E
1892-06-01,12.305,0.426,Uppsala,Sweden,60.27N,16.22E
1892-07-01,14.307,0.469,Uppsala,Sweden,60.27N,16.22E
1892-08-01,13.399000000000001,0.375,Uppsala,Sweden,60.27N,16.22E
1892-09-01,10.07,0.33,Uppsala,Sweden,60.27N,16.22E
1892-10-01,3.639,0.39799999999999996,Uppsala,Sweden,60.27N,16.22E
1892-11-01,1.0379999999999998,0.695,Uppsala,Sweden,60.27N,16.22E
1892-12-01,-6.452999999999999,0.7070000000000001,Uppsala,Sweden,60.27N,16.22E
1893-01-01,-10.415999999999999,0.768,Uppsala,Sweden,60.27N,16.22E
1893-02-01,-12.535,0.614,Uppsala,Sweden,60.27N,16.22E
1893-03-01,-1.4500000000000002,0.665,Uppsala,Sweden,60.27N,16.22E
1893-04-01,3.359,0.428,Uppsala,Sweden,60.27N,16.22E
1893-05-01,7.8530000000000015,0.48100000000000004,Uppsala,Sweden,60.27N,16.22E
1893-06-01,13.716,0.521,Uppsala,Sweden,60.27N,16.22E
1893-07-01,16.259999999999998,0.6829999999999999,Uppsala,Sweden,60.27N,16.22E
1893-08-01,13.96,0.385,Uppsala,Sweden,60.27N,16.22E
1893-09-01,8.062000000000001,0.315,Uppsala,Sweden,60.27N,16.22E
1893-10-01,4.798,0.41,Uppsala,Sweden,60.27N,16.22E
1893-11-01,-1.7009999999999998,0.475,Uppsala,Sweden,60.27N,16.22E
1893-12-01,-1.873,0.695,Uppsala,Sweden,60.27N,16.22E
1894-01-01,-3.217,0.682,Uppsala,Sweden,60.27N,16.22E
1894-02-01,-2.821,0.6809999999999999,Uppsala,Sweden,60.27N,16.22E
1894-03-01,1.469,0.831,Uppsala,Sweden,60.27N,16.22E
1894-04-01,5.369,0.37799999999999995,Uppsala,Sweden,60.27N,16.22E
1894-05-01,8.789,0.363,Uppsala,Sweden,60.27N,16.22E
1894-06-01,13.915999999999999,0.48100000000000004,Uppsala,Sweden,60.27N,16.22E
1894-07-01,16.803,0.38799999999999996,Uppsala,Sweden,60.27N,16.22E
1894-08-01,13.803,0.48200000000000004,Uppsala,Sweden,60.27N,16.22E
1894-09-01,7.731,0.26,Uppsala,Sweden,60.27N,16.22E
1894-10-01,2.065,0.381,Uppsala,Sweden,60.27N,16.22E
1894-11-01,1.853,0.439,Uppsala,Sweden,60.27N,16.22E
1894-12-01,-2.146,0.7709999999999999,Uppsala,Sweden,60.27N,16.22E
1895-01-01,-8.772,0.7040000000000001,Uppsala,Sweden,60.27N,16.22E
1895-02-01,-9.922,0.856,Uppsala,Sweden,60.27N,16.22E
1895-03-01,-3.853,0.408,Uppsala,Sweden,60.27N,16.22E
1895-04-01,3.281,0.514,Uppsala,Sweden,60.27N,16.22E
1895-05-01,11.57,0.615,Uppsala,Sweden,60.27N,16.22E
1895-06-01,14.843,0.47,Uppsala,Sweden,60.27N,16.22E
1895-07-01,14.384,0.505,Uppsala,Sweden,60.27N,16.22E
1895-08-01,13.933,0.405,Uppsala,Sweden,60.27N,16.22E
1895-09-01,9.991,0.49,Uppsala,Sweden,60.27N,16.22E
1895-10-01,3.366,0.265,Uppsala,Sweden,60.27N,16.22E
1895-11-01,-0.19899999999999998,0.371,Uppsala,Sweden,60.27N,16.22E
1895-12-01,-4.8290000000000015,0.8490000000000001,Uppsala,Sweden,60.27N,16.22E
1896-01-01,-4.178,0.604,Uppsala,Sweden,60.27N,16.22E
1896-02-01,-1.903,0.306,Uppsala,Sweden,60.27N,16.22E
1896-03-01,-0.9500000000000002,0.402,Uppsala,Sweden,60.27N,16.22E
1896-04-01,3.0239999999999996,0.473,Uppsala,Sweden,60.27N,16.22E
1896-05-01,8.690000000000001,0.45399999999999996,Uppsala,Sweden,60.27N,16.22E
1896-06-01,16.249000000000002,0.312,Uppsala,Sweden,60.27N,16.22E
1896-07-01,17.738,0.402,Uppsala,Sweden,60.27N,16.22E
1896-08-01,13.226,0.617,Uppsala,Sweden,60.27N,16.22E
1896-09-01,9.664,0.46299999999999997,Uppsala,Sweden,60.27N,16.22E
1896-10-01,4.806,0.39399999999999996,Uppsala,Sweden,60.27N,16.22E
1896-11-01,-1.942,0.617,Uppsala,Sweden,60.27N,16.22E
1896-12-01,-4.573,0.517,Uppsala,Sweden,60.27N,16.22E
1897-01-01,-7.462000000000001,0.9520000000000001,Uppsala,Sweden,60.27N,16.22E
1897-02-01,-6.172000000000001,0.532,Uppsala,Sweden,60.27N,16.22E
1897-03-01,-3.193,0.527,Uppsala,Sweden,60.27N,16.22E
1897-04-01,3.3789999999999996,0.662,Uppsala,Sweden,60.27N,16.22E
1897-05-01,10.138,0.6579999999999999,Uppsala,Sweden,60.27N,16.22E
1897-06-01,14.440999999999999,0.402,Uppsala,Sweden,60.27N,16.22E
1897-07-01,16.715,0.19,Uppsala,Sweden,60.27N,16.22E
1897-08-01,15.82,0.33899999999999997,Uppsala,Sweden,60.27N,16.22E
1897-09-01,9.613999999999999,0.47200000000000003,Uppsala,Sweden,60.27N,16.22E
1897-10-01,4.0200000000000005,0.621,Uppsala,Sweden,60.27N,16.22E
1897-11-01,-0.63,0.757,Uppsala,Sweden,60.27N,16.22E
1897-12-01,-2.114,0.38,Uppsala,Sweden,60.27N,16.22E
1898-01-01,-0.971,0.7240000000000001,Uppsala,Sweden,60.27N,16.22E
1898-02-01,-4.398999999999999,0.531,Uppsala,Sweden,60.27N,16.22E
1898-03-01,-2.918,0.521,Uppsala,Sweden,60.27N,16.22E
1898-04-01,1.494,0.525,Uppsala,Sweden,60.27N,16.22E
1898-05-01,8.24,0.518,Uppsala,Sweden,60.27N,16.22E
1898-06-01,13.504,0.623,Uppsala,Sweden,60.27N,16.22E
1898-07-01,13.991,0.48700000000000004,Uppsala,Sweden,60.27N,16.22E
1898-08-01,13.578,0.457,Uppsala,Sweden,60.27N,16.22E
1898-09-01,9.597999999999999,0.478,Uppsala,Sweden,60.27N,16.22E
1898-10-01,3.793,0.31,Uppsala,Sweden,60.27N,16.22E
1898-11-01,0.442,0.705,Uppsala,Sweden,60.27N,16.22E
1898-12-01,-3.071,0.8390000000000001,Uppsala,Sweden,60.27N,16.22E
1899-01-01,-6.55,0.6459999999999999,Uppsala,Sweden,60.27N,16.22E
1899-02-01,-4.376,0.588,Uppsala,Sweden,60.27N,16.22E
1899-03-01,-4.578,0.5479999999999999,Uppsala,Sweden,60.27N,16.22E
1899-04-01,2.108,0.602,Uppsala,Sweden,60.27N,16.22E
1899-05-01,6.867999999999999,0.564,Uppsala,Sweden,60.27N,16.22E
1899-06-01,11.538,0.488,Uppsala,Sweden,60.27N,16.22E
1899-07-01,17.894000000000002,0.517,Uppsala,Sweden,60.27N,16.22E
1899-08-01,12.702,0.44799999999999995,Uppsala,Sweden,60.27N,16.22E
1899-09-01,9.033,0.419,Uppsala,Sweden,60.27N,16.22E
1899-10-01,4.002,0.293,Uppsala,Sweden,60.27N,16.22E
1899-11-01,2.147,0.237,Uppsala,Sweden,60.27N,16.22E
1899-12-01,-5.6979999999999995,0.547,Uppsala,Sweden,60.27N,16.22E
1900-01-01,-5.921,0.502,Uppsala,Sweden,60.27N,16.22E
1900-02-01,-10.798,0.929,Uppsala,Sweden,60.27N,16.22E
1900-03-01,-3.4370000000000003,0.42100000000000004,Uppsala,Sweden,60.27N,16.22E
1900-04-01,1.735,0.319,Uppsala,Sweden,60.27N,16.22E
1900-05-01,7.008000000000001,0.392,Uppsala,Sweden,60.27N,16.22E
1900-06-01,14.594,0.715,Uppsala,Sweden,60.27N,16.22E
1900-07-01,15.257,0.7120000000000001,Uppsala,Sweden,60.27N,16.22E
1900-08-01,14.515999999999998,0.565,Uppsala,Sweden,60.27N,16.22E
1900-09-01,9.192,0.37,Uppsala,Sweden,60.27N,16.22E
1900-10-01,4.615,0.5529999999999999,Uppsala,Sweden,60.27N,16.22E
1900-11-01,-0.061,0.5329999999999999,Uppsala,Sweden,60.27N,16.22E
1900-12-01,-3.876,0.78,Uppsala,Sweden,60.27N,16.22E
1901-01-01,-6.396,1.041,Uppsala,Sweden,60.27N,16.22E
1901-02-01,-8.427999999999999,0.61,Uppsala,Sweden,60.27N,16.22E
1901-03-01,-3.1,0.341,Uppsala,Sweden,60.27N,16.22E
1901-04-01,3.2710000000000004,0.53,Uppsala,Sweden,60.27N,16.22E
1901-05-01,10.22,0.35600000000000004,Uppsala,Sweden,60.27N,16.22E
1901-06-01,14.297,0.505,Uppsala,Sweden,60.27N,16.22E
1901-07-01,19.868,0.535,Uppsala,Sweden,60.27N,16.22E
1901-08-01,16.082,0.315,Uppsala,Sweden,60.27N,16.22E
1901-09-01,10.835999999999999,0.413,Uppsala,Sweden,60.27N,16.22E
1901-10-01,7.801,0.38799999999999996,Uppsala,Sweden,60.27N,16.22E
1901-11-01,-2.61,0.43,Uppsala,Sweden,60.27N,16.22E
1901-12-01,-6.269,0.40299999999999997,Uppsala,Sweden,60.27N,16.22E
1902-01-01,-3.8089999999999997,0.836,Uppsala,Sweden,60.27N,16.22E
1902-02-01,-6.869,0.523,Uppsala,Sweden,60.27N,16.22E
1902-03-01,-3.736,0.37200000000000005,Uppsala,Sweden,60.27N,16.22E
1902-04-01,0.3610000000000002,0.542,Uppsala,Sweden,60.27N,16.22E
1902-05-01,5.934000000000001,0.5820000000000001,Uppsala,Sweden,60.27N,16.22E
1902-06-01,12.002,0.594,Uppsala,Sweden,60.27N,16.22E
1902-07-01,12.406,0.46799999999999997,Uppsala,Sweden,60.27N,16.22E
1902-08-01,11.69,0.513,Uppsala,Sweden,60.27N,16.22E
1902-09-01,8.007,0.442,Uppsala,Sweden,60.27N,16.22E
1902-10-01,2.342,0.348,Uppsala,Sweden,60.27N,16.22E
1902-11-01,-0.9540000000000001,0.59,Uppsala,Sweden,60.27N,16.22E
1902-12-01,-7.2829999999999995,1.041,Uppsala,Sweden,60.27N,16.22E
1903-01-01,-6.974,1.3559999999999999,Uppsala,Sweden,60.27N,16.22E
1903-02-01,-0.7130000000000001,0.8009999999999999,Uppsala,Sweden,60.27N,16.22E
1903-03-01,2.168,0.34600000000000003,Uppsala,Sweden,60.27N,16.22E
1903-04-01,1.9780000000000002,0.505,Uppsala,Sweden,60.27N,16.22E
1903-05-01,8.954,0.321,Uppsala,Sweden,60.27N,16.22E
1903-06-01,13.016000000000002,0.5529999999999999,Uppsala,Sweden,60.27N,16.22E
1903-07-01,14.781,0.51,Uppsala,Sweden,60.27N,16.22E
1903-08-01,12.747,0.40399999999999997,Uppsala,Sweden,60.27N,16.22E
1903-09-01,9.993,0.48100000000000004,Uppsala,Sweden,60.27N,16.22E
1903-10-01,2.353,0.45299999999999996,Uppsala,Sweden,60.27N,16.22E
1903-11-01,-1.5510000000000002,0.95,Uppsala,Sweden,60.27N,16.22E
1903-12-01,-2.8289999999999997,0.506,Uppsala,Sweden,60.27N,16.22E
1904-01-01,-2.6519999999999997,0.7290000000000001,Uppsala,Sweden,60.27N,16.22E
1904-02-01,-7.338999999999999,0.645,Uppsala,Sweden,60.27N,16.22E
1904-03-01,-3.585,0.38299999999999995,Uppsala,Sweden,60.27N,16.22E
1904-04-01,2.911,0.308,Uppsala,Sweden,60.27N,16.22E
