1,0.515,Jind,India,29.74N,75.69E
1949-05-01,17.333000000000002,0.762,Jinzhou,China,40.99N,121.42E
1949-06-01,21.913,0.392,Jinzhou,China,40.99N,121.42E
1949-07-01,23.750999999999998,0.461,Jinzhou,China,40.99N,121.42E
1949-08-01,23.075000000000006,1.196,Jinzhou,China,40.99N,121.42E
1949-09-01,18.785,0.272,Jinzhou,China,40.99N,121.42E
1949-10-01,11.919,0.28300000000000003,Jinzhou,China,40.99N,121.42E
1949-11-01,2.211,0.258,Jinzhou,China,40.99N,121.42E
1949-12-01,-7.664,0.17800000000000002,Jinzhou,China,40.99N,121.42E
1950-01-01,-7.995000000000001,0.914,Jinzhou,China,40.99N,121.42E
1950-02-01,-4.992,0.46799999999999997,Jinzhou,China,40.99N,121.42E
1950-03-01,1.881,0.473,Jinzhou,China,40.99N,121.42E
1950-04-01,10.008,0.606,Jinzhou,China,40.99N,121.42E
1950-05-01,16.66,0.23,Jinzhou,China,40.99N,121.42E
1950-06-01,21.19,0.366,Jinzhou,China,40.99N,121.42E
1950-07-01,24.403000000000002,0.5489999999999999,Jinzhou,China,40.99N,121.42E
1950-08-01,24.572000000000006,0.6,Jinzhou,China,40.99N,121.42E
1950-09-01,17.9,0.23199999999999998,Jinzhou,China,40.99N,121.42E
1950-10-01,10.956,0.22699999999999998,Jinzhou,China,40.99N,121.42E
1950-11-01,0.129,0.40700000000000003,Jinzhou,China,40.99N,121.42E
1950-12-01,-6.531000000000001,0.242,Jinzhou,China,40.99N,121.42E
1951-01-01,-10.048,0.465,Jinzhou,China,40.99N,121.42E
1951-02-01,-6.767,0.25,Jinzhou,China,40.99N,121.42E
1951-03-01,-0.09200000000000008,0.23800000000000002,Jinzhou,China,40.99N,121.42E
1951-04-01,8.586,0.38799999999999996,Jinzhou,China,40.99N,121.42E
1951-05-01,17.717,0.217,Jinzhou,China,40.99N,121.42E
1951-06-01,21.369,0.596,Jinzhou,China,40.99N,121.42E
1951-07-01,24.872,0.506,Jinzhou,China,40.99N,121.42E
1951-08-01,24.693,0.336,Jinzhou,China,40.99N,121.42E
1951-09-01,16.922,0.51,Jinzhou,China,40.99N,121.42E
1951-10-01,11.56,0.19,Jinzhou,China,40.99N,121.42E
1951-11-01,2.289,0.313,Jinzhou,China,40.99N,121.42E
1951-12-01,-2.721,0.512,Jinzhou,China,40.99N,121.42E
1952-01-01,-7.602,0.5429999999999999,Jinzhou,China,40.99N,121.42E
1952-02-01,-9.104,0.528,Jinzhou,China,40.99N,121.42E
1952-03-01,1.232,0.285,Jinzhou,China,40.99N,121.42E
1952-04-01,9.637,0.146,Jinzhou,China,40.99N,121.42E
1952-05-01,17.798000000000005,0.2,Jinzhou,China,40.99N,121.42E
1952-06-01,22.248,0.507,Jinzhou,China,40.99N,121.42E
1952-07-01,25.0,0.626,Jinzhou,China,40.99N,121.42E
1952-08-01,23.886999999999997,0.608,Jinzhou,China,40.99N,121.42E
1952-09-01,18.628,0.711,Jinzhou,China,40.99N,121.42E
1952-10-01,11.514,0.261,Jinzhou,China,40.99N,121.42E
1952-11-01,0.764,0.129,Jinzhou,China,40.99N,121.42E
1952-12-01,-9.006,0.243,Jinzhou,China,40.99N,121.42E
1953-01-01,-11.684,0.47,Jinzhou,China,40.99N,121.42E
1953-02-01,-7.308,0.3,Jinzhou,China,40.99N,121.42E
1953-03-01,2.311,0.171,Jinzhou,China,40.99N,121.42E
1953-04-01,8.995,0.46,Jinzhou,China,40.99N,121.42E
1953-05-01,15.828,0.32899999999999996,Jinzhou,China,40.99N,121.42E
1953-06-01,20.721,0.20600000000000002,Jinzhou,China,40.99N,121.42E
1953-07-01,25.129,0.304,Jinzhou,China,40.99N,121.42E
1953-08-01,22.921000000000006,0.298,Jinzhou,China,40.99N,121.42E
1953-09-01,17.988,0.218,Jinzhou,China,40.99N,121.42E
1953-10-01,12.763,0.245,Jinzhou,China,40.99N,121.42E
1953-11-01,1.088,0.45899999999999996,Jinzhou,China,40.99N,121.42E
1953-12-01,-4.783,0.38799999999999996,Jinzhou,China,40.99N,121.42E
1954-01-01,-7.676,0.342,Jinzhou,China,40.99N,121.42E
1954-02-01,-5.08,0.344,Jinzhou,China,40.99N,121.42E
1954-03-01,-0.5249999999999999,0.221,Jinzhou,China,40.99N,121.42E
1954-04-01,9.008,0.493,Jinzhou,China,40.99N,121.42E
1954-05-01,15.22,0.096,Jinzhou,China,40.99N,121.42E
1954-06-01,19.76,0.29100000000000004,Jinzhou,China,40.99N,121.42E
1954-07-01,22.446,0.38299999999999995,Jinzhou,China,40.99N,121.42E
1954-08-01,23.955,0.22399999999999998,Jinzhou,China,40.99N,121.42E
1954-09-01,18.077,0.312,Jinzhou,China,40.99N,121.42E
1954-10-01,10.263,0.134,Jinzhou,China,40.99N,121.42E
1954-11-01,3.3680000000000003,0.284,Jinzhou,China,40.99N,121.42E
1954-12-01,-8.955,0.5920000000000001,Jinzhou,China,40.99N,121.42E
1955-01-01,-8.484,0.295,Jinzhou,China,40.99N,121.42E
1955-02-01,-4.654,0.765,Jinzhou,China,40.99N,121.42E
1955-03-01,-1.3299999999999998,0.306,Jinzhou,China,40.99N,121.42E
1955-04-01,8.649000000000001,0.29100000000000004,Jinzhou,China,40.99N,121.42E
1955-05-01,16.094,0.218,Jinzhou,China,40.99N,121.42E
1955-06-01,21.664,0.442,Jinzhou,China,40.99N,121.42E
1955-07-01,24.015,0.27,Jinzhou,China,40.99N,121.42E
1955-08-01,25.070999999999998,0.24,Jinzhou,China,40.99N,121.42E
1955-09-01,19.672,0.212,Jinzhou,China,40.99N,121.42E
1955-10-01,10.142999999999999,0.192,Jinzhou,China,40.99N,121.42E
1955-11-01,2.252,0.33,Jinzhou,China,40.99N,121.42E
1955-12-01,-2.718,0.22899999999999998,Jinzhou,China,40.99N,121.42E
1956-01-01,-9.55,0.27,Jinzhou,China,40.99N,121.42E
1956-02-01,-7.4639999999999995,0.22399999999999998,Jinzhou,China,40.99N,121.42E
1956-03-01,-0.7370000000000001,0.32,Jinzhou,China,40.99N,121.42E
1956-04-01,8.63,0.26899999999999996,Jinzhou,China,40.99N,121.42E
1956-05-01,15.77,0.243,Jinzhou,China,40.99N,121.42E
1956-06-01,20.216,0.337,Jinzhou,China,40.99N,121.42E
1956-07-01,24.206,0.287,Jinzhou,China,40.99N,121.42E
1956-08-01,23.666,0.162,Jinzhou,China,40.99N,121.42E
1956-09-01,19.305,0.36200000000000004,Jinzhou,China,40.99N,121.42E
1956-10-01,11.067,0.381,Jinzhou,China,40.99N,121.42E
1956-11-01,-2.106,0.33299999999999996,Jinzhou,China,40.99N,121.42E
1956-12-01,-10.662,0.736,Jinzhou,China,40.99N,121.42E
1957-01-01,-9.157,0.406,Jinzhou,China,40.99N,121.42E
1957-02-01,-9.886000000000001,0.257,Jinzhou,China,40.99N,121.42E
1957-03-01,-3.3,0.183,Jinzhou,China,40.99N,121.42E
1957-04-01,9.45,0.373,Jinzhou,China,40.99N,121.42E
1957-05-01,16.637,0.212,Jinzhou,China,40.99N,121.42E
1957-06-01,20.902,0.48700000000000004,Jinzhou,China,40.99N,121.42E
1957-07-01,22.932,0.49200000000000005,Jinzhou,China,40.99N,121.42E
1957-08-01,23.035,0.6920000000000001,Jinzhou,China,40.99N,121.42E
1957-09-01,16.701,0.47200000000000003,Jinzhou,China,40.99N,121.42E
1957-10-01,10.84,0.305,Jinzhou,China,40.99N,121.42E
1957-11-01,4.09,0.21100000000000002,Jinzhou,China,40.99N,121.42E
1957-12-01,-5.404,0.349,Jinzhou,China,40.99N,121.42E
1958-01-01,-9.065,0.294,Jinzhou,China,40.99N,121.42E
1958-02-01,-5.806,0.34700000000000003,Jinzhou,China,40.99N,121.42E
1958-03-01,0.392,0.326,Jinzhou,China,40.99N,121.42E
1958-04-01,9.211,0.43200000000000005,Jinzhou,China,40.99N,121.42E
1958-05-01,16.241,0.387,Jinzhou,China,40.99N,121.42E
1958-06-01,21.569000000000003,0.373,Jinzhou,China,40.99N,121.42E
1958-07-01,25.552,0.45,Jinzhou,China,40.99N,121.42E
1958-08-01,23.179,0.3,Jinzhou,China,40.99N,121.42E
1958-09-01,19.092,0.195,Jinzhou,China,40.99N,121.42E
1958-10-01,10.089,0.24600000000000002,Jinzhou,China,40.99N,121.42E
1958-11-01,2.269,0.302,Jinzhou,China,40.99N,121.42E
1958-12-01,-2.381,0.172,Jinzhou,China,40.99N,121.42E
1959-01-01,-9.001000000000003,0.307,Jinzhou,China,40.99N,121.42E
1959-02-01,-2.625,0.281,Jinzhou,China,40.99N,121.42E
1959-03-01,4.365,0.35,Jinzhou,China,40.99N,121.42E
1959-04-01,9.511000000000001,0.376,Jinzhou,China,40.99N,121.42E
1959-05-01,18.227,0.244,Jinzhou,China,40.99N,121.42E
1959-06-01,21.496,0.528,Jinzhou,China,40.99N,121.42E
1959-07-01,24.065,0.365,Jinzhou,China,40.99N,121.42E
1959-08-01,24.413,0.198,Jinzhou,China,40.99N,121.42E
1959-09-01,18.879,0.359,Jinzhou,China,40.99N,121.42E
1959-10-01,12.362,0.396,Jinzhou,China,40.99N,121.42E
1959-11-01,-0.4480000000000002,0.212,Jinzhou,China,40.99N,121.42E
1959-12-01,-5.165,0.325,Jinzhou,China,40.99N,121.42E
1960-01-01,-9.262,0.365,Jinzhou,China,40.99N,121.42E
1960-02-01,-1.4270000000000005,0.391,Jinzhou,China,40.99N,121.42E
1960-03-01,2.105,0.255,Jinzhou,China,40.99N,121.42E
1960-04-01,8.936,0.449,Jinzhou,China,40.99N,121.42E
1960-05-01,16.162,0.345,Jinzhou,China,40.99N,121.42E
1960-06-01,20.637,0.295,Jinzhou,China,40.99N,121.42E
1960-07-01,24.649,0.15,Jinzhou,China,40.99N,121.42E
1960-08-01,23.790000000000006,0.447,Jinzhou,China,40.99N,121.42E
1960-09-01,19.473,0.34299999999999997,Jinzhou,China,40.99N,121.42E
1960-10-01,11.124,0.282,Jinzhou,China,40.99N,121.42E
1960-11-01,1.446,0.272,Jinzhou,China,40.99N,121.42E
1960-12-01,-7.242999999999999,0.212,Jinzhou,China,40.99N,121.42E
1961-01-01,-8.439,0.321,Jinzhou,China,40.99N,121.42E
1961-02-01,-3.9,0.22399999999999998,Jinzhou,China,40.99N,121.42E
1961-03-01,2.8510000000000004,0.183,Jinzhou,China,40.99N,121.42E
1961-04-01,10.824000000000002,0.29100000000000004,Jinzhou,China,40.99N,121.42E
1961-05-01,16.489,0.337,Jinzhou,China,40.99N,121.42E
1961-06-01,22.298000000000002,0.503,Jinzhou,China,40.99N,121.42E
1961-07-01,25.28,0.23199999999999998,Jinzhou,China,40.99N,121.42E
1961-08-01,24.484,0.136,Jinzhou,China,40.99N,121.42E
1961-09-01,18.967,0.134,Jinzhou,China,40.99N,121.42E
1961-10-01,10.844,0.319,Jinzhou,China,40.99N,121.42E
1961-11-01,4.197,0.218,Jinzhou,China,40.99N,121.42E
1961-12-01,-5.818,0.374,Jinzhou,China,40.99N,121.42E
1962-01-01,-7.4079999999999995,0.376,Jinzhou,China,40.99N,121.42E
1962-02-01,-5.136,0.191,Jinzhou,China,40.99N,121.42E
1962-03-01,0.968,0.28600000000000003,Jinzhou,China,40.99N,121.42E
1962-04-01,8.712,0.5429999999999999,Jinzhou,China,40.99N,121.42E
1962-05-01,17.351,0.17800000000000002,Jinzhou,China,40.99N,121.42E
1962-06-01,20.751,0.457,Jinzhou,China,40.99N,121.42E
1962-07-01,24.174,0.254,Jinzhou,China,40.99N,121.42E
1962-08-01,23.928,0.289,Jinzhou,China,40.99N,121.42E
1962-09-01,18.568,0.258,Jinzhou,China,40.99N,121.42E
1962-10-01,10.464,0.469,Jinzhou,China,40.99N,121.42E
1962-11-01,-0.05499999999999994,0.265,Jinzhou,China,40.99N,121.42E
1962-12-01,-3.695,0.276,Jinzhou,China,40.99N,121.42E
1963-01-01,-10.822,0.32299999999999995,Jinzhou,China,40.99N,121.42E
1963-02-01,-5.2730000000000015,0.245,Jinzhou,China,40.99N,121.42E
1963-03-01,3.055,0.43200000000000005,Jinzhou,China,40.99N,121.42E
1963-04-01,9.442,0.187,Jinzhou,China,40.99N,121.42E
1963-05-01,16.691,0.602,Jinzhou,China,40.99N,121.42E
1963-06-01,21.99,0.413,Jinzhou,China,40.99N,121.42E
1963-07-01,24.54,0.39399999999999996,Jinzhou,China,40.99N,121.42E
1963-08-01,24.860000000000007,0.18899999999999997,Jinzhou,China,40.99N,121.42E
1963-09-01,19.086,0.385,Jinzhou,China,40.99N,121.42E
1963-10-01,10.09,0.251,Jinzhou,China,40.99N,121.42E
1963-11-01,1.7409999999999999,0.252,Jinzhou,China,40.99N,121.42E
1963-12-01,-4.856,0.402,Jinzhou,China,40.99N,121.42E
1964-01-01,-7.652000000000001,0.433,Jinzhou,China,40.99N,121.42E
1964-02-01,-9.605,0.6509999999999999,Jinzhou,China,40.99N,121.42E
1964-03-01,0.8300000000000001,0.23199999999999998,Jinzhou,China,40.99N,121.42E
1964-04-01,9.121,0.174,Jinzhou,China,40.99N,121.42E
1964-05-01,18.836,0.187,Jinzhou,China,40.99N,121.42E
1964-06-01,20.911,0.47700000000000004,Jinzhou,China,40.99N,121.42E
1964-07-01,23.122,0.34,Jinzhou,China,40.99N,121.42E
1964-08-01,23.862,0.45,Jinzhou,China,40.99N,121.42E
1964-09-01,18.239,0.15,Jinzhou,China,40.99N,121.42E
1964-10-01,10.588,0.26899999999999996,Jinzhou,China,40.99N,121.42E
1964-11-01,2.842,0.171,Jinzhou,China,40.99N,121.42E
1964-12-01,-5.121,0.375,Jinzhou,China,40.99N,121.42E
1965-01-01,-9.338,0.42,Jinzhou,China,40.99N,121.42E
1965-02-01,-5.391,0.225,Jinzhou,China,40.99N,121.42E
1965-03-01,0.7120000000000001,0.408,Jinzhou,China,40.99N,121.42E
1965-04-01,7.955,0.428,Jinzhou,China,40.99N,121.42E
1965-05-01,17.612000000000005,0.392,Jinzhou,China,40.99N,121.42E
1965-06-01,21.74,0.539,Jinzhou,China,40.99N,121.42E
1965-07-01,24.535999999999998,0.37200000000000005,Jinzhou,China,40.99N,121.42E
1965-08-01,22.831000000000003,0.255,Jinzhou,China,40.99N,121.42E
1965-09-01,18.938,0.133,Jinzhou,China,40.99N,121.42E
1965-10-01,12.53,0.322,Jinzhou,China,40.99N,121.42E
1965-11-01,2.406,0.327,Jinzhou,China,40.99N,121.42E
1965-12-01,-6.729,0.488,Jinzhou,China,40.99N,121.42E
1966-01-01,-9.113,0.42,Jinzhou,China,40.99N,121.42E
1966-02-01,-3.716,0.675,Jinzhou,China,40.99N,121.42E
1966-03-01,0.462,0.348,Jinzhou,China,40.99N,121.42E
1966-04-01,8.627,0.162,Jinzhou,China,40.99N,121.42E
1966-05-01,17.369,0.321,Jinzhou,China,40.99N,121.42E
1966-06-01,20.377,0.244,Jinzhou,China,40.99N,121.42E
1966-07-01,23.930999999999997,0.49700000000000005,Jinzhou,China,40.99N,121.42E
1966-08-01,24.444000000000006,0.365,Jinzhou,China,40.99N,121.42E
1966-09-01,17.546,0.369,Jinzhou,China,40.99N,121.42E
1966-10-01,11.825999999999999,0.223,Jinzhou,China,40.99N,121.42E
1966-11-01,2.735,0.26899999999999996,Jinzhou,China,40.99N,121.42E
1966-12-01,-8.875,0.349,Jinzhou,China,40.99N,121.42E
1967-01-01,-8.101,0.337,Jinzhou,China,40.99N,121.42E
1967-02-01,-6.472,0.195,Jinzhou,China,40.99N,121.42E
1967-03-01,2.6439999999999997,0.18899999999999997,Jinzhou,China,40.99N,121.42E
1967-04-01,9.964,0.215,Jinzhou,China,40.99N,121.42E
1967-05-01,19.205,0.13699999999999998,Jinzhou,China,40.99N,121.42E
1967-06-01,20.633000000000003,0.336,Jinzhou,China,40.99N,121.42E
1967-07-01,24.386999999999997,0.662,Jinzhou,China,40.99N,121.42E
1967-08-01,25.221999999999998,0.3,Jinzhou,China,40.99N,121.42E
1967-09-01,17.965,0.322,Jinzhou,China,40.99N,121.42E
1967-10-01,11.939,0.151,Jinzhou,China,40.99N,121.42E
1967-11-01,0.2409999999999999,0.22,Jinzhou,China,40.99N,121.42E
1967-12-01,-9.397,0.214,Jinzhou,China,40.99N,121.42E
1968-01-01,-9.076,0.22,Jinzhou,China,40.99N,121.42E
1968-02-01,-8.568999999999999,0.536,Jinzhou,China,40.99N,121.42E
1968-03-01,2.782,0.22399999999999998,Jinzhou,China,40.99N,121.42E
1968-04-01,10.837,0.243,Jinzhou,China,40.99N,121.42E
1968-05-01,16.762999999999998,0.147,Jinzhou,China,40.99N,121.42E
1968-06-01,20.834,0.341,Jinzhou,China,40.99N,121.42E
1968-07-01,25.138,0.647,Jinzhou,China,40.99N,121.42E
1968-08-01,23.342,0.452,Jinzhou,China,40.99N,121.42E
1968-09-01,18.585,0.20199999999999999,Jinzhou,China,40.99N,121.42E
1968-10-01,10.193999999999999,0.311,Jinzhou,China,40.99N,121.42E
1968-11-01,3.175,0.281,Jinzhou,China,40.99N,121.42E
1968-12-01,-3.367,0.303,Jinzhou,China,40.99N,121.42E
1969-01-01,-10.544,0.22,Jinzhou,China,40.99N,121.42E
1969-02-01,-9.585,0.25,Jinzhou,China,40.99N,121.42E
1969-03-01,-0.851,0.18600000000000003,Jinzhou,China,40.99N,121.42E
1969-04-01,8.451,0.292,Jinzhou,China,40.99N,121.42E
1969-05-01,15.897,0.386,Jinzhou,China,40.99N,121.42E
1969-06-01,20.243,0.379,Jinzhou,China,40.99N,121.42E
1969-07-01,23.451,0.293,Jinzhou,China,40.99N,121.42E
1969-08-01,23.445999999999998,0.392,Jinzhou,China,40.99N,121.42E
1969-09-01,18.302,0.171,Jinzhou,China,40.99N,121.42E
1969-10-01,11.034,0.16899999999999998,Jinzhou,China,40.99N,121.42E
1969-11-01,-0.09099999999999996,0.319,Jinzhou,China,40.99N,121.42E
1969-12-01,-6.861000000000001,0.266,Jinzhou,China,40.99N,121.42E
1970-01-01,-10.024,0.46299999999999997,Jinzhou,China,40.99N,121.42E
1970-02-01,-5.254,0.165,Jinzhou,China,40.99N,121.42E
1970-03-01,-2.6,0.638,Jinzhou,China,40.99N,121.42E
1970-04-01,9.831,0.34700000000000003,Jinzhou,China,40.99N,121.42E
1970-05-01,17.509,0.27399999999999997,Jinzhou,China,40.99N,121.42E
1970-06-01,20.772,0.46399999999999997,Jinzhou,China,40.99N,121.42E
1970-07-01,23.257,0.19699999999999998,Jinzhou,China,40.99N,121.42E
1970-08-01,23.656999999999996,0.284,Jinzhou,China,40.99N,121.42E
1970-09-01,18.621,0.218,Jinzhou,China,40.99N,121.42E
1970-10-01,11.866,0.299,Jinzhou,China,40.99N,121.42E
1970-11-01,2.406,0.151,Jinzhou,China,40.99N,121.42E
1970-12-01,-6.071000000000001,0.268,Jinzhou,China,40.99N,121.42E
1971-01-01,-8.109,0.14800000000000002,Jinzhou,China,40.99N,121.42E
1971-02-01,-6.728,0.45799999999999996,Jinzhou,China,40.99N,121.42E
1971-03-01,-1.7340000000000002,0.46399999999999997,Jinzhou,China,40.99N,121.42E
1971-04-01,9.748,0.298,Jinzhou,China,40.99N,121.42E
1971-05-01,16.932000000000002,0.23,Jinzhou,China,40.99N,121.42E
1971-06-01,21.508000000000003,0.166,Jinzhou,China,40.99N,121.42E
1971-07-01,23.949,0.22399999999999998,Jinzhou,China,40.99N,121.42E
1971-08-01,23.256,0.292,Jinzhou,China,40.99N,121.42E
1971-09-01,18.564,0.33299999999999996,Jinzhou,China,40.99N,121.42E
1971-10-01,11.142999999999999,0.218,Jinzhou,China,40.99N,121.42E
1971-11-01,4.295,0.17,Jinzhou,China,40.99N,121.42E
1971-12-01,-5.591,0.32799999999999996,Jinzhou,China,40.99N,121.42E
1972-01-01,-7.612,0.461,Jinzhou,China,40.99N,121.42E
1972-02-01,-7.195,0.41200000000000003,Jinzhou,China,40.99N,121.42E
1972-03-01,2.162,0.214,Jinzhou,China,40.99N,121.42E
1972-04-01,10.003,0.245,Jinzhou,China,40.99N,121.42E
1972-05-01,15.677999999999999,0.20199999999999999,Jinzhou,China,40.99N,121.42E
1972-06-01,21.643,0.304,Jinzhou,China,40.99N,121.42E
1972-07-01,24.979,0.302,Jinzhou,China,40.99N,121.42E
1972-08-01,22.405,0.386,Jinzhou,China,40.99N,121.42E
1972-09-01,17.575,0.41700000000000004,Jinzhou,China,40.99N,121.42E
1972-10-01,10.534,0.33,Jinzhou,China,40.99N,121.42E
1972-11-01,1.389,0.276,Jinzhou,China,40.99N,121.42E
1972-12-01,-4.295,0.231,Jinzhou,China,40.99N,121.42E
1973-01-01,-5.9430000000000005,0.34700000000000003,Jinzhou,China,40.99N,121.42E
1973-02-01,-4.523,0.289,Jinzhou,China,40.99N,121.42E
1973-03-01,2.52,0.341,Jinzhou,China,40.99N,121.42E
1973-04-01,10.953,0.221,Jinzhou,China,40.99N,121.42E
1973-05-01,15.886,0.24100000000000002,Jinzhou,China,40.99N,121.42E
1973-06-01,20.652,0.218,Jinzhou,China,40.99N,121.42E
1973-07-01,24.425,0.387,Jinzhou,China,40.99N,121.42E
1973-08-01,23.766,0.361,Jinzhou,China,40.99N,121.42E
1973-09-01,18.466,0.163,Jinzhou,China,40.99N,121.42E
1973-10-01,9.611,0.299,Jinzhou,China,40.99N,121.42E
1973-11-01,2.57,0.096,Jinzhou,China,40.99N,121.42E
1973-12-01,-5.019,0.261,Jinzhou,China,40.99N,121.42E
1974-01-01,-7.915000000000001,0.249,Jinzhou,China,40.99N,121.42E
1974-02-01,-6.247000000000001,0.452,Jinzhou,China,40.99N,121.42E
1974-03-01,0.978,0.297,Jinzhou,China,40.99N,121.42E
1974-04-01,8.847000000000001,0.248,Jinzhou,China,40.99N,121.42E
1974-05-01,16.643,0.287,Jinzhou,China,40.99N,121.42E
1974-06-01,20.215,0.387,Jinzhou,China,40.99N,121.42E
1974-07-01,24.015,0.21600000000000003,Jinzhou,China,40.99N,121.42E
1974-08-01,23.461,0.45899999999999996,Jinzhou,China,40.99N,121.42E
1974-09-01,18.743,0.19699999999999998,Jinzhou,China,40.99N,121.42E
1974-10-01,9.267999999999999,0.29100000000000004,Jinzhou,China,40.99N,121.42E
1974-11-01,1.827,0.34600000000000003,Jinzhou,China,40.99N,121.42E
1974-12-01,-6.541,0.264,Jinzhou,China,40.99N,121.42E
1975-01-01,-7.207999999999999,0.33799999999999997,Jinzhou,China,40.99N,121.42E
1975-02-01,-5.597,0.455,Jinzhou,China,40.99N,121.42E
1975-03-01,2.745,0.237,Jinzhou,China,40.99N,121.42E
1975-04-01,11.769,0.27899999999999997,Jinzhou,China,40.99N,121.42E
1975-05-01,17.147000000000002,0.47100000000000003,Jinzhou,China,40.99N,121.42E
1975-06-01,21.745,0.285,Jinzhou,China,40.99N,121.42E
1975-07-01,24.06,0.391,Jinzhou,China,40.99N,121.42E
1975-08-01,24.25,0.365,Jinzhou,China,40.99N,121.42E
1975-09-01,19.961,0.243,Jinzhou,China,40.99N,121.42E
1975-10-01,11.552,0.21,Jinzhou,China,40.99N,121.42E
1975-11-01,4.235,0.124,Jinzhou,China,40.99N,121.42E
1975-12-01,-6.349,0.341,Jinzhou,China,40.99N,121.42E
1976-01-01,-7.452000000000001,0.152,Jinzhou,China,40.99N,121.42E
1976-02-01,-2.8430000000000004,0.364,Jinzhou,China,40.99N,121.42E
1976-03-01,1.001,0.24100000000000002,Jinzhou,China,40.99N,121.42E
1976-04-01,8.532,0.267,Jinzhou,China,40.99N,121.42E
1976-05-01,16.292,0.365,Jinzhou,China,40.99N,121.42E
1976-06-01,19.589000000000002,0.40399999999999997,Jinzhou,China,40.99N,121.42E
1976-07-01,22.338,0.303,Jinzhou,China,40.99N,121.42E
1976-08-01,22.268,0.182,Jinzhou,China,40.99N,121.42E
1976-09-01,17.968999999999994,0.3,Jinzhou,China,40.99N,121.42E
1976-10-01,10.3,0.37200000000000005,Jinzhou,China,40.99N,121.42E
1976-11-01,-0.4520000000000002,0.16899999999999998,Jinzhou,China,40.99N,121.42E
1976-12-01,-6.359,0.187,Jinzhou,China,40.99N,121.42E
1977-01-01,-11.978000000000002,0.207,Jinzhou,China,40.99N,121.42E
1977-02-01,-6.812,0.42100000000000004,Jinzhou,China,40.99N,121.42E
1977-03-01,2.241,0.5710000000000001,Jinzhou,China,40.99N,121.42E
1977-04-01,10.446,0.355,Jinzhou,China,40.99N,121.42E
1977-05-01,16.529,0.466,Jinzhou,China,40.99N,121.42E
1977-06-01,20.904,0.233,Jinzhou,China,40.99N,121.42E
1977-07-01,24.863000000000003,0.381,Jinzhou,China,40.99N,121.42E
1977-08-01,22.733,0.373,Jinzhou,China,40.99N,121.42E
1977-09-01,18.657,0.252,Jinzhou,China,40.99N,121.42E
1977-10-01,12.235,0.444,Jinzhou,China,40.99N,121.42E
1977-11-01,2.148,0.121,Jinzhou,China,40.99N,121.42E
1977-12-01,-4.511,0.4,Jinzhou,China,40.99N,121.42E
1978-01-01,-7.584,0.365,Jinzhou,China,40.99N,121.42E
1978-02-01,-6.6770000000000005,0.26,Jinzhou,China,40.99N,121.42E
1978-03-01,1.439,0.17800000000000002,Jinzhou,China,40.99N,121.42E
1978-04-01,10.322000000000001,0.33799999999999997,Jinzhou,China,40.99N,121.42E
1978-05-01,16.345,0.285,Jinzhou,China,40.99N,121.42E
1978-06-01,21.846,0.39899999999999997,Jinzhou,China,40.99N,121.42E
1978-07-01,24.574,0.191,Jinzhou,China,40.99N,121.42E
1978-08-01,23.363000000000003,0.226,Jinzhou,China,40.99N,121.42E
1978-09-01,18.996,0.19699999999999998,Jinzhou,China,40.99N,121.42E
1978-10-01,9.632,0.11800000000000001,Jinzhou,China,40.99N,121.42E
1978-11-01,3.1010000000000004,0.22,Jinzhou,China,40.99N,121.42E
1978-12-01,-5.334,0.536,Jinzhou,China,40.99N,121.42E
1979-01-01,-6.8870000000000005,0.67,Jinzhou,China,40.99N,121.42E
1979-02-01,-3.8169999999999997,0.259,Jinzhou,China,40.99N,121.42E
1979-03-01,2.119,0.203,Jinzhou,China,40.99N,121.42E
1979-04-01,7.659,0.354,Jinzhou,China,40.99N,121.42E
1979-05-01,16.999000000000002,0.15,Jinzhou,China,40.99N,121.42E
1979-06-01,21.002,0.21,Jinzhou,China,40.99N,121.42E
1979-07-01,23.783,0.301,Jinzhou,China,40.99N,121.42E
1979-08-01,23.034,0.363,Jinzhou,China,40.99N,121.42E
1979-09-01,17.564999999999998,0.213,Jinzhou,China,40.99N,121.42E
1979-10-01,12.145,0.29100000000000004,Jinzhou,China,40.99N,121.42E
1979-11-01,0.943,0.226,Jinzhou,China,40.99N,121.42E
1979-12-01,-3.229,0.316,Jinzhou,China,40.99N,121.42E
