.123,1.07,Nova Iguaçu,Brazil,23.31S,42.82W
1827-06-01,17.442999999999998,2.5980000000000003,Novocheboksarsk,Russia,55.45N,48.19E
1827-07-01,20.305999999999997,1.324,Novocheboksarsk,Russia,55.45N,48.19E
1827-08-01,17.676000000000005,1.706,Novocheboksarsk,Russia,55.45N,48.19E
1827-09-01,10.841,1.256,Novocheboksarsk,Russia,55.45N,48.19E
1827-10-01,0.6809999999999999,2.539,Novocheboksarsk,Russia,55.45N,48.19E
1827-11-01,-2.526,1.275,Novocheboksarsk,Russia,55.45N,48.19E
1827-12-01,-10.265999999999998,5.1160000000000005,Novocheboksarsk,Russia,55.45N,48.19E
1828-01-01,-17.602999999999998,2.315,Novocheboksarsk,Russia,55.45N,48.19E
1828-02-01,-18.071,4.379,Novocheboksarsk,Russia,55.45N,48.19E
1828-03-01,-5.937,2.385,Novocheboksarsk,Russia,55.45N,48.19E
1828-04-01,4.821000000000001,2.4130000000000003,Novocheboksarsk,Russia,55.45N,48.19E
1828-05-01,13.16,3.346,Novocheboksarsk,Russia,55.45N,48.19E
1828-06-01,18.399,2.912,Novocheboksarsk,Russia,55.45N,48.19E
1828-07-01,18.432000000000002,2.066,Novocheboksarsk,Russia,55.45N,48.19E
1828-08-01,17.454,2.737,Novocheboksarsk,Russia,55.45N,48.19E
1828-09-01,8.814,1.709,Novocheboksarsk,Russia,55.45N,48.19E
1828-10-01,2.6430000000000002,1.357,Novocheboksarsk,Russia,55.45N,48.19E
1828-11-01,-5.365,2.0780000000000003,Novocheboksarsk,Russia,55.45N,48.19E
1828-12-01,-15.126,5.164,Novocheboksarsk,Russia,55.45N,48.19E
1829-01-01,-17.044,3.483,Novocheboksarsk,Russia,55.45N,48.19E
1829-02-01,-13.577,3.6010000000000004,Novocheboksarsk,Russia,55.45N,48.19E
1829-03-01,-7.723000000000001,1.41,Novocheboksarsk,Russia,55.45N,48.19E
1829-04-01,1.1880000000000002,1.8359999999999999,Novocheboksarsk,Russia,55.45N,48.19E
1829-05-01,12.218,4.468,Novocheboksarsk,Russia,55.45N,48.19E
1829-06-01,16.689999999999998,2.702,Novocheboksarsk,Russia,55.45N,48.19E
1829-07-01,20.004,1.567,Novocheboksarsk,Russia,55.45N,48.19E
1829-08-01,16.785999999999998,2.307,Novocheboksarsk,Russia,55.45N,48.19E
1829-09-01,11.515999999999998,2.4930000000000003,Novocheboksarsk,Russia,55.45N,48.19E
1829-10-01,3.0389999999999997,1.996,Novocheboksarsk,Russia,55.45N,48.19E
1829-11-01,-4.4030000000000005,3.784,Novocheboksarsk,Russia,55.45N,48.19E
1829-12-01,-15.099,5.226,Novocheboksarsk,Russia,55.45N,48.19E
1830-01-01,-14.229000000000001,3.095,Novocheboksarsk,Russia,55.45N,48.19E
1830-02-01,-11.558,1.857,Novocheboksarsk,Russia,55.45N,48.19E
1830-03-01,-7.800000000000002,1.548,Novocheboksarsk,Russia,55.45N,48.19E
1830-04-01,3.626,1.6980000000000002,Novocheboksarsk,Russia,55.45N,48.19E
1830-05-01,10.81,1.57,Novocheboksarsk,Russia,55.45N,48.19E
1830-06-01,18.679000000000002,3.5010000000000003,Novocheboksarsk,Russia,55.45N,48.19E
1830-07-01,19.557000000000002,1.995,Novocheboksarsk,Russia,55.45N,48.19E
1830-08-01,18.905,2.97,Novocheboksarsk,Russia,55.45N,48.19E
1830-09-01,11.075,3.2430000000000003,Novocheboksarsk,Russia,55.45N,48.19E
1830-10-01,3.443,4.225,Novocheboksarsk,Russia,55.45N,48.19E
1830-11-01,-1.6780000000000002,2.549,Novocheboksarsk,Russia,55.45N,48.19E
1830-12-01,-5.749,2.475,Novocheboksarsk,Russia,55.45N,48.19E
1831-01-01,-12.789000000000001,4.06,Novocheboksarsk,Russia,55.45N,48.19E
1831-02-01,-9.383,5.55,Novocheboksarsk,Russia,55.45N,48.19E
1831-03-01,-6.505,4.175,Novocheboksarsk,Russia,55.45N,48.19E
1831-04-01,3.661,1.821,Novocheboksarsk,Russia,55.45N,48.19E
1831-05-01,12.282,3.734,Novocheboksarsk,Russia,55.45N,48.19E
1831-06-01,15.383,3.4560000000000004,Novocheboksarsk,Russia,55.45N,48.19E
1831-07-01,17.930999999999997,1.5530000000000002,Novocheboksarsk,Russia,55.45N,48.19E
1831-08-01,14.595999999999998,2.285,Novocheboksarsk,Russia,55.45N,48.19E
1831-09-01,8.943999999999997,2.0980000000000003,Novocheboksarsk,Russia,55.45N,48.19E
1831-10-01,0.13099999999999978,1.831,Novocheboksarsk,Russia,55.45N,48.19E
1831-11-01,-4.217,6.16,Novocheboksarsk,Russia,55.45N,48.19E
1831-12-01,-10.347000000000001,4.023,Novocheboksarsk,Russia,55.45N,48.19E
1832-01-01,-15.052,2.19,Novocheboksarsk,Russia,55.45N,48.19E
1832-02-01,-9.853,2.5869999999999997,Novocheboksarsk,Russia,55.45N,48.19E
1832-03-01,-8.357000000000001,1.974,Novocheboksarsk,Russia,55.45N,48.19E
1832-04-01,1.7790000000000001,3.681,Novocheboksarsk,Russia,55.45N,48.19E
1832-05-01,12.819,2.165,Novocheboksarsk,Russia,55.45N,48.19E
1832-06-01,14.656,2.9410000000000003,Novocheboksarsk,Russia,55.45N,48.19E
1832-07-01,18.361,5.2379999999999995,Novocheboksarsk,Russia,55.45N,48.19E
1832-08-01,14.463,3.582,Novocheboksarsk,Russia,55.45N,48.19E
1832-09-01,9.846,4.32,Novocheboksarsk,Russia,55.45N,48.19E
1832-10-01,1.872,2.5639999999999996,Novocheboksarsk,Russia,55.45N,48.19E
1832-11-01,-8.025,1.954,Novocheboksarsk,Russia,55.45N,48.19E
1832-12-01,-14.092,5.539,Novocheboksarsk,Russia,55.45N,48.19E
1833-01-01,-15.92,4.801,Novocheboksarsk,Russia,55.45N,48.19E
1833-02-01,-11.111999999999998,1.922,Novocheboksarsk,Russia,55.45N,48.19E
1833-03-01,-7.966,3.215,Novocheboksarsk,Russia,55.45N,48.19E
1833-04-01,3.9139999999999997,2.031,Novocheboksarsk,Russia,55.45N,48.19E
1833-05-01,8.425,2.8739999999999997,Novocheboksarsk,Russia,55.45N,48.19E
1833-06-01,18.163,4.1160000000000005,Novocheboksarsk,Russia,55.45N,48.19E
1833-07-01,19.695,1.652,Novocheboksarsk,Russia,55.45N,48.19E
1833-08-01,15.652,2.3209999999999997,Novocheboksarsk,Russia,55.45N,48.19E
1833-09-01,9.952,1.2819999999999998,Novocheboksarsk,Russia,55.45N,48.19E
1833-10-01,1.7280000000000002,2.574,Novocheboksarsk,Russia,55.45N,48.19E
1833-11-01,-0.125,1.7009999999999998,Novocheboksarsk,Russia,55.45N,48.19E
1833-12-01,-11.624,3.0389999999999997,Novocheboksarsk,Russia,55.45N,48.19E
1834-01-01,-18.465999999999998,3.366,Novocheboksarsk,Russia,55.45N,48.19E
1834-02-01,-16.363,4.4030000000000005,Novocheboksarsk,Russia,55.45N,48.19E
1834-03-01,-3.1830000000000003,3.478,Novocheboksarsk,Russia,55.45N,48.19E
1834-04-01,1.0580000000000005,2.175,Novocheboksarsk,Russia,55.45N,48.19E
1834-05-01,11.284,1.236,Novocheboksarsk,Russia,55.45N,48.19E
1834-06-01,16.541,2.787,Novocheboksarsk,Russia,55.45N,48.19E
1834-07-01,16.598,1.891,Novocheboksarsk,Russia,55.45N,48.19E
1834-08-01,18.132,1.294,Novocheboksarsk,Russia,55.45N,48.19E
1834-09-01,10.18,3.265,Novocheboksarsk,Russia,55.45N,48.19E
1834-10-01,4.657,1.176,Novocheboksarsk,Russia,55.45N,48.19E
1834-11-01,-2.1180000000000003,2.761,Novocheboksarsk,Russia,55.45N,48.19E
1834-12-01,-9.316,1.122,Novocheboksarsk,Russia,55.45N,48.19E
1835-01-01,-11.889000000000001,2.576,Novocheboksarsk,Russia,55.45N,48.19E
1835-02-01,-9.475,2.0980000000000003,Novocheboksarsk,Russia,55.45N,48.19E
1835-03-01,-3.7289999999999996,2.464,Novocheboksarsk,Russia,55.45N,48.19E
1835-04-01,3.7760000000000002,3.032,Novocheboksarsk,Russia,55.45N,48.19E
1835-05-01,10.035,1.492,Novocheboksarsk,Russia,55.45N,48.19E
1835-06-01,15.427,2.009,Novocheboksarsk,Russia,55.45N,48.19E
1835-07-01,17.383,2.6710000000000003,Novocheboksarsk,Russia,55.45N,48.19E
1835-08-01,13.862,1.2409999999999999,Novocheboksarsk,Russia,55.45N,48.19E
1835-09-01,9.099,1.7630000000000001,Novocheboksarsk,Russia,55.45N,48.19E
1835-10-01,3.648,0.833,Novocheboksarsk,Russia,55.45N,48.19E
1835-11-01,-7.94,2.411,Novocheboksarsk,Russia,55.45N,48.19E
1835-12-01,-17.744,4.151,Novocheboksarsk,Russia,55.45N,48.19E
1836-01-01,-12.304,0.754,Novocheboksarsk,Russia,55.45N,48.19E
1836-02-01,-12.082999999999998,2.477,Novocheboksarsk,Russia,55.45N,48.19E
1836-03-01,-1.6569999999999998,0.955,Novocheboksarsk,Russia,55.45N,48.19E
1836-04-01,5.57,0.716,Novocheboksarsk,Russia,55.45N,48.19E
1836-05-01,9.685,1.8,Novocheboksarsk,Russia,55.45N,48.19E
1836-06-01,15.025,1.38,Novocheboksarsk,Russia,55.45N,48.19E
1836-07-01,16.924,1.594,Novocheboksarsk,Russia,55.45N,48.19E
1836-08-01,15.706,1.4380000000000002,Novocheboksarsk,Russia,55.45N,48.19E
1836-09-01,9.475,2.825,Novocheboksarsk,Russia,55.45N,48.19E
1836-10-01,4.226,5.148,Novocheboksarsk,Russia,55.45N,48.19E
1836-11-01,-3.35,2.003,Novocheboksarsk,Russia,55.45N,48.19E
1836-12-01,-10.803,3.596,Novocheboksarsk,Russia,55.45N,48.19E
1837-01-01,-12.620999999999999,2.884,Novocheboksarsk,Russia,55.45N,48.19E
1837-02-01,-11.96,2.06,Novocheboksarsk,Russia,55.45N,48.19E
1837-03-01,-6.125,2.352,Novocheboksarsk,Russia,55.45N,48.19E
1837-04-01,3.0380000000000003,2.155,Novocheboksarsk,Russia,55.45N,48.19E
1837-05-01,12.485,1.88,Novocheboksarsk,Russia,55.45N,48.19E
1837-06-01,16.185,2.68,Novocheboksarsk,Russia,55.45N,48.19E
1837-07-01,15.807,1.368,Novocheboksarsk,Russia,55.45N,48.19E
1837-08-01,16.371000000000002,1.1440000000000001,Novocheboksarsk,Russia,55.45N,48.19E
1837-09-01,9.526,1.6540000000000001,Novocheboksarsk,Russia,55.45N,48.19E
1837-10-01,0.919,2.676,Novocheboksarsk,Russia,55.45N,48.19E
1837-11-01,-4.144,2.7289999999999996,Novocheboksarsk,Russia,55.45N,48.19E
1837-12-01,-14.645999999999999,4.2669999999999995,Novocheboksarsk,Russia,55.45N,48.19E
1838-01-01,-18.355999999999998,3.2710000000000004,Novocheboksarsk,Russia,55.45N,48.19E
1838-02-01,-14.9,2.4659999999999997,Novocheboksarsk,Russia,55.45N,48.19E
1838-03-01,-7.478,1.693,Novocheboksarsk,Russia,55.45N,48.19E
1838-04-01,4.655,1.161,Novocheboksarsk,Russia,55.45N,48.19E
1838-05-01,14.339,2.719,Novocheboksarsk,Russia,55.45N,48.19E
1838-06-01,15.462,1.5230000000000001,Novocheboksarsk,Russia,55.45N,48.19E
1838-07-01,17.708,3.985,Novocheboksarsk,Russia,55.45N,48.19E
1838-08-01,17.032,3.537,Novocheboksarsk,Russia,55.45N,48.19E
1838-09-01,11.01,1.672,Novocheboksarsk,Russia,55.45N,48.19E
1838-10-01,2.4290000000000003,3.9939999999999998,Novocheboksarsk,Russia,55.45N,48.19E
1838-11-01,-4.124,3.083,Novocheboksarsk,Russia,55.45N,48.19E
1838-12-01,-8.187000000000001,3.333,Novocheboksarsk,Russia,55.45N,48.19E
1839-01-01,-8.093,2.05,Novocheboksarsk,Russia,55.45N,48.19E
1839-02-01,-11.446,1.8419999999999999,Novocheboksarsk,Russia,55.45N,48.19E
1839-03-01,-9.721,1.284,Novocheboksarsk,Russia,55.45N,48.19E
1839-04-01,1.564,2.27,Novocheboksarsk,Russia,55.45N,48.19E
1839-05-01,15.017000000000001,0.603,Novocheboksarsk,Russia,55.45N,48.19E
1839-06-01,16.769000000000002,1.087,Novocheboksarsk,Russia,55.45N,48.19E
1839-07-01,21.329,3.286,Novocheboksarsk,Russia,55.45N,48.19E
1839-08-01,20.826999999999998,3.3489999999999998,Novocheboksarsk,Russia,55.45N,48.19E
1839-09-01,11.395,1.8019999999999998,Novocheboksarsk,Russia,55.45N,48.19E
1839-10-01,3.125,1.8619999999999999,Novocheboksarsk,Russia,55.45N,48.19E
1839-11-01,-5.724,2.205,Novocheboksarsk,Russia,55.45N,48.19E
1839-12-01,-19.257,1.68,Novocheboksarsk,Russia,55.45N,48.19E
1840-01-01,-12.548,2.0780000000000003,Novocheboksarsk,Russia,55.45N,48.19E
1840-02-01,-16.881999999999998,2.036,Novocheboksarsk,Russia,55.45N,48.19E
1840-03-01,-8.974,1.1640000000000001,Novocheboksarsk,Russia,55.45N,48.19E
1840-04-01,3.0039999999999996,2.847,Novocheboksarsk,Russia,55.45N,48.19E
1840-05-01,12.321,2.335,Novocheboksarsk,Russia,55.45N,48.19E
1840-06-01,18.313,1.43,Novocheboksarsk,Russia,55.45N,48.19E
1840-07-01,20.495,1.749,Novocheboksarsk,Russia,55.45N,48.19E
1840-08-01,16.623,1.21,Novocheboksarsk,Russia,55.45N,48.19E
1840-09-01,10.43,1.979,Novocheboksarsk,Russia,55.45N,48.19E
1840-10-01,1.205,2.198,Novocheboksarsk,Russia,55.45N,48.19E
1840-11-01,-4.601,3.345,Novocheboksarsk,Russia,55.45N,48.19E
1840-12-01,-14.322000000000001,2.305,Novocheboksarsk,Russia,55.45N,48.19E
1841-01-01,-14.987,2.944,Novocheboksarsk,Russia,55.45N,48.19E
1841-02-01,-15.529000000000002,1.014,Novocheboksarsk,Russia,55.45N,48.19E
1841-03-01,-7.9860000000000015,3.8489999999999998,Novocheboksarsk,Russia,55.45N,48.19E
1841-04-01,2.861,2.013,Novocheboksarsk,Russia,55.45N,48.19E
1841-05-01,12.684,1.3130000000000002,Novocheboksarsk,Russia,55.45N,48.19E
1841-06-01,20.189,2.281,Novocheboksarsk,Russia,55.45N,48.19E
1841-07-01,22.119,2.381,Novocheboksarsk,Russia,55.45N,48.19E
1841-08-01,18.6,2.022,Novocheboksarsk,Russia,55.45N,48.19E
1841-09-01,10.562000000000001,0.836,Novocheboksarsk,Russia,55.45N,48.19E
1841-10-01,5.309,1.314,Novocheboksarsk,Russia,55.45N,48.19E
1841-11-01,-3.327,0.626,Novocheboksarsk,Russia,55.45N,48.19E
1841-12-01,-10.896,2.8360000000000003,Novocheboksarsk,Russia,55.45N,48.19E
1842-01-01,-12.362,1.643,Novocheboksarsk,Russia,55.45N,48.19E
1842-02-01,-7.712999999999999,1.8869999999999998,Novocheboksarsk,Russia,55.45N,48.19E
1842-03-01,-6.367000000000001,2.6710000000000003,Novocheboksarsk,Russia,55.45N,48.19E
1842-04-01,1.4,2.161,Novocheboksarsk,Russia,55.45N,48.19E
1842-05-01,11.467,1.411,Novocheboksarsk,Russia,55.45N,48.19E
1842-06-01,15.915,1.002,Novocheboksarsk,Russia,55.45N,48.19E
1842-07-01,20.281,1.591,Novocheboksarsk,Russia,55.45N,48.19E
1842-08-01,16.295,1.305,Novocheboksarsk,Russia,55.45N,48.19E
1842-09-01,9.165,1.591,Novocheboksarsk,Russia,55.45N,48.19E
1842-10-01,2.275,1.072,Novocheboksarsk,Russia,55.45N,48.19E
1842-11-01,-2.63,1.65,Novocheboksarsk,Russia,55.45N,48.19E
1842-12-01,-8.905999999999997,1.615,Novocheboksarsk,Russia,55.45N,48.19E
1843-01-01,-9.398,2.0909999999999997,Novocheboksarsk,Russia,55.45N,48.19E
1843-02-01,-4.184999999999999,1.696,Novocheboksarsk,Russia,55.45N,48.19E
1843-03-01,-4.5680000000000005,1.861,Novocheboksarsk,Russia,55.45N,48.19E
1843-04-01,1.7000000000000002,1.429,Novocheboksarsk,Russia,55.45N,48.19E
1843-05-01,11.054,1.146,Novocheboksarsk,Russia,55.45N,48.19E
1843-06-01,19.627,1.143,Novocheboksarsk,Russia,55.45N,48.19E
1843-07-01,19.423,1.413,Novocheboksarsk,Russia,55.45N,48.19E
1843-08-01,14.735999999999999,1.767,Novocheboksarsk,Russia,55.45N,48.19E
1843-09-01,11.908,0.48,Novocheboksarsk,Russia,55.45N,48.19E
1843-10-01,5.962999999999999,1.349,Novocheboksarsk,Russia,55.45N,48.19E
1843-11-01,-4.931,0.76,Novocheboksarsk,Russia,55.45N,48.19E
1843-12-01,-8.700999999999999,2.8280000000000003,Novocheboksarsk,Russia,55.45N,48.19E
1844-01-01,-9.725,1.012,Novocheboksarsk,Russia,55.45N,48.19E
1844-02-01,-10.795,1.263,Novocheboksarsk,Russia,55.45N,48.19E
1844-03-01,-7.032,2.105,Novocheboksarsk,Russia,55.45N,48.19E
1844-04-01,0.9370000000000004,1.321,Novocheboksarsk,Russia,55.45N,48.19E
1844-05-01,14.770999999999999,2.18,Novocheboksarsk,Russia,55.45N,48.19E
1844-06-01,17.832,1.114,Novocheboksarsk,Russia,55.45N,48.19E
1844-07-01,20.441,1.357,Novocheboksarsk,Russia,55.45N,48.19E
1844-08-01,17.512,3.0039999999999996,Novocheboksarsk,Russia,55.45N,48.19E
1844-09-01,11.593,0.893,Novocheboksarsk,Russia,55.45N,48.19E
1844-10-01,2.2190000000000003,0.484,Novocheboksarsk,Russia,55.45N,48.19E
1844-11-01,-9.73,0.7809999999999999,Novocheboksarsk,Russia,55.45N,48.19E
1844-12-01,-14.991,1.936,Novocheboksarsk,Russia,55.45N,48.19E
1845-01-01,-10.023,1.9469999999999998,Novocheboksarsk,Russia,55.45N,48.19E
1845-02-01,-14.472000000000001,3.2039999999999997,Novocheboksarsk,Russia,55.45N,48.19E
1845-03-01,-9.304,1.364,Novocheboksarsk,Russia,55.45N,48.19E
1845-04-01,1.3010000000000002,1.274,Novocheboksarsk,Russia,55.45N,48.19E
1845-05-01,9.396,1.406,Novocheboksarsk,Russia,55.45N,48.19E
1845-06-01,16.480999999999998,1.6640000000000001,Novocheboksarsk,Russia,55.45N,48.19E
1845-07-01,18.417,1.021,Novocheboksarsk,Russia,55.45N,48.19E
1845-08-01,17.654,1.258,Novocheboksarsk,Russia,55.45N,48.19E
1845-09-01,10.882,0.873,Novocheboksarsk,Russia,55.45N,48.19E
1845-10-01,2.1630000000000003,1.197,Novocheboksarsk,Russia,55.45N,48.19E
1845-11-01,-2.13,1.455,Novocheboksarsk,Russia,55.45N,48.19E
1845-12-01,-10.511,2.499,Novocheboksarsk,Russia,55.45N,48.19E
1846-01-01,-11.785,2.205,Novocheboksarsk,Russia,55.45N,48.19E
1846-02-01,-10.47,1.486,Novocheboksarsk,Russia,55.45N,48.19E
1846-03-01,-4.823,1.4780000000000002,Novocheboksarsk,Russia,55.45N,48.19E
1846-04-01,1.2080000000000002,1.9140000000000001,Novocheboksarsk,Russia,55.45N,48.19E
1846-05-01,9.182,2.2119999999999997,Novocheboksarsk,Russia,55.45N,48.19E
1846-06-01,15.111,1.714,Novocheboksarsk,Russia,55.45N,48.19E
1846-07-01,19.256,2.0580000000000003,Novocheboksarsk,Russia,55.45N,48.19E
1846-08-01,16.380000000000006,1.5190000000000001,Novocheboksarsk,Russia,55.45N,48.19E
1846-09-01,8.936,1.766,Novocheboksarsk,Russia,55.45N,48.19E
1846-10-01,1.7380000000000002,0.736,Novocheboksarsk,Russia,55.45N,48.19E
1846-11-01,-5.355,1.837,Novocheboksarsk,Russia,55.45N,48.19E
1846-12-01,-8.73,1.3230000000000002,Novocheboksarsk,Russia,55.45N,48.19E
1847-01-01,-14.269,6.485,Novocheboksarsk,Russia,55.45N,48.19E
1847-02-01,-10.069,0.7659999999999999,Novocheboksarsk,Russia,55.45N,48.19E
1847-03-01,-9.526,3.095,Novocheboksarsk,Russia,55.45N,48.19E
1847-04-01,3.201,0.9490000000000001,Novocheboksarsk,Russia,55.45N,48.19E
1847-05-01,10.783,1.4080000000000001,Novocheboksarsk,Russia,55.45N,48.19E
1847-06-01,17.637,2.0709999999999997,Novocheboksarsk,Russia,55.45N,48.19E
1847-07-01,19.282,1.317,Novocheboksarsk,Russia,55.45N,48.19E
1847-08-01,20.027,1.7619999999999998,Novocheboksarsk,Russia,55.45N,48.19E
1847-09-01,16.505,1.043,Novocheboksarsk,Russia,55.45N,48.19E
1847-10-01,3.862,0.762,Novocheboksarsk,Russia,55.45N,48.19E
1847-11-01,-1.7000000000000002,0.831,Novocheboksarsk,Russia,55.45N,48.19E
1847-12-01,-12.742,3.128,Novocheboksarsk,Russia,55.45N,48.19E
1848-01-01,-20.346,2.668,Novocheboksarsk,Russia,55.45N,48.19E
1848-02-01,-9.614,1.178,Novocheboksarsk,Russia,55.45N,48.19E
1848-03-01,-4.088,0.904,Novocheboksarsk,Russia,55.45N,48.19E
1848-04-01,8.463000000000001,1.11,Novocheboksarsk,Russia,55.45N,48.19E
1848-05-01,11.905,1.624,Novocheboksarsk,Russia,55.45N,48.19E
1848-06-01,17.711,2.608,Novocheboksarsk,Russia,55.45N,48.19E
1848-07-01,20.818,2.274,Novocheboksarsk,Russia,55.45N,48.19E
1848-08-01,17.373,1.926,Novocheboksarsk,Russia,55.45N,48.19E
1848-09-01,11.889000000000001,1.905,Novocheboksarsk,Russia,55.45N,48.19E
1848-10-01,2.339,0.711,Novocheboksarsk,Russia,55.45N,48.19E
1848-11-01,-3.505,1.012,Novocheboksarsk,Russia,55.45N,48.19E
1848-12-01,-15.389000000000001,2.114,Novocheboksarsk,Russia,55.45N,48.19E
1849-01-01,-15.092,1.358,Novocheboksarsk,Russia,55.45N,48.19E
1849-02-01,-8.761000000000001,1.2329999999999999,Novocheboksarsk,Russia,55.45N,48.19E
1849-03-01,-4.988,1.9380000000000002,Novocheboksarsk,Russia,55.45N,48.19E
1849-04-01,1.8880000000000001,1.5519999999999998,Novocheboksarsk,Russia,55.45N,48.19E
1849-05-01,9.4,0.693,Novocheboksarsk,Russia,55.45N,48.19E
1849-06-01,16.797,1.935,Novocheboksarsk,Russia,55.45N,48.19E
1849-07-01,21.59,0.682,Novocheboksarsk,Russia,55.45N,48.19E
1849-08-01,16.496000000000002,1.12,Novocheboksarsk,Russia,55.45N,48.19E
1849-09-01,9.119,1.121,Novocheboksarsk,Russia,55.45N,48.19E
1849-10-01,4.92,1.167,Novocheboksarsk,Russia,55.45N,48.19E
1849-11-01,-3.714,2.227,Novocheboksarsk,Russia,55.45N,48.19E
1849-12-01,-13.496,1.913,Novocheboksarsk,Russia,55.45N,48.19E
1850-01-01,-20.554,1.9280000000000002,Novocheboksarsk,Russia,55.45N,48.19E
1850-02-01,-11.001,1.445,Novocheboksarsk,Russia,55.45N,48.19E
1850-03-01,-6.8260000000000005,3.112,Novocheboksarsk,Russia,55.45N,48.19E
1850-04-01,1.392,2.353,Novocheboksarsk,Russia,55.45N,48.19E
1850-05-01,12.128,0.8,Novocheboksarsk,Russia,55.45N,48.19E
1850-06-01,17.265,1.1340000000000001,Novocheboksarsk,Russia,55.45N,48.19E
1850-07-01,20.233,0.87,Novocheboksarsk,Russia,55.45N,48.19E
1850-08-01,19.494,1.501,Novocheboksarsk,Russia,55.45N,48.19E
1850-09-01,11.081,1.015,Novocheboksarsk,Russia,55.45N,48.19E
1850-10-01,0.008000000000000007,1.255,Novocheboksarsk,Russia,55.45N,48.19E
1850-11-01,-1.86,1.77,Novocheboksarsk,Russia,55.45N,48.19E
1850-12-01,-8.04,0.946,Novocheboksarsk,Russia,55.45N,48.19E
1851-01-01,-13.485999999999999,0.479,Novocheboksarsk,Russia,55.45N,48.19E
1851-02-01,-14.736999999999998,0.9990000000000001,Novocheboksarsk,Russia,55.45N,48.19E
1851-03-01,-10.199,1.3130000000000002,Novocheboksarsk,Russia,55.45N,48.19E
1851-04-01,2.846,1.881,Novocheboksarsk,Russia,55.45N,48.19E
1851-05-01,13.847999999999999,1.1420000000000001,Novocheboksarsk,Russia,55.45N,48.19E
1851-06-01,18.217,1.304,Novocheboksarsk,Russia,55.45N,48.19E
1851-07-01,19.523,1.849,Novocheboksarsk,Russia,55.45N,48.19E
1851-08-01,18.735,2.306,Novocheboksarsk,Russia,55.45N,48.19E
1851-09-01,16.292,1.172,Novocheboksarsk,Russia,55.45N,48.19E
1851-10-01,3.717,2.1390000000000002,Novocheboksarsk,Russia,55.45N,48.19E
1851-11-01,0.5789999999999997,1.3459999999999999,Novocheboksarsk,Russia,55.45N,48.19E
1851-12-01,-7.363999999999999,3.458,Novocheboksarsk,Russia,55.45N,48.19E
1852-01-01,-13.752,2.681,Novocheboksarsk,Russia,55.45N,48.19E
1852-02-01,-12.104000000000001,1.265,Novocheboksarsk,Russia,55.45N,48.19E
1852-03-01,-6.682,1.489,Novocheboksarsk,Russia,55.45N,48.19E
1852-04-01,2.014,2.153,Novocheboksarsk,Russia,55.45N,48.19E
1852-05-01,12.904000000000002,0.9,Novocheboksarsk,Russia,55.45N,48.19E
1852-06-01,17.429000000000002,1.148,Novocheboksarsk,Russia,55.45N,48.19E
1852-07-01,16.874000000000002,1.875,Novocheboksarsk,Russia,55.45N,48.19E
1852-08-01,17.124000000000002,1.275,Novocheboksarsk,Russia,55.45N,48.19E
1852-09-01,11.728,1.489,Novocheboksarsk,Russia,55.45N,48.19E
1852-10-01,1.725,1.1159999999999999,Novocheboksarsk,Russia,55.45N,48.19E
1852-11-01,-7.462000000000001,1.685,Novocheboksarsk,Russia,55.45N,48.19E
1852-12-01,-8.703,1.683,Novocheboksarsk,Russia,55.45N,48.19E
1853-01-01,-11.53,1.072,Novocheboksarsk,Russia,55.45N,48.19E
1853-02-01,-12.074000000000002,1.4469999999999998,Novocheboksarsk,Russia,55.45N,48.19E
1853-03-01,-7.542999999999999,2.057,Novocheboksarsk,Russia,55.45N,48.19E
1853-04-01,3.626,1.177,Novocheboksarsk,Russia,55.45N,48.19E
1853-05-01,13.43,0.535,Novocheboksarsk,Russia,55.45N,48.19E
1853-06-01,15.411,1.214,Novocheboksarsk,Russia,55.45N,48.19E
1853-07-01,20.81,1.181,Novocheboksarsk,Russia,55.45N,48.19E
1853-08-01,19.469,1.694,Novocheboksarsk,Russia,55.45N,48.19E
1853-09-01,8.809,0.904,Novocheboksarsk,Russia,55.45N,48.19E
1853-10-01,4.593999999999999,0.823,Novocheboksarsk,Russia,55.45N,48.19E
1853-11-01,-4.3389999999999995,2.2769999999999997,Novocheboksarsk,Russia,55.45N,48.19E
1853-12-01,-11.66,1.1440000000000001,Novocheboksarsk,Russia,55.45N,48.19E
1854-01-01,-17.761,2.0780000000000003,Novocheboksarsk,Russia,55.45N,48.19E
1854-02-01,-11.003,1.571,Novocheboksarsk,Russia,55.45N,48.19E
1854-03-01,-7.405,1.625,Novocheboksarsk,Russia,55.45N,48.19E
