075000000000006,1.085,Pontianak,Indonesia,0.80S,110.09E
1948-12-01,17.184,0.556,Port Elizabeth,South Africa,34.56S,25.30E
1949-01-01,18.759,0.586,Port Elizabeth,South Africa,34.56S,25.30E
1949-02-01,17.778000000000006,0.47200000000000003,Port Elizabeth,South Africa,34.56S,25.30E
1949-03-01,18.555,0.53,Port Elizabeth,South Africa,34.56S,25.30E
1949-04-01,17.759999999999994,0.508,Port Elizabeth,South Africa,34.56S,25.30E
1949-05-01,18.112000000000002,0.777,Port Elizabeth,South Africa,34.56S,25.30E
1949-06-01,17.625999999999998,0.628,Port Elizabeth,South Africa,34.56S,25.30E
1949-07-01,16.287,0.5760000000000001,Port Elizabeth,South Africa,34.56S,25.30E
1949-08-01,15.592,0.5710000000000001,Port Elizabeth,South Africa,34.56S,25.30E
1949-09-01,15.770999999999999,0.605,Port Elizabeth,South Africa,34.56S,25.30E
1949-10-01,15.535,0.466,Port Elizabeth,South Africa,34.56S,25.30E
1949-11-01,15.421,0.315,Port Elizabeth,South Africa,34.56S,25.30E
1949-12-01,17.429000000000002,0.495,Port Elizabeth,South Africa,34.56S,25.30E
1950-01-01,18.024,0.48700000000000004,Port Elizabeth,South Africa,34.56S,25.30E
1950-02-01,18.475,0.6890000000000001,Port Elizabeth,South Africa,34.56S,25.30E
1950-03-01,19.564,0.48,Port Elizabeth,South Africa,34.56S,25.30E
1950-04-01,17.405,0.494,Port Elizabeth,South Africa,34.56S,25.30E
1950-05-01,17.679000000000002,0.578,Port Elizabeth,South Africa,34.56S,25.30E
1950-06-01,16.883000000000006,0.319,Port Elizabeth,South Africa,34.56S,25.30E
1950-07-01,15.519,0.494,Port Elizabeth,South Africa,34.56S,25.30E
1950-08-01,15.633,0.565,Port Elizabeth,South Africa,34.56S,25.30E
1950-09-01,16.046,0.8,Port Elizabeth,South Africa,34.56S,25.30E
1950-10-01,15.559000000000001,0.363,Port Elizabeth,South Africa,34.56S,25.30E
1950-11-01,15.892000000000001,0.441,Port Elizabeth,South Africa,34.56S,25.30E
1950-12-01,16.088,0.44299999999999995,Port Elizabeth,South Africa,34.56S,25.30E
1951-01-01,16.198999999999998,0.47100000000000003,Port Elizabeth,South Africa,34.56S,25.30E
1951-02-01,17.699,0.5329999999999999,Port Elizabeth,South Africa,34.56S,25.30E
1951-03-01,17.491,0.428,Port Elizabeth,South Africa,34.56S,25.30E
1951-04-01,17.524,0.574,Port Elizabeth,South Africa,34.56S,25.30E
1951-05-01,17.073999999999998,0.6579999999999999,Port Elizabeth,South Africa,34.56S,25.30E
1951-06-01,16.328000000000007,0.851,Port Elizabeth,South Africa,34.56S,25.30E
1951-07-01,14.583,0.858,Port Elizabeth,South Africa,34.56S,25.30E
1951-08-01,15.557,0.409,Port Elizabeth,South Africa,34.56S,25.30E
1951-09-01,14.289000000000001,0.623,Port Elizabeth,South Africa,34.56S,25.30E
1951-10-01,14.602,0.564,Port Elizabeth,South Africa,34.56S,25.30E
1951-11-01,15.954,0.5379999999999999,Port Elizabeth,South Africa,34.56S,25.30E
1951-12-01,16.621000000000002,0.546,Port Elizabeth,South Africa,34.56S,25.30E
1952-01-01,17.887999999999995,0.552,Port Elizabeth,South Africa,34.56S,25.30E
1952-02-01,18.46,0.5329999999999999,Port Elizabeth,South Africa,34.56S,25.30E
1952-03-01,17.615,0.3,Port Elizabeth,South Africa,34.56S,25.30E
1952-04-01,17.913999999999994,0.486,Port Elizabeth,South Africa,34.56S,25.30E
1952-05-01,16.758,0.34700000000000003,Port Elizabeth,South Africa,34.56S,25.30E
1952-06-01,16.304000000000002,0.7959999999999999,Port Elizabeth,South Africa,34.56S,25.30E
1952-07-01,15.808,0.525,Port Elizabeth,South Africa,34.56S,25.30E
1952-08-01,15.399000000000001,0.32799999999999996,Port Elizabeth,South Africa,34.56S,25.30E
1952-09-01,15.32,0.675,Port Elizabeth,South Africa,34.56S,25.30E
1952-10-01,15.954,0.37,Port Elizabeth,South Africa,34.56S,25.30E
1952-11-01,16.590999999999998,0.405,Port Elizabeth,South Africa,34.56S,25.30E
1952-12-01,16.787000000000006,0.375,Port Elizabeth,South Africa,34.56S,25.30E
1953-01-01,18.654,0.635,Port Elizabeth,South Africa,34.56S,25.30E
1953-02-01,18.733,0.428,Port Elizabeth,South Africa,34.56S,25.30E
1953-03-01,18.128,0.638,Port Elizabeth,South Africa,34.56S,25.30E
1953-04-01,16.913,0.738,Port Elizabeth,South Africa,34.56S,25.30E
1953-05-01,17.782999999999994,0.45,Port Elizabeth,South Africa,34.56S,25.30E
1953-06-01,16.365000000000002,0.429,Port Elizabeth,South Africa,34.56S,25.30E
1953-07-01,15.565999999999999,0.42100000000000004,Port Elizabeth,South Africa,34.56S,25.30E
1953-08-01,15.027999999999999,0.446,Port Elizabeth,South Africa,34.56S,25.30E
1953-09-01,15.93,0.462,Port Elizabeth,South Africa,34.56S,25.30E
1953-10-01,15.655,0.512,Port Elizabeth,South Africa,34.56S,25.30E
1953-11-01,15.719000000000001,0.521,Port Elizabeth,South Africa,34.56S,25.30E
1953-12-01,17.320999999999998,0.623,Port Elizabeth,South Africa,34.56S,25.30E
1954-01-01,17.517,0.57,Port Elizabeth,South Africa,34.56S,25.30E
1954-02-01,18.316,0.473,Port Elizabeth,South Africa,34.56S,25.30E
1954-03-01,17.637999999999998,0.433,Port Elizabeth,South Africa,34.56S,25.30E
1954-04-01,17.049,0.389,Port Elizabeth,South Africa,34.56S,25.30E
1954-05-01,17.157999999999998,0.607,Port Elizabeth,South Africa,34.56S,25.30E
1954-06-01,15.879,0.7020000000000001,Port Elizabeth,South Africa,34.56S,25.30E
1954-07-01,14.238,0.449,Port Elizabeth,South Africa,34.56S,25.30E
1954-08-01,15.421,0.504,Port Elizabeth,South Africa,34.56S,25.30E
1954-09-01,15.276,0.556,Port Elizabeth,South Africa,34.56S,25.30E
1954-10-01,14.713,0.532,Port Elizabeth,South Africa,34.56S,25.30E
1954-11-01,15.739,0.479,Port Elizabeth,South Africa,34.56S,25.30E
1954-12-01,16.89,0.447,Port Elizabeth,South Africa,34.56S,25.30E
1955-01-01,17.758999999999997,0.502,Port Elizabeth,South Africa,34.56S,25.30E
1955-02-01,17.283,0.557,Port Elizabeth,South Africa,34.56S,25.30E
1955-03-01,17.772000000000002,0.424,Port Elizabeth,South Africa,34.56S,25.30E
1955-04-01,16.541999999999998,0.408,Port Elizabeth,South Africa,34.56S,25.30E
1955-05-01,17.761,0.5770000000000001,Port Elizabeth,South Africa,34.56S,25.30E
1955-06-01,15.847999999999999,0.452,Port Elizabeth,South Africa,34.56S,25.30E
1955-07-01,15.527999999999999,0.33799999999999997,Port Elizabeth,South Africa,34.56S,25.30E
1955-08-01,14.308,0.441,Port Elizabeth,South Africa,34.56S,25.30E
1955-09-01,14.575999999999999,0.578,Port Elizabeth,South Africa,34.56S,25.30E
1955-10-01,14.139000000000001,0.47700000000000004,Port Elizabeth,South Africa,34.56S,25.30E
1955-11-01,15.108,0.609,Port Elizabeth,South Africa,34.56S,25.30E
1955-12-01,15.981000000000002,0.574,Port Elizabeth,South Africa,34.56S,25.30E
1956-01-01,18.853,0.46399999999999997,Port Elizabeth,South Africa,34.56S,25.30E
1956-02-01,17.864,0.495,Port Elizabeth,South Africa,34.56S,25.30E
1956-03-01,18.394000000000002,0.732,Port Elizabeth,South Africa,34.56S,25.30E
1956-04-01,16.553,0.465,Port Elizabeth,South Africa,34.56S,25.30E
1956-05-01,15.528,0.475,Port Elizabeth,South Africa,34.56S,25.30E
1956-06-01,15.583000000000002,0.478,Port Elizabeth,South Africa,34.56S,25.30E
1956-07-01,16.048000000000002,0.655,Port Elizabeth,South Africa,34.56S,25.30E
1956-08-01,14.548,0.38799999999999996,Port Elizabeth,South Africa,34.56S,25.30E
1956-09-01,14.538,0.364,Port Elizabeth,South Africa,34.56S,25.30E
1956-10-01,14.896,0.41,Port Elizabeth,South Africa,34.56S,25.30E
1956-11-01,16.326999999999998,0.54,Port Elizabeth,South Africa,34.56S,25.30E
1956-12-01,15.990000000000002,0.595,Port Elizabeth,South Africa,34.56S,25.30E
1957-01-01,18.705,0.49700000000000005,Port Elizabeth,South Africa,34.56S,25.30E
1957-02-01,18.746,0.485,Port Elizabeth,South Africa,34.56S,25.30E
1957-03-01,17.980999999999998,0.4,Port Elizabeth,South Africa,34.56S,25.30E
1957-04-01,17.117,0.53,Port Elizabeth,South Africa,34.56S,25.30E
1957-05-01,16.816,0.752,Port Elizabeth,South Africa,34.56S,25.30E
1957-06-01,15.205000000000002,0.7859999999999999,Port Elizabeth,South Africa,34.56S,25.30E
1957-07-01,15.120999999999999,0.782,Port Elizabeth,South Africa,34.56S,25.30E
1957-08-01,15.710999999999999,0.665,Port Elizabeth,South Africa,34.56S,25.30E
1957-09-01,15.328,0.523,Port Elizabeth,South Africa,34.56S,25.30E
1957-10-01,14.443,0.513,Port Elizabeth,South Africa,34.56S,25.30E
1957-11-01,16.438,0.42,Port Elizabeth,South Africa,34.56S,25.30E
1957-12-01,18.256,0.516,Port Elizabeth,South Africa,34.56S,25.30E
1958-01-01,18.504,0.43700000000000006,Port Elizabeth,South Africa,34.56S,25.30E
1958-02-01,18.035,0.38799999999999996,Port Elizabeth,South Africa,34.56S,25.30E
1958-03-01,17.864,0.7040000000000001,Port Elizabeth,South Africa,34.56S,25.30E
1958-04-01,17.340999999999998,0.78,Port Elizabeth,South Africa,34.56S,25.30E
1958-05-01,16.107,0.6729999999999999,Port Elizabeth,South Africa,34.56S,25.30E
1958-06-01,15.248,0.54,Port Elizabeth,South Africa,34.56S,25.30E
1958-07-01,16.429000000000002,0.5479999999999999,Port Elizabeth,South Africa,34.56S,25.30E
1958-08-01,14.914000000000001,0.608,Port Elizabeth,South Africa,34.56S,25.30E
1958-09-01,14.55,0.413,Port Elizabeth,South Africa,34.56S,25.30E
1958-10-01,14.751,0.354,Port Elizabeth,South Africa,34.56S,25.30E
1958-11-01,16.404,0.6859999999999999,Port Elizabeth,South Africa,34.56S,25.30E
1958-12-01,17.897000000000006,0.583,Port Elizabeth,South Africa,34.56S,25.30E
1959-01-01,17.224999999999998,0.5539999999999999,Port Elizabeth,South Africa,34.56S,25.30E
1959-02-01,18.252,0.6459999999999999,Port Elizabeth,South Africa,34.56S,25.30E
1959-03-01,17.852,0.748,Port Elizabeth,South Africa,34.56S,25.30E
1959-04-01,17.243,0.7879999999999999,Port Elizabeth,South Africa,34.56S,25.30E
1959-05-01,16.349999999999998,0.34299999999999997,Port Elizabeth,South Africa,34.56S,25.30E
1959-06-01,16.826,0.609,Port Elizabeth,South Africa,34.56S,25.30E
1959-07-01,16.305999999999997,0.504,Port Elizabeth,South Africa,34.56S,25.30E
1959-08-01,15.792,0.591,Port Elizabeth,South Africa,34.56S,25.30E
1959-09-01,15.674000000000001,0.748,Port Elizabeth,South Africa,34.56S,25.30E
1959-10-01,14.944,0.37,Port Elizabeth,South Africa,34.56S,25.30E
1959-11-01,16.391,0.483,Port Elizabeth,South Africa,34.56S,25.30E
1959-12-01,17.121000000000002,0.598,Port Elizabeth,South Africa,34.56S,25.30E
1960-01-01,17.555999999999994,0.406,Port Elizabeth,South Africa,34.56S,25.30E
1960-02-01,18.395,0.34600000000000003,Port Elizabeth,South Africa,34.56S,25.30E
1960-03-01,18.066,0.38299999999999995,Port Elizabeth,South Africa,34.56S,25.30E
1960-04-01,16.474,0.456,Port Elizabeth,South Africa,34.56S,25.30E
1960-05-01,16.422,0.368,Port Elizabeth,South Africa,34.56S,25.30E
1960-06-01,16.955000000000002,0.526,Port Elizabeth,South Africa,34.56S,25.30E
1960-07-01,16.191,0.41600000000000004,Port Elizabeth,South Africa,34.56S,25.30E
1960-08-01,15.758,0.418,Port Elizabeth,South Africa,34.56S,25.30E
1960-09-01,16.314,0.26,Port Elizabeth,South Africa,34.56S,25.30E
1960-10-01,16.5,0.361,Port Elizabeth,South Africa,34.56S,25.30E
1960-11-01,16.935,0.349,Port Elizabeth,South Africa,34.56S,25.30E
1960-12-01,18.122,0.431,Port Elizabeth,South Africa,34.56S,25.30E
1961-01-01,18.562,0.428,Port Elizabeth,South Africa,34.56S,25.30E
1961-02-01,18.423,0.371,Port Elizabeth,South Africa,34.56S,25.30E
1961-03-01,18.882,0.305,Port Elizabeth,South Africa,34.56S,25.30E
1961-04-01,17.642,0.49200000000000005,Port Elizabeth,South Africa,34.56S,25.30E
1961-05-01,16.128999999999998,0.504,Port Elizabeth,South Africa,34.56S,25.30E
1961-06-01,17.325000000000006,0.452,Port Elizabeth,South Africa,34.56S,25.30E
1961-07-01,16.607,0.585,Port Elizabeth,South Africa,34.56S,25.30E
1961-08-01,16.127,0.318,Port Elizabeth,South Africa,34.56S,25.30E
1961-09-01,15.770999999999999,0.342,Port Elizabeth,South Africa,34.56S,25.30E
1961-10-01,13.970999999999998,0.34,Port Elizabeth,South Africa,34.56S,25.30E
1961-11-01,16.834999999999994,0.354,Port Elizabeth,South Africa,34.56S,25.30E
1961-12-01,16.671,0.289,Port Elizabeth,South Africa,34.56S,25.30E
1962-01-01,17.851999999999997,0.38299999999999995,Port Elizabeth,South Africa,34.56S,25.30E
1962-02-01,18.573,0.434,Port Elizabeth,South Africa,34.56S,25.30E
1962-03-01,17.923,0.38799999999999996,Port Elizabeth,South Africa,34.56S,25.30E
1962-04-01,17.954,0.32299999999999995,Port Elizabeth,South Africa,34.56S,25.30E
1962-05-01,17.119,0.215,Port Elizabeth,South Africa,34.56S,25.30E
1962-06-01,16.858,0.598,Port Elizabeth,South Africa,34.56S,25.30E
1962-07-01,16.68,0.406,Port Elizabeth,South Africa,34.56S,25.30E
1962-08-01,16.201,0.322,Port Elizabeth,South Africa,34.56S,25.30E
1962-09-01,14.907,0.513,Port Elizabeth,South Africa,34.56S,25.30E
1962-10-01,15.557,0.557,Port Elizabeth,South Africa,34.56S,25.30E
1962-11-01,16.320999999999998,0.324,Port Elizabeth,South Africa,34.56S,25.30E
1962-12-01,18.297,0.33399999999999996,Port Elizabeth,South Africa,34.56S,25.30E
1963-01-01,18.646,0.297,Port Elizabeth,South Africa,34.56S,25.30E
1963-02-01,18.715999999999998,0.428,Port Elizabeth,South Africa,34.56S,25.30E
1963-03-01,16.789,0.762,Port Elizabeth,South Africa,34.56S,25.30E
1963-04-01,16.153,0.804,Port Elizabeth,South Africa,34.56S,25.30E
1963-05-01,17.090999999999998,0.564,Port Elizabeth,South Africa,34.56S,25.30E
1963-06-01,16.774,0.413,Port Elizabeth,South Africa,34.56S,25.30E
1963-07-01,15.25,0.575,Port Elizabeth,South Africa,34.56S,25.30E
1963-08-01,16.301,0.7829999999999999,Port Elizabeth,South Africa,34.56S,25.30E
1963-09-01,17.243,0.775,Port Elizabeth,South Africa,34.56S,25.30E
1963-10-01,16.21,0.37,Port Elizabeth,South Africa,34.56S,25.30E
1963-11-01,17.055999999999994,0.43,Port Elizabeth,South Africa,34.56S,25.30E
1963-12-01,17.765,0.303,Port Elizabeth,South Africa,34.56S,25.30E
1964-01-01,18.157,0.457,Port Elizabeth,South Africa,34.56S,25.30E
1964-02-01,17.998,0.441,Port Elizabeth,South Africa,34.56S,25.30E
1964-03-01,18.882,0.40700000000000003,Port Elizabeth,South Africa,34.56S,25.30E
1964-04-01,17.198999999999998,0.47700000000000004,Port Elizabeth,South Africa,34.56S,25.30E
1964-05-01,17.871,0.298,Port Elizabeth,South Africa,34.56S,25.30E
1964-06-01,15.508,0.48100000000000004,Port Elizabeth,South Africa,34.56S,25.30E
1964-07-01,15.839,0.473,Port Elizabeth,South Africa,34.56S,25.30E
1964-08-01,14.68,0.371,Port Elizabeth,South Africa,34.56S,25.30E
1964-09-01,14.706,0.441,Port Elizabeth,South Africa,34.56S,25.30E
1964-10-01,15.248,0.478,Port Elizabeth,South Africa,34.56S,25.30E
1964-11-01,15.547,0.444,Port Elizabeth,South Africa,34.56S,25.30E
1964-12-01,17.836000000000006,0.451,Port Elizabeth,South Africa,34.56S,25.30E
1965-01-01,18.046,0.379,Port Elizabeth,South Africa,34.56S,25.30E
1965-02-01,18.742,0.445,Port Elizabeth,South Africa,34.56S,25.30E
1965-03-01,19.059,0.43700000000000006,Port Elizabeth,South Africa,34.56S,25.30E
1965-04-01,17.807000000000002,0.359,Port Elizabeth,South Africa,34.56S,25.30E
1965-05-01,16.682000000000002,0.433,Port Elizabeth,South Africa,34.56S,25.30E
1965-06-01,15.009000000000002,0.578,Port Elizabeth,South Africa,34.56S,25.30E
1965-07-01,16.438,0.5329999999999999,Port Elizabeth,South Africa,34.56S,25.30E
1965-08-01,16.016,0.294,Port Elizabeth,South Africa,34.56S,25.30E
1965-09-01,16.021,0.406,Port Elizabeth,South Africa,34.56S,25.30E
1965-10-01,14.892999999999999,0.45799999999999996,Port Elizabeth,South Africa,34.56S,25.30E
1965-11-01,15.441,0.552,Port Elizabeth,South Africa,34.56S,25.30E
1965-12-01,16.137999999999998,0.434,Port Elizabeth,South Africa,34.56S,25.30E
1966-01-01,18.459,0.44,Port Elizabeth,South Africa,34.56S,25.30E
1966-02-01,17.324,0.38299999999999995,Port Elizabeth,South Africa,34.56S,25.30E
1966-03-01,19.238,0.42700000000000005,Port Elizabeth,South Africa,34.56S,25.30E
1966-04-01,16.942,0.573,Port Elizabeth,South Africa,34.56S,25.30E
1966-05-01,16.742,0.455,Port Elizabeth,South Africa,34.56S,25.30E
1966-06-01,16.945999999999998,0.5539999999999999,Port Elizabeth,South Africa,34.56S,25.30E
1966-07-01,16.009,0.63,Port Elizabeth,South Africa,34.56S,25.30E
1966-08-01,15.613,0.344,Port Elizabeth,South Africa,34.56S,25.30E
1966-09-01,15.48,0.684,Port Elizabeth,South Africa,34.56S,25.30E
1966-10-01,15.571,0.319,Port Elizabeth,South Africa,34.56S,25.30E
1966-11-01,16.243,0.32799999999999996,Port Elizabeth,South Africa,34.56S,25.30E
1966-12-01,18.088,0.359,Port Elizabeth,South Africa,34.56S,25.30E
1967-01-01,18.26,0.34700000000000003,Port Elizabeth,South Africa,34.56S,25.30E
1967-02-01,18.785,0.391,Port Elizabeth,South Africa,34.56S,25.30E
1967-03-01,18.392,0.42100000000000004,Port Elizabeth,South Africa,34.56S,25.30E
1967-04-01,16.915,0.37200000000000005,Port Elizabeth,South Africa,34.56S,25.30E
1967-05-01,17.570999999999998,0.337,Port Elizabeth,South Africa,34.56S,25.30E
1967-06-01,16.154,0.478,Port Elizabeth,South Africa,34.56S,25.30E
1967-07-01,15.120999999999999,0.5329999999999999,Port Elizabeth,South Africa,34.56S,25.30E
1967-08-01,15.707,0.40299999999999997,Port Elizabeth,South Africa,34.56S,25.30E
1967-09-01,15.252,0.5539999999999999,Port Elizabeth,South Africa,34.56S,25.30E
1967-10-01,15.816,0.414,Port Elizabeth,South Africa,34.56S,25.30E
1967-11-01,17.073,0.289,Port Elizabeth,South Africa,34.56S,25.30E
1967-12-01,18.086,0.318,Port Elizabeth,South Africa,34.56S,25.30E
1968-01-01,18.747,0.37,Port Elizabeth,South Africa,34.56S,25.30E
1968-02-01,17.773,0.461,Port Elizabeth,South Africa,34.56S,25.30E
1968-03-01,18.408,0.55,Port Elizabeth,South Africa,34.56S,25.30E
1968-04-01,16.201999999999998,1.008,Port Elizabeth,South Africa,34.56S,25.30E
1968-05-01,17.291999999999998,0.252,Port Elizabeth,South Africa,34.56S,25.30E
1968-06-01,15.022000000000002,0.626,Port Elizabeth,South Africa,34.56S,25.30E
1968-07-01,15.334000000000001,0.366,Port Elizabeth,South Africa,34.56S,25.30E
1968-08-01,14.452,0.435,Port Elizabeth,South Africa,34.56S,25.30E
1968-09-01,14.925,0.616,Port Elizabeth,South Africa,34.56S,25.30E
1968-10-01,14.963,0.327,Port Elizabeth,South Africa,34.56S,25.30E
1968-11-01,15.854000000000001,0.465,Port Elizabeth,South Africa,34.56S,25.30E
1968-12-01,18.189,0.39799999999999996,Port Elizabeth,South Africa,34.56S,25.30E
1969-01-01,18.832,0.397,Port Elizabeth,South Africa,34.56S,25.30E
1969-02-01,19.217,0.387,Port Elizabeth,South Africa,34.56S,25.30E
1969-03-01,18.663,0.5539999999999999,Port Elizabeth,South Africa,34.56S,25.30E
1969-04-01,16.748,0.424,Port Elizabeth,South Africa,34.56S,25.30E
1969-05-01,17.067999999999998,0.35700000000000004,Port Elizabeth,South Africa,34.56S,25.30E
1969-06-01,16.131,0.585,Port Elizabeth,South Africa,34.56S,25.30E
1969-07-01,16.046,0.305,Port Elizabeth,South Africa,34.56S,25.30E
1969-08-01,16.086,0.467,Port Elizabeth,South Africa,34.56S,25.30E
1969-09-01,15.294,0.41,Port Elizabeth,South Africa,34.56S,25.30E
1969-10-01,16.221,0.42100000000000004,Port Elizabeth,South Africa,34.56S,25.30E
1969-11-01,16.537,0.298,Port Elizabeth,South Africa,34.56S,25.30E
1969-12-01,17.926000000000005,0.745,Port Elizabeth,South Africa,34.56S,25.30E
1970-01-01,19.367,0.401,Port Elizabeth,South Africa,34.56S,25.30E
1970-02-01,18.602999999999998,0.675,Port Elizabeth,South Africa,34.56S,25.30E
1970-03-01,18.781,0.485,Port Elizabeth,South Africa,34.56S,25.30E
1970-04-01,17.424,0.574,Port Elizabeth,South Africa,34.56S,25.30E
1970-05-01,17.505,0.461,Port Elizabeth,South Africa,34.56S,25.30E
1970-06-01,16.558,0.555,Port Elizabeth,South Africa,34.56S,25.30E
1970-07-01,15.132,0.391,Port Elizabeth,South Africa,34.56S,25.30E
1970-08-01,14.79,0.518,Port Elizabeth,South Africa,34.56S,25.30E
1970-09-01,15.309000000000001,0.312,Port Elizabeth,South Africa,34.56S,25.30E
1970-10-01,14.897,0.325,Port Elizabeth,South Africa,34.56S,25.30E
1970-11-01,15.277000000000001,0.41700000000000004,Port Elizabeth,South Africa,34.56S,25.30E
1970-12-01,16.560000000000002,0.436,Port Elizabeth,South Africa,34.56S,25.30E
1971-01-01,18.059,0.41100000000000003,Port Elizabeth,South Africa,34.56S,25.30E
1971-02-01,18.195,0.43700000000000006,Port Elizabeth,South Africa,34.56S,25.30E
1971-03-01,18.778,0.307,Port Elizabeth,South Africa,34.56S,25.30E
1971-04-01,16.753999999999998,0.474,Port Elizabeth,South Africa,34.56S,25.30E
1971-05-01,17.206,0.363,Port Elizabeth,South Africa,34.56S,25.30E
1971-06-01,16.343,0.322,Port Elizabeth,South Africa,34.56S,25.30E
1971-07-01,15.489,0.496,Port Elizabeth,South Africa,34.56S,25.30E
1971-08-01,14.342,0.564,Port Elizabeth,South Africa,34.56S,25.30E
1971-09-01,14.273,0.39399999999999996,Port Elizabeth,South Africa,34.56S,25.30E
